Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_29.5B	Ch2_O2_13|T1_29.5B	Ch3_O2_14|T1_29.5B	Ch4_O2_15|T1_29.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	22:20:53	901.14	3.5422	4.0007	3.8243	3.8645	29.500	29.500	29.500	29.500
1/27/2019	22:20:54	902.23	3.5430	4.0012	3.8273	3.8630	29.500	29.500	29.500	29.500
1/27/2019	22:20:56	903.55	3.5436	4.0009	3.8274	3.8619	29.500	29.500	29.500	29.500
1/27/2019	22:20:57	904.73	3.5419	4.0012	3.8251	3.8592	29.500	29.500	29.500	29.500
1/27/2019	22:20:58	905.87	3.5410	3.9989	3.8230	3.8585	29.500	29.500	29.500	29.500
1/27/2019	22:21:00	907.64	3.5417	3.9985	3.8242	3.8582	29.500	29.500	29.500	29.500
1/27/2019	22:21:01	909.05	3.5428	3.9982	3.8238	3.8587	29.500	29.500	29.500	29.500
1/27/2019	22:21:03	910.69	3.5418	3.9998	3.8238	3.8581	29.500	29.500	29.500	29.500
1/27/2019	22:21:05	912.45	3.5406	4.0001	3.8221	3.8586	29.500	29.500	29.500	29.500
1/27/2019	22:21:06	914.14	3.5400	4.0001	3.8238	3.8588	29.500	29.500	29.500	29.500
1/27/2019	22:21:07	915.33	3.5400	3.9987	3.8238	3.8584	29.500	29.500	29.500	29.500
1/27/2019	22:21:09	916.56	3.5393	3.9975	3.8267	3.8586	29.500	29.500	29.500	29.500
1/27/2019	22:21:10	918.31	3.5385	3.9966	3.8266	3.8566	29.500	29.500	29.500	29.500
1/27/2019	22:21:12	919.64	3.5376	3.9985	3.8272	3.8578	29.500	29.500	29.500	29.500
1/27/2019	22:21:13	920.87	3.5388	3.9991	3.8223	3.8570	29.500	29.500	29.500	29.500
1/27/2019	22:21:14	922.30	3.5381	3.9992	3.8198	3.8595	29.500	29.500	29.500	29.500
1/27/2019	22:21:16	924.00	3.5363	3.9975	3.8178	3.8573	29.500	29.500	29.500	29.500
1/27/2019	22:21:17	925.12	3.5341	3.9957	3.8192	3.8573	29.500	29.500	29.500	29.500
1/27/2019	22:21:18	926.36	3.5348	3.9948	3.8210	3.8557	29.500	29.500	29.500	29.500
1/27/2019	22:21:20	927.70	3.5373	3.9955	3.8198	3.8590	29.500	29.500	29.500	29.500
1/27/2019	22:21:21	928.95	3.5371	3.9963	3.8189	3.8584	29.500	29.500	29.500	29.500
1/27/2019	22:21:23	930.69	3.5370	3.9969	3.8170	3.8592	29.500	29.500	29.500	29.500
1/27/2019	22:21:24	932.30	3.5362	3.9954	3.8180	3.8556	29.500	29.500	29.500	29.500
1/27/2019	22:21:26	933.58	3.5348	3.9949	3.8171	3.8552	29.500	29.500	29.500	29.500
1/27/2019	22:21:27	934.84	3.5341	3.9931	3.8178	3.8535	29.500	29.500	29.500	29.500
1/27/2019	22:21:28	936.11	3.5353	3.9929	3.8172	3.8534	29.500	29.500	29.500	29.500
1/27/2019	22:21:29	937.28	3.5359	3.9918	3.8172	3.8532	29.500	29.500	29.500	29.500
1/27/2019	22:21:31	938.50	3.5359	3.9921	3.8168	3.8542	29.500	29.500	29.500	29.500
1/27/2019	22:21:32	940.12	3.5347	3.9914	3.8153	3.8551	29.500	29.500	29.500	29.500
1/27/2019	22:21:34	941.39	3.5353	3.9922	3.8164	3.8552	29.500	29.500	29.500	29.500
1/27/2019	22:21:35	942.62	3.5363	3.9924	3.8151	3.8550	29.500	29.500	29.500	29.500
1/27/2019	22:21:36	944.16	3.5348	3.9922	3.8157	3.8555	29.500	29.500	29.500	29.500
1/27/2019	22:21:37	945.27	3.5346	3.9924	3.8146	3.8554	29.500	29.500	29.500	29.500
1/27/2019	22:21:39	946.84	3.5318	3.9924	3.8152	3.8573	29.500	29.500	29.500	29.500
1/27/2019	22:21:40	948.20	3.5326	3.9914	3.8141	3.8571	29.500	29.500	29.500	29.500
1/27/2019	22:21:42	949.55	3.5334	3.9916	3.8134	3.8579	29.500	29.500	29.500	29.500
1/27/2019	22:21:43	950.91	3.5339	3.9924	3.8130	3.8553	29.500	29.500	29.500	29.500
1/27/2019	22:21:44	952.30	3.5330	3.9939	3.8131	3.8543	29.500	29.500	29.500	29.500
1/27/2019	22:21:46	953.47	3.5320	3.9932	3.8130	3.8525	29.500	29.500	29.500	29.500
1/27/2019	22:21:47	954.67	3.5299	3.9937	3.8133	3.8529	29.500	29.500	29.500	29.500
1/27/2019	22:21:48	955.94	3.5303	3.9934	3.8130	3.8543	29.500	29.500	29.500	29.500
1/27/2019	22:21:49	957.11	3.5287	3.9941	3.8136	3.8546	29.500	29.500	29.500	29.500
1/27/2019	22:21:51	958.69	3.5308	3.9923	3.8118	3.8542	29.500	29.500	29.500	29.500
1/27/2019	22:21:52	960.03	3.5289	3.9930	3.8121	3.8531	29.500	29.500	29.500	29.500
1/27/2019	22:21:54	961.94	3.5308	3.9938	3.8115	3.8526	29.500	29.500	29.500	29.500
1/27/2019	22:21:55	963.17	3.5300	3.9933	3.8124	3.8541	29.500	29.500	29.500	29.500
1/27/2019	22:21:57	964.42	3.5317	3.9923	3.8122	3.8529	29.500	29.500	29.500	29.500
1/27/2019	22:21:58	966.02	3.5306	3.9924	3.8106	3.8529	29.500	29.500	29.500	29.500
1/27/2019	22:22:00	967.61	3.5307	3.9934	3.8099	3.8504	29.500	29.500	29.500	29.500
1/27/2019	22:22:01	968.75	3.5290	3.9937	3.8099	3.8509	29.500	29.500	29.500	29.500
1/27/2019	22:22:02	969.94	3.5264	3.9927	3.8089	3.8528	29.500	29.500	29.500	29.500
1/27/2019	22:22:03	971.19	3.5265	3.9918	3.8088	3.8538	29.500	29.500	29.500	29.500
1/27/2019	22:22:05	972.58	3.5276	3.9917	3.8086	3.8538	29.500	29.500	29.500	29.500
1/27/2019	22:22:06	974.06	3.5288	3.9899	3.8101	3.8517	29.500	29.500	29.500	29.500
1/27/2019	22:22:07	975.25	3.5265	3.9910	3.8091	3.8501	29.500	29.500	29.500	29.500
1/27/2019	22:22:09	976.53	3.5252	3.9919	3.8086	3.8504	29.500	29.500	29.500	29.500
1/27/2019	22:22:10	978.09	3.5251	3.9926	3.8083	3.8497	29.500	29.500	29.500	29.500
1/27/2019	22:22:11	979.12	3.5251	3.9912	3.8083	3.8494	29.500	29.500	29.500	29.500
1/27/2019	22:22:13	980.72	3.5241	3.9890	3.8074	3.8475	29.500	29.500	29.500	29.500
1/27/2019	22:22:14	981.97	3.5222	3.9890	3.8062	3.8484	29.500	29.500	29.500	29.500
1/27/2019	22:22:16	983.75	3.5234	3.9889	3.8070	3.8478	29.500	29.500	29.500	29.500
1/27/2019	22:22:17	985.12	3.5239	3.9899	3.8063	3.8486	29.500	29.500	29.500	29.500
1/27/2019	22:22:19	986.80	3.5259	3.9895	3.8062	3.8485	29.500	29.500	29.500	29.500
1/27/2019	22:22:20	988.05	3.5251	3.9873	3.8059	3.8503	29.500	29.500	29.500	29.500
1/27/2019	22:22:21	989.30	3.5245	3.9856	3.8051	3.8495	29.500	29.500	29.500	29.500
1/27/2019	22:22:23	991.05	3.5233	3.9841	3.8062	3.8476	29.500	29.500	29.500	29.500
1/27/2019	22:22:24	992.31	3.5227	3.9868	3.8057	3.8468	29.500	29.500	29.500	29.500
1/27/2019	22:22:26	993.64	3.5240	3.9869	3.8070	3.8463	29.500	29.500	29.500	29.500
1/27/2019	22:22:27	994.94	3.5268	3.9864	3.8057	3.8478	29.500	29.500	29.500	29.500
1/27/2019	22:22:29	996.44	3.5256	3.9855	3.8039	3.8468	29.500	29.500	29.500	29.500
1/27/2019	22:22:30	997.56	3.5256	3.9866	3.8039	3.8475	29.500	29.500	29.500	29.500
1/27/2019	22:22:32	999.56	3.5235	3.9892	3.8036	3.8468	29.500	29.500	29.500	29.500
1/27/2019	22:22:33	1000.78	3.5229	3.9914	3.8040	3.8471	29.500	29.500	29.500	29.500
1/27/2019	22:22:34	1002.28	3.5229	3.9907	3.8050	3.8462	29.500	29.500	29.500	29.500
1/27/2019	22:22:36	1003.95	3.5220	3.9888	3.8040	3.8458	29.500	29.500	29.500	29.500
1/27/2019	22:22:37	1005.28	3.5210	3.9889	3.8052	3.8461	29.500	29.500	29.500	29.500
1/27/2019	22:22:39	1006.45	3.5188	3.9911	3.8040	3.8448	29.500	29.500	29.500	29.500
1/27/2019	22:22:40	1007.64	3.5181	3.9918	3.8038	3.8444	29.500	29.500	29.500	29.500
1/27/2019	22:22:41	1008.84	3.5192	3.9893	3.8022	3.8433	29.500	29.500	29.500	29.500
1/27/2019	22:22:42	1010.17	3.5189	3.9870	3.8009	3.8453	29.500	29.500	29.500	29.500
1/27/2019	22:22:44	1011.69	3.5187	3.9889	3.8008	3.8449	29.500	29.500	29.500	29.500
1/27/2019	22:22:45	1012.81	3.5179	3.9902	3.8000	3.8447	29.500	29.500	29.500	29.500
1/27/2019	22:22:46	1014.05	3.5183	3.9907	3.7992	3.8426	29.500	29.500	29.500	29.500
1/27/2019	22:22:48	1015.56	3.5177	3.9893	3.7986	3.8418	29.500	29.500	29.500	29.500
1/27/2019	22:22:49	1016.84	3.5183	3.9893	3.7975	3.8427	29.500	29.500	29.500	29.500
1/27/2019	22:22:51	1018.42	3.5177	3.9893	3.7981	3.8428	29.500	29.500	29.500	29.500
1/27/2019	22:22:52	1019.47	3.5173	3.9894	3.7991	3.8429	29.500	29.500	29.500	29.500
1/27/2019	22:22:53	1021.16	3.5156	3.9883	3.8005	3.8420	29.500	29.500	29.500	29.500
1/27/2019	22:22:55	1022.70	3.5136	3.9905	3.8005	3.8429	29.500	29.500	29.500	29.500
1/27/2019	22:22:56	1024.25	3.5138	3.9904	3.7998	3.8451	29.500	29.500	29.500	29.500
1/27/2019	22:22:58	1025.37	3.5152	3.9912	3.7983	3.8455	29.500	29.500	29.500	29.500
1/27/2019	22:22:59	1026.52	3.5179	3.9882	3.7998	3.8462	29.500	29.500	29.500	29.500
1/27/2019	22:23:00	1027.77	3.5182	3.9874	3.7998	3.8469	29.500	29.500	29.500	29.500
1/27/2019	22:23:01	1028.92	3.5178	3.9870	3.8008	3.8474	29.500	29.500	29.500	29.500
1/27/2019	22:23:03	1030.45	3.5149	3.9878	3.7988	3.8473	29.500	29.500	29.500	29.500
1/27/2019	22:23:04	1031.91	3.5141	3.9891	3.7983	3.8453	29.500	29.500	29.500	29.500
1/27/2019	22:23:06	1033.41	3.5139	3.9892	3.7998	3.8448	29.500	29.500	29.500	29.500
1/27/2019	22:23:07	1034.78	3.5162	3.9888	3.8018	3.8432	29.500	29.500	29.500	29.500
1/27/2019	22:23:09	1036.41	3.5144	3.9891	3.8020	3.8427	29.500	29.500	29.500	29.500
1/27/2019	22:23:10	1037.66	3.5120	3.9882	3.7997	3.8403	29.500	29.500	29.500	29.500
1/27/2019	22:23:11	1039.23	3.5100	3.9891	3.7978	3.8410	29.500	29.500	29.500	29.500
1/27/2019	22:23:12	1040.34	3.5118	3.9884	3.7986	3.8414	29.500	29.500	29.500	29.500
1/27/2019	22:23:14	1041.89	3.5136	3.9883	3.7987	3.8433	29.500	29.500	29.500	29.500
1/27/2019	22:23:15	1043.06	3.5134	3.9871	3.7984	3.8417	29.500	29.500	29.500	29.500
1/27/2019	22:23:17	1044.44	3.5122	3.9876	3.7964	3.8416	29.500	29.500	29.500	29.500
1/27/2019	22:23:18	1046.16	3.5122	3.9886	3.7950	3.8411	29.500	29.500	29.500	29.500
1/27/2019	22:23:20	1047.83	3.5133	3.9876	3.7944	3.8409	29.500	29.500	29.500	29.500
1/27/2019	22:23:21	1049.16	3.5120	3.9873	3.7946	3.8399	29.500	29.500	29.500	29.500
1/27/2019	22:23:23	1050.39	3.5118	3.9873	3.7961	3.8386	29.500	29.500	29.500	29.500
1/27/2019	22:23:24	1051.83	3.5118	3.9892	3.7952	3.8388	29.500	29.500	29.500	29.500
1/27/2019	22:23:26	1053.42	3.5122	3.9886	3.7952	3.8397	29.500	29.500	29.500	29.500
1/27/2019	22:23:27	1054.86	3.5103	3.9874	3.7957	3.8400	29.500	29.500	29.500	29.500
1/27/2019	22:23:28	1056.06	3.5075	3.9873	3.7960	3.8411	29.500	29.500	29.500	29.500
1/27/2019	22:23:30	1057.45	3.5075	3.9859	3.7954	3.8406	29.500	29.500	29.500	29.500
1/27/2019	22:23:31	1059.19	3.5084	3.9861	3.7943	3.8420	29.500	29.500	29.500	29.500
1/27/2019	22:23:32	1060.36	3.5106	3.9855	3.7943	3.8422	29.500	29.500	29.500	29.500
1/27/2019	22:23:34	1061.55	3.5084	3.9854	3.7946	3.8423	29.500	29.500	29.500	29.500
1/27/2019	22:23:35	1062.72	3.5083	3.9849	3.7950	3.8407	29.500	29.500	29.500	29.500
1/27/2019	22:23:36	1063.95	3.5085	3.9847	3.7944	3.8406	29.500	29.500	29.500	29.500
1/27/2019	22:23:38	1065.81	3.5121	3.9847	3.7943	3.8399	29.500	29.500	29.500	29.500
1/27/2019	22:23:39	1067.28	3.5120	3.9849	3.7921	3.8408	29.500	29.500	29.500	29.500
1/27/2019	22:23:41	1068.62	3.5094	3.9835	3.7916	3.8403	29.500	29.500	29.500	29.500
1/27/2019	22:23:42	1069.89	3.5073	3.9834	3.7913	3.8393	29.500	29.500	29.500	29.500
1/27/2019	22:23:43	1071.34	3.5062	3.9837	3.7926	3.8392	29.500	29.500	29.500	29.500
1/27/2019	22:23:45	1072.45	3.5072	3.9839	3.7933	3.8395	29.500	29.500	29.500	29.500
1/27/2019	22:23:46	1074.25	3.5087	3.9848	3.7927	3.8405	29.500	29.500	29.500	29.500
1/27/2019	22:23:48	1075.39	3.5098	3.9847	3.7910	3.8385	29.500	29.500	29.500	29.500
1/27/2019	22:23:49	1076.84	3.5115	3.9842	3.7912	3.8378	29.500	29.500	29.500	29.500
1/27/2019	22:23:50	1078.08	3.5102	3.9841	3.7891	3.8376	29.500	29.500	29.500	29.500
1/27/2019	22:23:52	1079.87	3.5102	3.9837	3.7896	3.8385	29.500	29.500	29.500	29.500
1/27/2019	22:23:53	1081.11	3.5094	3.9842	3.7885	3.8376	29.500	29.500	29.500	29.500
1/27/2019	22:23:54	1082.27	3.5084	3.9839	3.7890	3.8374	29.500	29.500	29.500	29.500
1/27/2019	22:23:56	1083.62	3.5077	3.9824	3.7885	3.8406	29.500	29.500	29.500	29.500
1/27/2019	22:23:57	1085.11	3.5064	3.9814	3.7882	3.8410	29.500	29.500	29.500	29.500
1/27/2019	22:23:59	1086.56	3.5063	3.9813	3.7867	3.8411	29.500	29.500	29.500	29.500
1/27/2019	22:24:00	1088.00	3.5061	3.9832	3.7862	3.8367	29.500	29.500	29.500	29.500
1/27/2019	22:24:01	1089.14	3.5063	3.9838	3.7865	3.8360	29.500	29.500	29.500	29.500
1/27/2019	22:24:03	1090.39	3.5081	3.9839	3.7879	3.8360	29.500	29.500	29.500	29.500
1/27/2019	22:24:04	1091.55	3.5090	3.9822	3.7882	3.8352	29.500	29.500	29.500	29.500
1/27/2019	22:24:05	1093.02	3.5084	3.9828	3.7870	3.8374	29.500	29.500	29.500	29.500
1/27/2019	22:24:07	1094.58	3.5074	3.9825	3.7870	3.8373	29.500	29.500	29.500	29.500
1/27/2019	22:24:08	1096.25	3.5061	3.9828	3.7870	3.8390	29.500	29.500	29.500	29.500
1/27/2019	22:24:09	1097.30	3.5061	3.9819	3.7879	3.8369	29.500	29.500	29.500	29.500
1/27/2019	22:24:11	1098.80	3.5058	3.9822	3.7873	3.8358	29.500	29.500	29.500	29.500
1/27/2019	22:24:12	1100.20	3.5044	3.9837	3.7871	3.8352	29.500	29.500	29.500	29.500
1/27/2019	22:24:14	1101.42	3.5037	3.9847	3.7859	3.8363	29.500	29.500	29.500	29.500
1/27/2019	22:24:15	1102.69	3.5044	3.9842	3.7867	3.8363	29.500	29.500	29.500	29.500
1/27/2019	22:24:16	1103.89	3.5073	3.9847	3.7861	3.8342	29.500	29.500	29.500	29.500
1/27/2019	22:24:17	1105.08	3.5088	3.9843	3.7871	3.8334	29.500	29.500	29.500	29.500
1/27/2019	22:24:19	1106.77	3.5081	3.9856	3.7879	3.8340	29.500	29.500	29.500	29.500
1/27/2019	22:24:20	1108.05	3.5049	3.9853	3.7887	3.8354	29.500	29.500	29.500	29.500
1/27/2019	22:24:22	1109.58	3.5048	3.9846	3.7882	3.8344	29.500	29.500	29.500	29.500
1/27/2019	22:24:23	1111.30	3.5041	3.9830	3.7858	3.8343	29.500	29.500	29.500	29.500
1/27/2019	22:24:25	1112.67	3.5028	3.9824	3.7871	3.8340	29.500	29.500	29.500	29.500
1/27/2019	22:24:26	1114.02	3.5011	3.9828	3.7877	3.8353	29.500	29.500	29.500	29.500
1/27/2019	22:24:28	1115.72	3.5028	3.9837	3.7882	3.8355	29.500	29.500	29.500	29.500
1/27/2019	22:24:29	1116.98	3.5053	3.9838	3.7869	3.8348	29.500	29.500	29.500	29.500
1/27/2019	22:24:30	1118.25	3.5045	3.9843	3.7859	3.8327	29.500	29.500	29.500	29.500
1/27/2019	22:24:32	1119.53	3.5022	3.9837	3.7873	3.8304	29.500	29.500	29.500	29.500
1/27/2019	22:24:33	1120.73	3.5032	3.9832	3.7857	3.8308	29.500	29.500	29.500	29.500
1/27/2019	22:24:34	1122.30	3.5067	3.9832	3.7861	3.8315	29.500	29.500	29.500	29.500
1/27/2019	22:24:36	1123.62	3.5081	3.9834	3.7843	3.8332	29.500	29.500	29.500	29.500
1/27/2019	22:24:37	1124.78	3.5083	3.9833	3.7843	3.8334	29.500	29.500	29.500	29.500
1/27/2019	22:24:38	1126.00	3.5061	3.9828	3.7828	3.8338	29.500	29.500	29.500	29.500
1/27/2019	22:24:39	1127.20	3.5032	3.9829	3.7816	3.8333	29.500	29.500	29.500	29.500
1/27/2019	22:24:40	1128.33	3.5027	3.9832	3.7811	3.8330	29.500	29.500	29.500	29.500
1/27/2019	22:24:42	1129.58	3.5017	3.9832	3.7805	3.8342	29.500	29.500	29.500	29.500
1/27/2019	22:24:43	1131.00	3.5039	3.9826	3.7809	3.8337	29.500	29.500	29.500	29.500
1/27/2019	22:24:45	1132.56	3.5019	3.9827	3.7820	3.8332	29.500	29.500	29.500	29.500
1/27/2019	22:24:46	1133.98	3.5023	3.9819	3.7817	3.8311	29.500	29.500	29.500	29.500
1/27/2019	22:24:48	1135.50	3.5005	3.9819	3.7829	3.8289	29.500	29.500	29.500	29.500
1/27/2019	22:24:49	1136.72	3.5028	3.9807	3.7824	3.8291	29.500	29.500	29.500	29.500
1/27/2019	22:24:50	1137.98	3.5030	3.9809	3.7829	3.8284	29.500	29.500	29.500	29.500
1/27/2019	22:24:51	1139.11	3.5050	3.9810	3.7831	3.8299	29.500	29.500	29.500	29.500
1/27/2019	22:24:52	1140.27	3.5028	3.9818	3.7825	3.8287	29.500	29.500	29.500	29.500
1/27/2019	22:24:54	1141.47	3.5000	3.9829	3.7841	3.8293	29.500	29.500	29.500	29.500
1/27/2019	22:24:55	1142.72	3.5004	3.9842	3.7825	3.8290	29.500	29.500	29.500	29.500
1/27/2019	22:24:56	1144.34	3.5020	3.9842	3.7825	3.8306	29.500	29.500	29.500	29.500
1/27/2019	22:24:58	1145.69	3.5038	3.9834	3.7829	3.8309	29.500	29.500	29.500	29.500
1/27/2019	22:24:59	1146.83	3.5016	3.9826	3.7841	3.8313	29.500	29.500	29.500	29.500
1/27/2019	22:25:00	1148.16	3.5006	3.9815	3.7835	3.8330	29.500	29.500	29.500	29.500
1/27/2019	22:25:01	1149.36	3.5014	3.9808	3.7800	3.8331	29.500	29.500	29.500	29.500
1/27/2019	22:25:03	1150.64	3.5011	3.9807	3.7809	3.8348	29.500	29.500	29.500	29.500
1/27/2019	22:25:04	1151.78	3.5018	3.9807	3.7827	3.8348	29.500	29.500	29.500	29.500
1/27/2019	22:25:05	1153.12	3.5016	3.9814	3.7846	3.8349	29.500	29.500	29.500	29.500
1/27/2019	22:25:06	1154.27	3.5010	3.9797	3.7834	3.8348	29.500	29.500	29.500	29.500
1/27/2019	22:25:08	1155.44	3.5007	3.9800	3.7808	3.8338	29.500	29.500	29.500	29.500
1/27/2019	22:25:09	1157.20	3.4999	3.9794	3.7802	3.8333	29.500	29.500	29.500	29.500
1/27/2019	22:25:11	1158.42	3.4990	3.9797	3.7803	3.8317	29.500	29.500	29.500	29.500
1/27/2019	22:25:12	1159.98	3.4967	3.9793	3.7821	3.8281	29.500	29.500	29.500	29.500
1/27/2019	22:25:14	1161.50	3.4967	3.9789	3.7816	3.8272	29.500	29.500	29.500	29.500
1/27/2019	22:25:15	1162.84	3.4981	3.9803	3.7804	3.8269	29.500	29.500	29.500	29.500
1/27/2019	22:25:16	1163.94	3.4990	3.9802	3.7793	3.8290	29.500	29.500	29.500	29.500
1/27/2019	22:25:17	1165.16	3.4985	3.9808	3.7780	3.8287	29.500	29.500	29.500	29.500
1/27/2019	22:25:18	1166.30	3.4969	3.9798	3.7785	3.8289	29.500	29.500	29.500	29.500
1/27/2019	22:25:20	1167.48	3.4973	3.9788	3.7786	3.8297	29.500	29.500	29.500	29.500
1/27/2019	22:25:21	1169.02	3.4970	3.9790	3.7792	3.8324	29.500	29.500	29.500	29.500
1/27/2019	22:25:23	1170.37	3.5003	3.9794	3.7776	3.8334	29.500	29.500	29.500	29.500
1/27/2019	22:25:24	1171.89	3.5007	3.9803	3.7779	3.8333	29.500	29.500	29.500	29.500
1/27/2019	22:25:25	1173.06	3.5003	3.9807	3.7763	3.8341	29.500	29.500	29.500	29.500
1/27/2019	22:25:27	1174.86	3.4939	3.9799	3.7772	3.8336	29.500	29.500	29.500	29.500
1/27/2019	22:25:29	1176.62	3.4940	3.9800	3.7767	3.8328	29.500	29.500	29.500	29.500
1/27/2019	22:25:30	1178.20	3.4955	3.9780	3.7782	3.8297	29.500	29.500	29.500	29.500
1/27/2019	22:25:32	1179.44	3.4972	3.9779	3.7787	3.8282	29.500	29.500	29.500	29.500
1/27/2019	22:25:33	1180.62	3.4960	3.9775	3.7778	3.8295	29.500	29.500	29.500	29.500
1/27/2019	22:25:34	1182.30	3.4946	3.9789	3.7789	3.8307	29.500	29.500	29.500	29.500
1/27/2019	22:25:36	1183.52	3.4968	3.9784	3.7792	3.8309	29.500	29.500	29.500	29.500
1/27/2019	22:25:37	1184.84	3.4982	3.9787	3.7812	3.8317	29.500	29.500	29.500	29.500
1/27/2019	22:25:38	1186.08	3.4991	3.9768	3.7795	3.8328	29.500	29.500	29.500	29.500
1/27/2019	22:25:39	1187.27	3.4987	3.9754	3.7785	3.8334	29.500	29.500	29.500	29.500
1/27/2019	22:25:41	1188.48	3.4957	3.9734	3.7774	3.8314	29.500	29.500	29.500	29.500
1/27/2019	22:25:42	1190.12	3.4972	3.9734	3.7770	3.8305	29.500	29.500	29.500	29.500
1/27/2019	22:25:44	1191.41	3.4981	3.9757	3.7765	3.8292	29.500	29.500	29.500	29.500
1/27/2019	22:25:45	1192.69	3.4999	3.9773	3.7751	3.8299	29.500	29.500	29.500	29.500
1/27/2019	22:25:46	1193.86	3.4976	3.9794	3.7743	3.8280	29.500	29.500	29.500	29.500
1/27/2019	22:25:47	1195.27	3.4950	3.9789	3.7751	3.8290	29.500	29.500	29.500	29.500
1/27/2019	22:25:49	1196.84	3.4951	3.9780	3.7760	3.8289	29.500	29.500	29.500	29.500
1/27/2019	22:25:50	1198.06	3.4972	3.9773	3.7774	3.8293	29.500	29.500	29.500	29.500
1/27/2019	22:25:51	1199.33	3.4994	3.9773	3.7762	3.8290	29.500	29.500	29.500	29.500
1/27/2019	22:25:53	1200.39	3.4988	3.9788	3.7764	3.8283	29.500	29.500	29.500	29.500
1/27/2019	22:25:54	1201.52	3.4975	3.9770	3.7764	3.8286	29.500	29.500	29.500	29.500
1/27/2019	22:25:55	1202.72	3.4983	3.9766	3.7759	3.8291	29.500	29.500	29.500	29.500
1/27/2019	22:25:56	1204.16	3.4982	3.9745	3.7752	3.8301	29.500	29.500	29.500	29.500
1/27/2019	22:25:58	1205.41	3.4970	3.9751	3.7742	3.8307	29.500	29.500	29.500	29.500
1/27/2019	22:25:59	1206.69	3.4961	3.9743	3.7752	3.8314	29.500	29.500	29.500	29.500
1/27/2019	22:26:00	1208.08	3.4961	3.9749	3.7753	3.8305	29.500	29.500	29.500	29.500
1/27/2019	22:26:01	1209.28	3.4978	3.9761	3.7767	3.8290	29.500	29.500	29.500	29.500
1/27/2019	22:26:03	1210.61	3.4952	3.9776	3.7755	3.8279	29.500	29.500	29.500	29.500
1/27/2019	22:26:04	1211.95	3.4942	3.9774	3.7745	3.8275	29.500	29.500	29.500	29.500
1/27/2019	22:26:06	1213.37	3.4930	3.9775	3.7736	3.8283	29.500	29.500	29.500	29.500
1/27/2019	22:26:07	1214.66	3.4960	3.9775	3.7730	3.8281	29.500	29.500	29.500	29.500
1/27/2019	22:26:08	1215.70	3.4967	3.9780	3.7733	3.8280	29.500	29.500	29.500	29.500
1/27/2019	22:26:09	1217.08	3.4973	3.9783	3.7720	3.8261	29.500	29.500	29.500	29.500
1/27/2019	22:26:11	1218.66	3.4978	3.9775	3.7726	3.8243	29.500	29.500	29.500	29.500
1/27/2019	22:26:12	1219.80	3.5002	3.9770	3.7721	3.8236	29.500	29.500	29.500	29.500
1/27/2019	22:26:13	1221.02	3.5009	3.9758	3.7734	3.8250	29.500	29.500	29.500	29.500
1/27/2019	22:26:14	1222.30	3.4975	3.9776	3.7731	3.8259	29.500	29.500	29.500	29.500
1/27/2019	22:26:16	1223.64	3.4961	3.9776	3.7745	3.8249	29.500	29.500	29.500	29.500
1/27/2019	22:26:17	1224.94	3.4954	3.9764	3.7747	3.8242	29.500	29.500	29.500	29.500
1/27/2019	22:26:18	1226.19	3.4966	3.9736	3.7744	3.8256	29.500	29.500	29.500	29.500
1/27/2019	22:26:20	1227.39	3.4957	3.9732	3.7728	3.8263	29.500	29.500	29.500	29.500
1/27/2019	22:26:21	1228.73	3.4965	3.9736	3.7708	3.8265	29.500	29.500	29.500	29.500
1/27/2019	22:26:22	1230.05	3.4992	3.9750	3.7713	3.8265	29.500	29.500	29.500	29.500
1/27/2019	22:26:23	1231.08	3.5017	3.9746	3.7698	3.8259	29.500	29.500	29.500	29.500
1/27/2019	22:26:25	1232.97	3.5019	3.9750	3.7708	3.8248	29.500	29.500	29.500	29.500
1/27/2019	22:26:26	1234.25	3.5007	3.9734	3.7701	3.8242	29.500	29.500	29.500	29.500
1/27/2019	22:26:28	1235.52	3.4986	3.9733	3.7719	3.8261	29.500	29.500	29.500	29.500
1/27/2019	22:26:29	1236.73	3.4968	3.9733	3.7709	3.8272	29.500	29.500	29.500	29.500
1/27/2019	22:26:30	1237.97	3.4968	3.9750	3.7716	3.8275	29.500	29.500	29.500	29.500
1/27/2019	22:26:31	1239.22	3.4995	3.9773	3.7707	3.8277	29.500	29.500	29.500	29.500
1/27/2019	22:26:33	1240.48	3.5022	3.9770	3.7716	3.8285	29.500	29.500	29.500	29.500
1/27/2019	22:26:34	1241.62	3.5018	3.9739	3.7720	3.8272	29.500	29.500	29.500	29.500
1/27/2019	22:26:35	1242.98	3.5002	3.9725	3.7730	3.8249	29.500	29.500	29.500	29.500
1/27/2019	22:26:36	1244.14	3.5012	3.9721	3.7736	3.8231	29.500	29.500	29.500	29.500
1/27/2019	22:26:38	1245.47	3.5034	3.9733	3.7716	3.8230	29.500	29.500	29.500	29.500
1/27/2019	22:26:39	1246.73	3.5031	3.9726	3.7702	3.8232	29.500	29.500	29.500	29.500
1/27/2019	22:26:40	1248.06	3.5016	3.9734	3.7697	3.8238	29.500	29.500	29.500	29.500
1/27/2019	22:26:42	1249.39	3.4995	3.9748	3.7697	3.8233	29.500	29.500	29.500	29.500
