Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_34.5B	Ch2_O2_13|T1_34.5B	Ch3_O2_14|T1_34.5B	Ch4_O2_15|T1_34.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	20:05:46	895.42	3.8563	3.9087	3.8221	3.4669	34.500	34.500	34.500	34.500
1/27/2019	20:05:47	897.06	3.8593	3.9097	3.8196	3.4663	34.500	34.500	34.500	34.500
1/27/2019	20:05:49	899.19	3.8590	3.9097	3.8193	3.4674	34.500	34.500	34.500	34.500
1/27/2019	20:05:51	901.05	3.8576	3.9091	3.8214	3.4684	34.500	34.500	34.500	34.500
1/27/2019	20:05:54	903.34	3.8545	3.9076	3.8228	3.4682	34.500	34.500	34.500	34.500
1/27/2019	20:05:56	905.39	3.8526	3.9067	3.8217	3.4680	34.500	34.500	34.500	34.500
1/27/2019	20:05:58	907.30	3.8530	3.9071	3.8176	3.4656	34.500	34.500	34.500	34.500
1/27/2019	20:05:59	909.19	3.8535	3.9080	3.8177	3.4644	34.500	34.500	34.500	34.500
1/27/2019	20:06:01	911.19	3.8572	3.9093	3.8172	3.4642	34.500	34.500	34.500	34.500
1/27/2019	20:06:03	912.55	3.8583	3.9093	3.8194	3.4659	34.500	34.500	34.500	34.500
1/27/2019	20:06:05	914.72	3.8595	3.9096	3.8199	3.4671	34.500	34.500	34.500	34.500
1/27/2019	20:06:07	916.37	3.8580	3.9073	3.8206	3.4677	34.500	34.500	34.500	34.500
1/27/2019	20:06:08	918.20	3.8572	3.9072	3.8203	3.4672	34.500	34.500	34.500	34.500
1/27/2019	20:06:10	920.02	3.8559	3.9078	3.8188	3.4668	34.500	34.500	34.500	34.500
1/27/2019	20:06:12	921.47	3.8550	3.9077	3.8174	3.4655	34.500	34.500	34.500	34.500
1/27/2019	20:06:13	923.22	3.8520	3.9065	3.8182	3.4635	34.500	34.500	34.500	34.500
1/27/2019	20:06:15	924.55	3.8553	3.9049	3.8207	3.4628	34.500	34.500	34.500	34.500
1/27/2019	20:06:17	926.41	3.8579	3.9041	3.8202	3.4612	34.500	34.500	34.500	34.500
1/27/2019	20:06:19	928.48	3.8633	3.9039	3.8183	3.4637	34.500	34.500	34.500	34.500
1/27/2019	20:06:21	930.61	3.8599	3.9049	3.8153	3.4638	34.500	34.500	34.500	34.500
1/27/2019	20:06:23	932.36	3.8586	3.9067	3.8168	3.4652	34.500	34.500	34.500	34.500
1/27/2019	20:06:24	933.64	3.8572	3.9072	3.8173	3.4644	34.500	34.500	34.500	34.500
1/27/2019	20:06:25	935.08	3.8574	3.9056	3.8179	3.4635	34.500	34.500	34.500	34.500
1/27/2019	20:06:27	936.84	3.8573	3.9041	3.8167	3.4628	34.500	34.500	34.500	34.500
1/27/2019	20:06:29	938.56	3.8554	3.9046	3.8158	3.4620	34.500	34.500	34.500	34.500
1/27/2019	20:06:31	940.72	3.8554	3.9051	3.8140	3.4594	34.500	34.500	34.500	34.500
1/27/2019	20:06:33	942.58	3.8568	3.9061	3.8146	3.4593	34.500	34.500	34.500	34.500
1/27/2019	20:06:34	943.81	3.8591	3.9053	3.8157	3.4577	34.500	34.500	34.500	34.500
1/27/2019	20:06:35	945.14	3.8588	3.9050	3.8150	3.4592	34.500	34.500	34.500	34.500
1/27/2019	20:06:37	946.83	3.8564	3.9060	3.8150	3.4592	34.500	34.500	34.500	34.500
1/27/2019	20:06:39	948.91	3.8595	3.9046	3.8134	3.4593	34.500	34.500	34.500	34.500
1/27/2019	20:06:41	950.72	3.8624	3.9036	3.8141	3.4571	34.500	34.500	34.500	34.500
1/27/2019	20:06:42	952.23	3.8605	3.9007	3.8135	3.4547	34.500	34.500	34.500	34.500
1/27/2019	20:06:45	954.31	3.8562	3.9009	3.8130	3.4541	34.500	34.500	34.500	34.500
1/27/2019	20:06:47	956.81	3.8544	3.9004	3.8140	3.4553	34.500	34.500	34.500	34.500
1/27/2019	20:06:48	958.06	3.8554	3.9011	3.8132	3.4557	34.500	34.500	34.500	34.500
1/27/2019	20:06:50	959.48	3.8549	3.9004	3.8136	3.4549	34.500	34.500	34.500	34.500
1/27/2019	20:06:52	961.30	3.8521	3.9010	3.8120	3.4531	34.500	34.500	34.500	34.500
1/27/2019	20:06:53	963.19	3.8522	3.9035	3.8125	3.4526	34.500	34.500	34.500	34.500
1/27/2019	20:06:56	965.64	3.8531	3.9050	3.8113	3.4517	34.500	34.500	34.500	34.500
1/27/2019	20:06:57	967.05	3.8539	3.9050	3.8124	3.4512	34.500	34.500	34.500	34.500
1/27/2019	20:06:59	968.42	3.8527	3.9013	3.8120	3.4503	34.500	34.500	34.500	34.500
1/27/2019	20:07:01	970.61	3.8555	3.8994	3.8130	3.4488	34.500	34.500	34.500	34.500
1/27/2019	20:07:03	972.39	3.8592	3.8986	3.8142	3.4482	34.500	34.500	34.500	34.500
1/27/2019	20:07:04	973.89	3.8614	3.8978	3.8125	3.4476	34.500	34.500	34.500	34.500
1/27/2019	20:07:06	976.20	3.8623	3.8956	3.8129	3.4472	34.500	34.500	34.500	34.500
1/27/2019	20:07:08	977.94	3.8593	3.8953	3.8113	3.4499	34.500	34.500	34.500	34.500
1/27/2019	20:07:10	979.87	3.8583	3.8946	3.8120	3.4505	34.500	34.500	34.500	34.500
1/27/2019	20:07:12	981.48	3.8532	3.8957	3.8120	3.4527	34.500	34.500	34.500	34.500
1/27/2019	20:07:14	983.34	3.8523	3.8942	3.8099	3.4490	34.500	34.500	34.500	34.500
1/27/2019	20:07:15	985.05	3.8521	3.8941	3.8116	3.4487	34.500	34.500	34.500	34.500
1/27/2019	20:07:17	986.31	3.8513	3.8942	3.8107	3.4460	34.500	34.500	34.500	34.500
1/27/2019	20:07:19	988.45	3.8513	3.8949	3.8136	3.4473	34.500	34.500	34.500	34.500
1/27/2019	20:07:20	990.27	3.8501	3.8944	3.8124	3.4465	34.500	34.500	34.500	34.500
1/27/2019	20:07:22	992.14	3.8512	3.8942	3.8129	3.4464	34.500	34.500	34.500	34.500
1/27/2019	20:07:24	993.44	3.8545	3.8933	3.8103	3.4444	34.500	34.500	34.500	34.500
1/27/2019	20:07:26	995.75	3.8581	3.8936	3.8111	3.4437	34.500	34.500	34.500	34.500
1/27/2019	20:07:27	997.09	3.8614	3.8917	3.8099	3.4433	34.500	34.500	34.500	34.500
1/27/2019	20:07:29	998.87	3.8576	3.8917	3.8095	3.4433	34.500	34.500	34.500	34.500
1/27/2019	20:07:31	1000.73	3.8533	3.8927	3.8087	3.4408	34.500	34.500	34.500	34.500
1/27/2019	20:07:32	1002.06	3.8505	3.8946	3.8087	3.4393	34.500	34.500	34.500	34.500
1/27/2019	20:07:34	1003.81	3.8497	3.8949	3.8088	3.4380	34.500	34.500	34.500	34.500
1/27/2019	20:07:36	1005.75	3.8487	3.8953	3.8074	3.4383	34.500	34.500	34.500	34.500
1/27/2019	20:07:37	1007.09	3.8497	3.8963	3.8078	3.4391	34.500	34.500	34.500	34.500
1/27/2019	20:07:39	1008.70	3.8487	3.8954	3.8078	3.4388	34.500	34.500	34.500	34.500
1/27/2019	20:07:40	1010.00	3.8491	3.8933	3.8098	3.4383	34.500	34.500	34.500	34.500
1/27/2019	20:07:41	1011.28	3.8452	3.8919	3.8081	3.4362	34.500	34.500	34.500	34.500
1/27/2019	20:07:43	1012.48	3.8432	3.8933	3.8090	3.4352	34.500	34.500	34.500	34.500
1/27/2019	20:07:45	1014.41	3.8417	3.8945	3.8087	3.4337	34.500	34.500	34.500	34.500
1/27/2019	20:07:46	1016.23	3.8424	3.8939	3.8089	3.4328	34.500	34.500	34.500	34.500
1/27/2019	20:07:48	1018.22	3.8455	3.8953	3.8094	3.4319	34.500	34.500	34.500	34.500
1/27/2019	20:07:50	1019.94	3.8485	3.8966	3.8085	3.4319	34.500	34.500	34.500	34.500
1/27/2019	20:07:52	1021.37	3.8498	3.8985	3.8104	3.4327	34.500	34.500	34.500	34.500
1/27/2019	20:07:54	1023.86	3.8534	3.8968	3.8101	3.4336	34.500	34.500	34.500	34.500
1/27/2019	20:07:55	1025.23	3.8537	3.8968	3.8096	3.4347	34.500	34.500	34.500	34.500
1/27/2019	20:07:57	1026.67	3.8548	3.8956	3.8079	3.4332	34.500	34.500	34.500	34.500
1/27/2019	20:07:59	1028.97	3.8525	3.8942	3.8073	3.4328	34.500	34.500	34.500	34.500
1/27/2019	20:08:01	1030.34	3.8525	3.8917	3.8068	3.4309	34.500	34.500	34.500	34.500
1/27/2019	20:08:02	1031.62	3.8472	3.8896	3.8071	3.4315	34.500	34.500	34.500	34.500
1/27/2019	20:08:04	1033.56	3.8451	3.8892	3.8068	3.4299	34.500	34.500	34.500	34.500
1/27/2019	20:08:06	1035.66	3.8391	3.8901	3.8069	3.4300	34.500	34.500	34.500	34.500
1/27/2019	20:08:08	1037.67	3.8398	3.8874	3.8062	3.4299	34.500	34.500	34.500	34.500
1/27/2019	20:08:09	1039.27	3.8351	3.8888	3.8069	3.4301	34.500	34.500	34.500	34.500
1/27/2019	20:08:11	1041.19	3.8359	3.8863	3.8074	3.4292	34.500	34.500	34.500	34.500
1/27/2019	20:08:13	1042.73	3.8355	3.8888	3.8083	3.4276	34.500	34.500	34.500	34.500
1/27/2019	20:08:15	1044.47	3.8381	3.8868	3.8090	3.4263	34.500	34.500	34.500	34.500
1/27/2019	20:08:17	1046.66	3.8398	3.8893	3.8081	3.4245	34.500	34.500	34.500	34.500
1/27/2019	20:08:19	1048.34	3.8421	3.8903	3.8073	3.4244	34.500	34.500	34.500	34.500
1/27/2019	20:08:20	1049.53	3.8422	3.8919	3.8042	3.4251	34.500	34.500	34.500	34.500
1/27/2019	20:08:22	1051.67	3.8416	3.8919	3.8040	3.4252	34.500	34.500	34.500	34.500
1/27/2019	20:08:23	1053.23	3.8390	3.8922	3.8044	3.4241	34.500	34.500	34.500	34.500
1/27/2019	20:08:25	1054.92	3.8402	3.8906	3.8067	3.4240	34.500	34.500	34.500	34.500
1/27/2019	20:08:27	1056.77	3.8386	3.8881	3.8070	3.4259	34.500	34.500	34.500	34.500
1/27/2019	20:08:29	1058.66	3.8369	3.8857	3.8088	3.4244	34.500	34.500	34.500	34.500
1/27/2019	20:08:30	1060.16	3.8341	3.8848	3.8082	3.4236	34.500	34.500	34.500	34.500
1/27/2019	20:08:32	1061.86	3.8350	3.8851	3.8075	3.4218	34.500	34.500	34.500	34.500
1/27/2019	20:08:34	1063.62	3.8383	3.8861	3.8042	3.4233	34.500	34.500	34.500	34.500
1/27/2019	20:08:35	1065.08	3.8421	3.8857	3.8029	3.4221	34.500	34.500	34.500	34.500
1/27/2019	20:08:37	1066.72	3.8452	3.8839	3.8036	3.4200	34.500	34.500	34.500	34.500
1/27/2019	20:08:39	1068.86	3.8489	3.8826	3.8042	3.4186	34.500	34.500	34.500	34.500
1/27/2019	20:08:42	1071.37	3.8470	3.8810	3.8051	3.4190	34.500	34.500	34.500	34.500
1/27/2019	20:08:43	1073.09	3.8428	3.8822	3.8045	3.4200	34.500	34.500	34.500	34.500
1/27/2019	20:08:45	1074.42	3.8383	3.8814	3.8053	3.4208	34.500	34.500	34.500	34.500
1/27/2019	20:08:47	1076.53	3.8362	3.8826	3.8042	3.4186	34.500	34.500	34.500	34.500
1/27/2019	20:08:48	1077.84	3.8378	3.8830	3.8032	3.4172	34.500	34.500	34.500	34.500
1/27/2019	20:08:50	1079.30	3.8385	3.8840	3.8011	3.4170	34.500	34.500	34.500	34.500
1/27/2019	20:08:51	1081.02	3.8404	3.8843	3.8020	3.4172	34.500	34.500	34.500	34.500
1/27/2019	20:08:53	1082.42	3.8389	3.8838	3.8035	3.4178	34.500	34.500	34.500	34.500
1/27/2019	20:08:54	1084.27	3.8362	3.8831	3.8045	3.4164	34.500	34.500	34.500	34.500
1/27/2019	20:08:56	1086.23	3.8355	3.8835	3.8026	3.4163	34.500	34.500	34.500	34.500
1/27/2019	20:08:58	1087.97	3.8357	3.8835	3.8005	3.4182	34.500	34.500	34.500	34.500
1/27/2019	20:09:00	1089.31	3.8385	3.8836	3.7997	3.4175	34.500	34.500	34.500	34.500
1/27/2019	20:09:02	1091.66	3.8407	3.8817	3.8013	3.4189	34.500	34.500	34.500	34.500
1/27/2019	20:09:03	1093.11	3.8425	3.8813	3.8015	3.4164	34.500	34.500	34.500	34.500
1/27/2019	20:09:05	1094.75	3.8396	3.8798	3.8028	3.4171	34.500	34.500	34.500	34.500
1/27/2019	20:09:07	1096.55	3.8356	3.8800	3.8016	3.4141	34.500	34.500	34.500	34.500
1/27/2019	20:09:08	1097.97	3.8329	3.8784	3.8026	3.4142	34.500	34.500	34.500	34.500
1/27/2019	20:09:10	1099.53	3.8352	3.8776	3.8015	3.4145	34.500	34.500	34.500	34.500
1/27/2019	20:09:11	1100.95	3.8393	3.8770	3.8017	3.4143	34.500	34.500	34.500	34.500
1/27/2019	20:09:13	1102.72	3.8383	3.8757	3.8013	3.4130	34.500	34.500	34.500	34.500
1/27/2019	20:09:15	1104.86	3.8337	3.8757	3.8002	3.4109	34.500	34.500	34.500	34.500
1/27/2019	20:09:17	1106.50	3.8277	3.8744	3.8008	3.4124	34.500	34.500	34.500	34.500
1/27/2019	20:09:19	1108.67	3.8282	3.8768	3.8019	3.4120	34.500	34.500	34.500	34.500
1/27/2019	20:09:21	1110.45	3.8320	3.8770	3.8029	3.4120	34.500	34.500	34.500	34.500
1/27/2019	20:09:22	1112.25	3.8385	3.8778	3.8025	3.4090	34.500	34.500	34.500	34.500
1/27/2019	20:09:24	1114.27	3.8386	3.8764	3.8005	3.4068	34.500	34.500	34.500	34.500
1/27/2019	20:09:26	1116.20	3.8326	3.8768	3.8008	3.4044	34.500	34.500	34.500	34.500
1/27/2019	20:09:28	1117.56	3.8266	3.8769	3.7989	3.4035	34.500	34.500	34.500	34.500
1/27/2019	20:09:30	1119.95	3.8253	3.8767	3.7983	3.4046	34.500	34.500	34.500	34.500
1/27/2019	20:09:32	1121.67	3.8304	3.8769	3.7988	3.4053	34.500	34.500	34.500	34.500
1/27/2019	20:09:34	1123.75	3.8337	3.8770	3.8016	3.4050	34.500	34.500	34.500	34.500
1/27/2019	20:09:36	1125.39	3.8341	3.8774	3.8025	3.4047	34.500	34.500	34.500	34.500
1/27/2019	20:09:37	1127.02	3.8314	3.8768	3.8019	3.4028	34.500	34.500	34.500	34.500
1/27/2019	20:09:40	1129.39	3.8268	3.8764	3.7994	3.4024	34.500	34.500	34.500	34.500
1/27/2019	20:09:42	1131.53	3.8290	3.8756	3.7996	3.4005	34.500	34.500	34.500	34.500
1/27/2019	20:09:44	1133.31	3.8335	3.8756	3.7992	3.4009	34.500	34.500	34.500	34.500
1/27/2019	20:09:45	1135.17	3.8375	3.8754	3.7999	3.3984	34.500	34.500	34.500	34.500
1/27/2019	20:09:47	1136.55	3.8401	3.8763	3.8010	3.3978	34.500	34.500	34.500	34.500
1/27/2019	20:09:49	1138.92	3.8406	3.8749	3.8020	3.3973	34.500	34.500	34.500	34.500
1/27/2019	20:09:51	1140.52	3.8403	3.8752	3.8001	3.3983	34.500	34.500	34.500	34.500
1/27/2019	20:09:53	1142.98	3.8367	3.8754	3.7978	3.3994	34.500	34.500	34.500	34.500
1/27/2019	20:09:55	1144.66	3.8328	3.8758	3.7967	3.4006	34.500	34.500	34.500	34.500
1/27/2019	20:09:57	1147.08	3.8334	3.8750	3.7986	3.4025	34.500	34.500	34.500	34.500
1/27/2019	20:10:00	1149.30	3.8342	3.8745	3.7988	3.4014	34.500	34.500	34.500	34.500
1/27/2019	20:10:01	1150.53	3.8358	3.8754	3.7990	3.3995	34.500	34.500	34.500	34.500
1/27/2019	20:10:03	1152.50	3.8326	3.8752	3.7975	3.3969	34.500	34.500	34.500	34.500
1/27/2019	20:10:04	1154.28	3.8304	3.8757	3.7953	3.3954	34.500	34.500	34.500	34.500
1/27/2019	20:10:06	1155.75	3.8294	3.8747	3.7948	3.3949	34.500	34.500	34.500	34.500
1/27/2019	20:10:08	1157.67	3.8318	3.8754	3.7954	3.3970	34.500	34.500	34.500	34.500
1/27/2019	20:10:10	1159.45	3.8342	3.8754	3.7969	3.3982	34.500	34.500	34.500	34.500
1/27/2019	20:10:12	1161.42	3.8362	3.8753	3.7972	3.3981	34.500	34.500	34.500	34.500
1/27/2019	20:10:13	1163.16	3.8356	3.8774	3.7961	3.3957	34.500	34.500	34.500	34.500
1/27/2019	20:10:15	1164.56	3.8390	3.8763	3.7960	3.3942	34.500	34.500	34.500	34.500
1/27/2019	20:10:17	1166.92	3.8394	3.8778	3.7966	3.3936	34.500	34.500	34.500	34.500
1/27/2019	20:10:19	1168.30	3.8422	3.8758	3.7961	3.3927	34.500	34.500	34.500	34.500
1/27/2019	20:10:20	1170.25	3.8399	3.8768	3.7961	3.3926	34.500	34.500	34.500	34.500
1/27/2019	20:10:23	1172.33	3.8366	3.8754	3.7944	3.3911	34.500	34.500	34.500	34.500
1/27/2019	20:10:24	1174.11	3.8304	3.8744	3.7956	3.3906	34.500	34.500	34.500	34.500
1/27/2019	20:10:26	1176.23	3.8292	3.8718	3.7956	3.3902	34.500	34.500	34.500	34.500
1/27/2019	20:10:28	1177.45	3.8290	3.8713	3.7946	3.3910	34.500	34.500	34.500	34.500
1/27/2019	20:10:29	1178.97	3.8345	3.8721	3.7944	3.3916	34.500	34.500	34.500	34.500
1/27/2019	20:10:31	1180.70	3.8352	3.8731	3.7944	3.3902	34.500	34.500	34.500	34.500
1/27/2019	20:10:32	1182.22	3.8376	3.8722	3.7945	3.3881	34.500	34.500	34.500	34.500
1/27/2019	20:10:34	1183.62	3.8375	3.8701	3.7943	3.3861	34.500	34.500	34.500	34.500
1/27/2019	20:10:35	1184.94	3.8362	3.8695	3.7953	3.3870	34.500	34.500	34.500	34.500
1/27/2019	20:10:37	1186.58	3.8350	3.8692	3.7959	3.3868	34.500	34.500	34.500	34.500
1/27/2019	20:10:38	1187.83	3.8337	3.8700	3.7955	3.3867	34.500	34.500	34.500	34.500
1/27/2019	20:10:39	1189.20	3.8341	3.8692	3.7943	3.3843	34.500	34.500	34.500	34.500
1/27/2019	20:10:41	1190.83	3.8349	3.8690	3.7940	3.3828	34.500	34.500	34.500	34.500
1/27/2019	20:10:43	1192.30	3.8342	3.8681	3.7949	3.3834	34.500	34.500	34.500	34.500
1/27/2019	20:10:44	1193.59	3.8344	3.8682	3.7964	3.3838	34.500	34.500	34.500	34.500
1/27/2019	20:10:45	1195.20	3.8318	3.8686	3.7974	3.3848	34.500	34.500	34.500	34.500
1/27/2019	20:10:47	1196.34	3.8300	3.8703	3.7951	3.3825	34.500	34.500	34.500	34.500
1/27/2019	20:10:48	1197.73	3.8284	3.8721	3.7943	3.3816	34.500	34.500	34.500	34.500
1/27/2019	20:10:50	1199.33	3.8298	3.8721	3.7945	3.3808	34.500	34.500	34.500	34.500
1/27/2019	20:10:51	1200.91	3.8326	3.8696	3.7954	3.3813	34.500	34.500	34.500	34.500
1/27/2019	20:10:53	1202.30	3.8317	3.8681	3.7948	3.3820	34.500	34.500	34.500	34.500
1/27/2019	20:10:54	1203.73	3.8275	3.8679	3.7948	3.3824	34.500	34.500	34.500	34.500
1/27/2019	20:10:56	1205.48	3.8218	3.8684	3.7958	3.3842	34.500	34.500	34.500	34.500
1/27/2019	20:10:57	1206.77	3.8198	3.8671	3.7972	3.3831	34.500	34.500	34.500	34.500
1/27/2019	20:10:59	1208.37	3.8211	3.8670	3.7958	3.3835	34.500	34.500	34.500	34.500
1/27/2019	20:11:00	1210.14	3.8231	3.8667	3.7948	3.3821	34.500	34.500	34.500	34.500
1/27/2019	20:11:02	1211.34	3.8240	3.8662	3.7918	3.3820	34.500	34.500	34.500	34.500
1/27/2019	20:11:03	1212.86	3.8240	3.8665	3.7921	3.3806	34.500	34.500	34.500	34.500
1/27/2019	20:11:05	1214.47	3.8213	3.8661	3.7935	3.3808	34.500	34.500	34.500	34.500
1/27/2019	20:11:06	1215.89	3.8213	3.8676	3.7946	3.3793	34.500	34.500	34.500	34.500
1/27/2019	20:11:08	1217.39	3.8202	3.8662	3.7939	3.3778	34.500	34.500	34.500	34.500
1/27/2019	20:11:09	1218.97	3.8204	3.8670	3.7928	3.3749	34.500	34.500	34.500	34.500
1/27/2019	20:11:10	1220.16	3.8178	3.8675	3.7933	3.3743	34.500	34.500	34.500	34.500
1/27/2019	20:11:12	1221.53	3.8165	3.8674	3.7953	3.3764	34.500	34.500	34.500	34.500
1/27/2019	20:11:14	1223.62	3.8189	3.8686	3.7943	3.3785	34.500	34.500	34.500	34.500
1/27/2019	20:11:15	1224.89	3.8220	3.8677	3.7935	3.3811	34.500	34.500	34.500	34.500
1/27/2019	20:11:16	1226.17	3.8263	3.8686	3.7915	3.3803	34.500	34.500	34.500	34.500
1/27/2019	20:11:18	1227.62	3.8296	3.8665	3.7923	3.3794	34.500	34.500	34.500	34.500
1/27/2019	20:11:20	1229.36	3.8328	3.8656	3.7928	3.3773	34.500	34.500	34.500	34.500
1/27/2019	20:11:21	1230.55	3.8347	3.8651	3.7928	3.3769	34.500	34.500	34.500	34.500
1/27/2019	20:11:22	1231.84	3.8318	3.8649	3.7919	3.3745	34.500	34.500	34.500	34.500
1/27/2019	20:11:24	1233.56	3.8280	3.8649	3.7907	3.3758	34.500	34.500	34.500	34.500
1/27/2019	20:11:25	1234.84	3.8240	3.8659	3.7928	3.3745	34.500	34.500	34.500	34.500
1/27/2019	20:11:26	1236.23	3.8214	3.8665	3.7923	3.3747	34.500	34.500	34.500	34.500
1/27/2019	20:11:28	1237.95	3.8180	3.8663	3.7937	3.3741	34.500	34.500	34.500	34.500
1/27/2019	20:11:29	1239.27	3.8156	3.8649	3.7902	3.3728	34.500	34.500	34.500	34.500
1/27/2019	20:11:31	1240.53	3.8170	3.8633	3.7910	3.3741	34.500	34.500	34.500	34.500
1/27/2019	20:11:32	1241.86	3.8191	3.8629	3.7896	3.3723	34.500	34.500	34.500	34.500
1/27/2019	20:11:34	1243.53	3.8206	3.8630	3.7907	3.3730	34.500	34.500	34.500	34.500
1/27/2019	20:11:35	1244.66	3.8207	3.8628	3.7905	3.3699	34.500	34.500	34.500	34.500
1/27/2019	20:11:36	1246.00	3.8228	3.8631	3.7902	3.3695	34.500	34.500	34.500	34.500
1/27/2019	20:11:38	1247.67	3.8252	3.8624	3.7892	3.3687	34.500	34.500	34.500	34.500
1/27/2019	20:11:39	1249.11	3.8274	3.8638	3.7890	3.3705	34.500	34.500	34.500	34.500
1/27/2019	20:11:41	1250.33	3.8303	3.8625	3.7892	3.3710	34.500	34.500	34.500	34.500
1/27/2019	20:11:42	1252.23	3.8287	3.8615	3.7897	3.3722	34.500	34.500	34.500	34.500
1/27/2019	20:11:44	1253.75	3.8265	3.8610	3.7880	3.3716	34.500	34.500	34.500	34.500
1/27/2019	20:11:45	1255.19	3.8215	3.8628	3.7877	3.3703	34.500	34.500	34.500	34.500
1/27/2019	20:11:47	1257.19	3.8182	3.8643	3.7868	3.3674	34.500	34.500	34.500	34.500
1/27/2019	20:11:49	1258.52	3.8149	3.8651	3.7894	3.3654	34.500	34.500	34.500	34.500
1/27/2019	20:11:50	1259.73	3.8134	3.8645	3.7901	3.3646	34.500	34.500	34.500	34.500
1/27/2019	20:11:51	1261.20	3.8163	3.8648	3.7888	3.3672	34.500	34.500	34.500	34.500
1/27/2019	20:11:53	1262.86	3.8165	3.8643	3.7875	3.3681	34.500	34.500	34.500	34.500
1/27/2019	20:11:54	1264.08	3.8192	3.8629	3.7857	3.3689	34.500	34.500	34.500	34.500
1/27/2019	20:11:56	1265.50	3.8193	3.8620	3.7872	3.3674	34.500	34.500	34.500	34.500
1/27/2019	20:11:57	1266.89	3.8254	3.8608	3.7884	3.3683	34.500	34.500	34.500	34.500
1/27/2019	20:11:58	1268.25	3.8268	3.8609	3.7893	3.3678	34.500	34.500	34.500	34.500
1/27/2019	20:12:00	1269.97	3.8293	3.8622	3.7898	3.3669	34.500	34.500	34.500	34.500
1/27/2019	20:12:01	1271.23	3.8271	3.8628	3.7868	3.3646	34.500	34.500	34.500	34.500
1/27/2019	20:12:03	1272.50	3.8276	3.8629	3.7857	3.3630	34.500	34.500	34.500	34.500
1/27/2019	20:12:04	1273.89	3.8240	3.8613	3.7846	3.3618	34.500	34.500	34.500	34.500
1/27/2019	20:12:05	1275.12	3.8221	3.8602	3.7862	3.3611	34.500	34.500	34.500	34.500
1/27/2019	20:12:07	1276.58	3.8204	3.8610	3.7876	3.3606	34.500	34.500	34.500	34.500
1/27/2019	20:12:08	1277.81	3.8242	3.8623	3.7874	3.3611	34.500	34.500	34.500	34.500
1/27/2019	20:12:10	1279.30	3.8244	3.8627	3.7856	3.3598	34.500	34.500	34.500	34.500
1/27/2019	20:12:11	1280.61	3.8230	3.8625	3.7850	3.3600	34.500	34.500	34.500	34.500
1/27/2019	20:12:12	1282.02	3.8188	3.8617	3.7851	3.3603	34.500	34.500	34.500	34.500
1/27/2019	20:12:14	1283.55	3.8165	3.8612	3.7858	3.3615	34.500	34.500	34.500	34.500
1/27/2019	20:12:15	1284.78	3.8150	3.8610	3.7844	3.3614	34.500	34.500	34.500	34.500
1/27/2019	20:12:17	1286.47	3.8121	3.8610	3.7852	3.3609	34.500	34.500	34.500	34.500
1/27/2019	20:12:18	1287.64	3.8128	3.8614	3.7839	3.3593	34.500	34.500	34.500	34.500
1/27/2019	20:12:19	1288.87	3.8080	3.8604	3.7853	3.3600	34.500	34.500	34.500	34.500
1/27/2019	20:12:20	1290.16	3.8100	3.8598	3.7840	3.3592	34.500	34.500	34.500	34.500
1/27/2019	20:12:22	1291.66	3.8100	3.8599	3.7846	3.3588	34.500	34.500	34.500	34.500
1/27/2019	20:12:23	1293.00	3.8159	3.8604	3.7827	3.3565	34.500	34.500	34.500	34.500
1/27/2019	20:12:24	1294.28	3.8173	3.8598	3.7824	3.3556	34.500	34.500	34.500	34.500
1/27/2019	20:12:26	1295.78	3.8185	3.8593	3.7833	3.3568	34.500	34.500	34.500	34.500
1/27/2019	20:12:27	1297.22	3.8169	3.8592	3.7850	3.3573	34.500	34.500	34.500	34.500
1/27/2019	20:12:29	1298.80	3.8157	3.8579	3.7845	3.3582	34.500	34.500	34.500	34.500
1/27/2019	20:12:30	1300.16	3.8149	3.8573	3.7838	3.3592	34.500	34.500	34.500	34.500
1/27/2019	20:12:32	1301.31	3.8149	3.8558	3.7835	3.3599	34.500	34.500	34.500	34.500
1/27/2019	20:12:33	1302.73	3.8153	3.8553	3.7845	3.3593	34.500	34.500	34.500	34.500
1/27/2019	20:12:34	1304.12	3.8163	3.8557	3.7846	3.3563	34.500	34.500	34.500	34.500
1/27/2019	20:12:36	1305.47	3.8141	3.8564	3.7838	3.3543	34.500	34.500	34.500	34.500
1/27/2019	20:12:37	1306.75	3.8134	3.8575	3.7825	3.3535	34.500	34.500	34.500	34.500
1/27/2019	20:12:38	1308.02	3.8114	3.8554	3.7820	3.3533	34.500	34.500	34.500	34.500
1/27/2019	20:12:40	1309.56	3.8109	3.8549	3.7812	3.3530	34.500	34.500	34.500	34.500
1/27/2019	20:12:41	1310.84	3.8096	3.8546	3.7825	3.3527	34.500	34.500	34.500	34.500
1/27/2019	20:12:42	1312.23	3.8093	3.8551	3.7813	3.3523	34.500	34.500	34.500	34.500
1/27/2019	20:12:44	1313.55	3.8106	3.8559	3.7812	3.3512	34.500	34.500	34.500	34.500
1/27/2019	20:12:46	1315.30	3.8111	3.8540	3.7805	3.3502	34.500	34.500	34.500	34.500
1/27/2019	20:12:47	1316.53	3.8109	3.8547	3.7803	3.3499	34.500	34.500	34.500	34.500
