Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_27B	Ch2_O2_13|T1_27B	Ch3_O2_14|T1_27B	Ch4_O2_15|T1_27B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	23:15:24	193.02	4.1839	4.1749	4.1365	4.2053	27.000	27.000	27.000	27.000
1/27/2019	23:15:25	194.30	4.1817	4.1778	4.1347	4.2074	27.000	27.000	27.000	27.000
1/27/2019	23:15:28	197.30	4.1801	4.1793	4.1339	4.2073	27.000	27.000	27.000	27.000
1/27/2019	23:15:29	198.87	4.1792	4.1799	4.1338	4.2059	27.000	27.000	27.000	27.000
1/27/2019	23:15:31	200.84	4.1797	4.1823	4.1350	4.2051	27.000	27.000	27.000	27.000
1/27/2019	23:15:33	202.86	4.1794	4.1820	4.1363	4.2024	27.000	27.000	27.000	27.000
1/27/2019	23:15:35	204.25	4.1807	4.1814	4.1351	4.2026	27.000	27.000	27.000	27.000
1/27/2019	23:15:36	205.39	4.1798	4.1799	4.1337	4.2019	27.000	27.000	27.000	27.000
1/27/2019	23:15:37	206.64	4.1787	4.1795	4.1320	4.2018	27.000	27.000	27.000	27.000
1/27/2019	23:15:39	208.27	4.1769	4.1792	4.1326	4.2001	27.000	27.000	27.000	27.000
1/27/2019	23:15:41	210.11	4.1765	4.1781	4.1325	4.1993	27.000	27.000	27.000	27.000
1/27/2019	23:15:42	211.36	4.1741	4.1773	4.1319	4.1998	27.000	27.000	27.000	27.000
1/27/2019	23:15:43	212.61	4.1697	4.1773	4.1303	4.2002	27.000	27.000	27.000	27.000
1/27/2019	23:15:45	214.70	4.1670	4.1764	4.1300	4.1994	27.000	27.000	27.000	27.000
1/27/2019	23:15:47	216.73	4.1666	4.1763	4.1286	4.1987	27.000	27.000	27.000	27.000
1/27/2019	23:15:49	218.06	4.1695	4.1756	4.1275	4.1976	27.000	27.000	27.000	27.000
1/27/2019	23:15:50	219.84	4.1705	4.1753	4.1246	4.1997	27.000	27.000	27.000	27.000
