utc_timestamp,sensor_position,value
2023-01-07T08:29:28.000Z,3,28.96
2023-01-07T08:19:28.000Z,1,28.86
2023-01-07T08:19:28.000Z,2,28.88
2023-01-07T08:19:28.000Z,3,28.96
2023-01-07T08:09:28.000Z,1,28.86
2023-01-07T08:09:28.000Z,2,28.88
2023-01-07T08:09:28.000Z,3,28.96
2023-01-07T07:59:28.000Z,1,28.86
2023-01-07T07:59:28.000Z,2,28.88
2023-01-07T07:59:28.000Z,3,28.96
2023-01-07T07:49:28.000Z,1,28.86
2023-01-07T07:49:28.000Z,2,28.88
2023-01-07T07:49:28.000Z,3,28.96
2023-01-07T07:39:28.000Z,1,28.86
2023-01-07T07:39:28.000Z,2,28.88
2023-01-07T07:39:28.000Z,3,28.96
2023-01-07T07:29:28.000Z,1,28.86
2023-01-07T07:29:28.000Z,2,28.88
2023-01-07T07:29:28.000Z,3,28.96
2023-01-07T07:19:28.000Z,1,28.86
2023-01-07T07:19:28.000Z,2,28.88
2023-01-07T07:19:28.000Z,3,28.96
2023-01-07T07:09:28.000Z,1,28.86
2023-01-07T07:09:28.000Z,2,28.88
2023-01-07T07:09:28.000Z,3,28.96
2023-01-07T06:59:28.000Z,1,28.86
2023-01-07T06:59:28.000Z,2,28.88
2023-01-07T06:59:28.000Z,3,28.96
2023-01-07T06:49:28.000Z,1,28.86
2023-01-07T06:49:28.000Z,2,28.88
2023-01-07T06:49:28.000Z,3,28.96
2023-01-07T06:39:28.000Z,1,28.86
2023-01-07T06:39:28.000Z,2,28.88
2023-01-07T06:39:28.000Z,3,28.96
2023-01-07T06:29:28.000Z,1,28.86
2023-01-07T06:29:28.000Z,2,28.88
2023-01-07T06:29:28.000Z,3,28.96
2023-01-07T06:19:28.000Z,1,28.86
2023-01-07T06:19:28.000Z,2,28.88
2023-01-07T06:19:28.000Z,3,28.96
2023-01-07T06:09:28.000Z,1,28.86
2023-01-07T06:09:28.000Z,2,28.88
2023-01-07T06:09:28.000Z,3,28.96
2023-01-07T05:59:28.000Z,1,28.86
2023-01-07T05:59:28.000Z,2,28.88
2023-01-07T05:59:28.000Z,3,28.94
2023-01-07T05:49:28.000Z,1,28.86
2023-01-07T05:49:28.000Z,2,28.88
2023-01-07T05:49:28.000Z,3,28.94
2023-01-07T05:39:28.000Z,1,28.86
2023-01-07T05:39:28.000Z,2,28.88
2023-01-07T05:39:28.000Z,3,28.92
2023-01-07T05:29:28.000Z,1,28.86
2023-01-07T05:29:28.000Z,2,28.88
2023-01-07T05:29:28.000Z,3,28.92
2023-01-07T05:19:28.000Z,1,28.86
2023-01-07T05:19:28.000Z,2,28.88
2023-01-07T05:19:28.000Z,3,28.9
2023-01-07T05:09:28.000Z,1,28.88
2023-01-07T05:09:28.000Z,2,28.88
2023-01-07T05:09:28.000Z,3,28.88
2023-01-07T04:59:28.000Z,1,28.88
2023-01-07T04:59:28.000Z,2,28.88
2023-01-07T04:59:28.000Z,3,28.88
2023-01-07T04:49:28.000Z,1,28.88
2023-01-07T04:49:28.000Z,2,28.88
2023-01-07T04:49:28.000Z,3,28.88
2023-01-07T04:39:28.000Z,1,28.88
2023-01-07T04:39:28.000Z,2,28.88
2023-01-07T04:39:28.000Z,3,28.88
2023-01-07T04:29:28.000Z,1,28.9
2023-01-07T04:29:28.000Z,2,28.9
2023-01-07T04:29:28.000Z,3,28.86
2023-01-07T04:19:28.000Z,1,28.9
2023-01-07T04:19:28.000Z,2,28.9
2023-01-07T04:19:28.000Z,3,28.88
2023-01-07T04:09:28.000Z,1,28.9
2023-01-07T04:09:28.000Z,2,28.9
2023-01-07T04:09:28.000Z,3,28.9
2023-01-07T03:59:28.000Z,1,28.9
2023-01-07T03:59:28.000Z,2,28.9
2023-01-07T03:59:28.000Z,3,28.88
2023-01-07T03:49:28.000Z,1,28.88
2023-01-07T03:49:28.000Z,2,28.9
2023-01-07T03:49:28.000Z,3,28.88
2023-01-07T03:39:28.000Z,1,28.9
2023-01-07T03:39:28.000Z,2,28.9
2023-01-07T03:39:28.000Z,3,28.9
2023-01-07T03:29:28.000Z,1,28.88
2023-01-07T03:29:28.000Z,2,28.9
2023-01-07T03:29:28.000Z,3,28.92
2023-01-07T03:19:28.000Z,1,28.9
2023-01-07T03:19:28.000Z,2,28.9
2023-01-07T03:19:28.000Z,3,28.94
2023-01-07T03:09:28.000Z,1,28.9
2023-01-07T03:09:28.000Z,2,28.92
2023-01-07T03:09:28.000Z,3,28.92
2023-01-07T02:59:28.000Z,1,28.9
2023-01-07T02:59:28.000Z,2,28.9
2023-01-07T02:59:28.000Z,3,28.92
2023-01-07T02:49:28.000Z,1,28.9
2023-01-07T02:49:28.000Z,2,28.9
2023-01-07T02:49:28.000Z,3,28.92
2023-01-07T02:39:28.000Z,1,28.9
2023-01-07T02:39:28.000Z,2,28.92
2023-01-07T02:39:28.000Z,3,28.92
2023-01-07T02:29:28.000Z,1,28.9
2023-01-07T02:29:28.000Z,2,28.92
2023-01-07T02:29:28.000Z,3,28.92
2023-01-07T02:19:28.000Z,1,28.9
2023-01-07T02:19:28.000Z,2,28.92
2023-01-07T02:19:28.000Z,3,28.9
2023-01-07T02:09:28.000Z,1,28.9
2023-01-07T02:09:28.000Z,2,28.92
2023-01-07T02:09:28.000Z,3,28.88
2023-01-07T01:59:28.000Z,1,28.9
2023-01-07T01:59:28.000Z,2,28.92
2023-01-07T01:59:28.000Z,3,28.88
2023-01-07T01:49:28.000Z,1,28.9
2023-01-07T01:49:28.000Z,2,28.92
2023-01-07T01:49:28.000Z,3,28.9
2023-01-07T01:39:28.000Z,1,28.9
2023-01-07T01:39:28.000Z,2,28.9
2023-01-07T01:39:28.000Z,3,28.9
2023-01-07T01:29:28.000Z,1,28.9
2023-01-07T01:29:28.000Z,2,28.92
2023-01-07T01:29:28.000Z,3,28.92
2023-01-07T01:19:28.000Z,1,28.92
2023-01-07T01:19:28.000Z,2,28.92
2023-01-07T01:19:28.000Z,3,28.92
2023-01-07T01:09:28.000Z,1,28.92
2023-01-07T01:09:28.000Z,2,28.92
2023-01-07T01:09:28.000Z,3,28.92
2023-01-07T00:59:28.000Z,1,28.92
2023-01-07T00:59:28.000Z,2,28.94
2023-01-07T00:59:28.000Z,3,28.94
2023-01-07T00:49:28.000Z,1,28.92
2023-01-07T00:49:28.000Z,2,28.94
2023-01-07T00:49:28.000Z,3,28.94
2023-01-07T00:39:28.000Z,1,28.92
2023-01-07T00:39:28.000Z,2,28.94
2023-01-07T00:39:28.000Z,3,28.94
2023-01-07T00:29:28.000Z,1,28.92
2023-01-07T00:29:28.000Z,2,28.92
2023-01-07T00:29:28.000Z,3,28.94
2023-01-07T00:19:28.000Z,1,28.92
2023-01-07T00:19:28.000Z,2,28.92
2023-01-07T00:19:28.000Z,3,28.92
2023-01-07T00:09:28.000Z,1,28.92
2023-01-07T00:09:28.000Z,2,28.92
2023-01-07T00:09:28.000Z,3,28.9
2023-01-06T23:59:28.000Z,1,28.94
2023-01-06T23:59:28.000Z,2,28.94
2023-01-06T23:59:28.000Z,3,28.96
2023-01-06T23:49:28.000Z,1,28.94
2023-01-06T23:49:28.000Z,2,28.94
2023-01-06T23:49:28.000Z,3,28.98
2023-01-06T23:39:28.000Z,1,28.94
2023-01-06T23:39:28.000Z,2,28.94
2023-01-06T23:39:28.000Z,3,28.96
2023-01-06T23:29:28.000Z,1,28.94
2023-01-06T23:29:28.000Z,2,28.94
2023-01-06T23:29:28.000Z,3,28.96
2023-01-06T23:19:28.000Z,1,28.94
2023-01-06T23:19:28.000Z,2,28.94
2023-01-06T23:19:28.000Z,3,28.96
2023-01-06T23:09:28.000Z,1,28.94
2023-01-06T23:09:28.000Z,2,28.94
2023-01-06T23:09:28.000Z,3,28.96
2023-01-06T22:59:28.000Z,1,28.94
2023-01-06T22:59:28.000Z,2,28.94
2023-01-06T22:59:28.000Z,3,28.96
2023-01-06T22:49:28.000Z,1,28.94
2023-01-06T22:49:28.000Z,2,28.96
2023-01-06T22:49:28.000Z,3,28.96
2023-01-06T22:39:28.000Z,1,28.94
2023-01-06T22:39:28.000Z,2,28.94
2023-01-06T22:39:28.000Z,3,28.98
2023-01-06T22:29:28.000Z,1,28.94
2023-01-06T22:29:28.000Z,2,28.94
2023-01-06T22:29:28.000Z,3,28.96
2023-01-06T22:19:28.000Z,1,28.94
2023-01-06T22:19:28.000Z,2,28.96
2023-01-06T22:19:28.000Z,3,28.96
2023-01-06T22:09:28.000Z,1,28.94
2023-01-06T22:09:28.000Z,2,28.94
2023-01-06T22:09:28.000Z,3,28.96
2023-01-06T21:59:28.000Z,1,28.94
2023-01-06T21:59:28.000Z,2,28.94
2023-01-06T21:59:28.000Z,3,28.98
2023-01-06T21:49:28.000Z,1,28.94
2023-01-06T21:49:28.000Z,2,28.94
2023-01-06T21:49:28.000Z,3,28.98
2023-01-06T21:39:28.000Z,1,28.94
2023-01-06T21:39:28.000Z,2,28.94
2023-01-06T21:39:28.000Z,3,28.98
2023-01-06T21:29:28.000Z,1,28.94
2023-01-06T21:29:28.000Z,2,28.94
2023-01-06T21:29:28.000Z,3,28.98
2023-01-06T21:19:28.000Z,1,28.94
2023-01-06T21:19:28.000Z,2,28.94
2023-01-06T21:19:28.000Z,3,29
2023-01-06T21:09:28.000Z,1,28.92
2023-01-06T21:09:28.000Z,2,28.94
2023-01-06T21:09:28.000Z,3,29
2023-01-06T20:59:28.000Z,1,28.94
2023-01-06T20:59:28.000Z,2,28.94
2023-01-06T20:59:28.000Z,3,29.02
2023-01-06T20:49:28.000Z,1,28.94
2023-01-06T20:49:28.000Z,2,28.94
2023-01-06T20:49:28.000Z,3,29.02
2023-01-06T20:39:28.000Z,1,28.92
2023-01-06T20:39:28.000Z,2,28.94
2023-01-06T20:39:28.000Z,3,29
2023-01-06T20:29:28.000Z,1,28.92
2023-01-06T20:29:28.000Z,2,28.94
2023-01-06T20:29:28.000Z,3,29
2023-01-06T20:19:28.000Z,1,28.92
2023-01-06T20:19:28.000Z,2,28.94
2023-01-06T20:19:28.000Z,3,29
2023-01-06T20:09:28.000Z,1,28.92
2023-01-06T20:09:28.000Z,2,28.94
2023-01-06T20:09:28.000Z,3,29
2023-01-06T19:59:28.000Z,1,28.92
2023-01-06T19:59:28.000Z,2,28.94
2023-01-06T19:59:28.000Z,3,29.02
2023-01-06T19:49:28.000Z,1,28.92
2023-01-06T19:49:28.000Z,2,28.94
2023-01-06T19:49:28.000Z,3,29
2023-01-06T19:39:28.000Z,1,28.92
2023-01-06T19:39:28.000Z,2,28.94
2023-01-06T19:39:28.000Z,3,29
2023-01-06T19:29:28.000Z,1,28.92
2023-01-06T19:29:28.000Z,2,28.94
2023-01-06T19:29:28.000Z,3,29
2023-01-06T19:19:28.000Z,1,28.92
2023-01-06T19:19:28.000Z,2,28.94
2023-01-06T19:19:28.000Z,3,29
2023-01-06T19:09:28.000Z,1,28.92
2023-01-06T19:09:28.000Z,2,28.94
2023-01-06T19:09:28.000Z,3,29
2023-01-06T18:59:28.000Z,1,28.92
2023-01-06T18:59:28.000Z,2,28.94
2023-01-06T18:59:28.000Z,3,29
2023-01-06T18:49:28.000Z,1,28.92
2023-01-06T18:49:28.000Z,2,28.94
2023-01-06T18:49:28.000Z,3,29
2023-01-06T18:39:28.000Z,1,28.92
2023-01-06T18:39:28.000Z,2,28.94
2023-01-06T18:39:28.000Z,3,28.98
2023-01-06T18:29:28.000Z,1,28.92
2023-01-06T18:29:28.000Z,2,28.94
2023-01-06T18:29:28.000Z,3,28.96
2023-01-06T18:19:28.000Z,1,28.92
2023-01-06T18:19:28.000Z,2,28.94
2023-01-06T18:19:28.000Z,3,28.98
2023-01-06T18:09:28.000Z,1,28.92
2023-01-06T18:09:28.000Z,2,28.94
2023-01-06T18:09:28.000Z,3,29
2023-01-06T17:59:28.000Z,1,28.92
2023-01-06T17:59:28.000Z,2,28.94
2023-01-06T17:59:28.000Z,3,29
2023-01-06T17:49:28.000Z,1,28.92
2023-01-06T17:49:28.000Z,2,28.94
2023-01-06T17:49:28.000Z,3,29
2023-01-06T17:39:28.000Z,1,28.92
2023-01-06T17:39:28.000Z,2,28.94
2023-01-06T17:39:28.000Z,3,29
2023-01-06T17:29:28.000Z,1,28.9
2023-01-06T17:29:28.000Z,2,28.94
2023-01-06T17:29:28.000Z,3,29
2023-01-06T17:19:28.000Z,1,28.92
2023-01-06T17:19:28.000Z,2,28.94
2023-01-06T17:19:28.000Z,3,29
2023-01-06T17:09:28.000Z,1,28.92
2023-01-06T17:09:28.000Z,2,28.94
2023-01-06T17:09:28.000Z,3,28.98
2023-01-06T16:59:28.000Z,1,28.94
2023-01-06T16:59:28.000Z,2,28.94
2023-01-06T16:59:28.000Z,3,28.88
2023-01-06T16:49:28.000Z,1,28.96
2023-01-06T16:49:28.000Z,2,28.96
2023-01-06T16:49:28.000Z,3,28.8
2023-01-06T16:39:28.000Z,1,28.98
2023-01-06T16:39:28.000Z,2,28.96
2023-01-06T16:39:28.000Z,3,28.8
2023-01-06T16:29:28.000Z,1,29.02
2023-01-06T16:29:28.000Z,2,29
2023-01-06T16:29:28.000Z,3,28.9
2023-01-06T16:19:28.000Z,1,29.02
2023-01-06T16:19:28.000Z,2,28.98
2023-01-06T16:19:28.000Z,3,28.86
2023-01-06T16:09:28.000Z,1,29.02
2023-01-06T16:09:28.000Z,2,28.94
2023-01-06T16:09:28.000Z,3,28.76
2023-01-06T15:59:28.000Z,1,29.02
2023-01-06T15:59:28.000Z,2,28.92
2023-01-06T15:59:28.000Z,3,28.72
2023-01-06T15:49:28.000Z,1,29.02
2023-01-06T15:49:28.000Z,2,28.94
2023-01-06T15:49:28.000Z,3,28.84
2023-01-06T15:39:28.000Z,1,29.04
2023-01-06T15:39:28.000Z,2,28.98
2023-01-06T15:39:28.000Z,3,28.84
2023-01-06T15:29:28.000Z,1,29.02
2023-01-06T15:29:28.000Z,2,28.94
2023-01-06T15:29:28.000Z,3,28.84
2023-01-06T15:19:28.000Z,1,29
2023-01-06T15:19:28.000Z,2,28.88
2023-01-06T15:19:28.000Z,3,28.82
2023-01-06T15:09:28.000Z,1,29.02
2023-01-06T15:09:28.000Z,2,28.98
2023-01-06T15:09:28.000Z,3,28.82
2023-01-06T14:59:28.000Z,1,29.06
2023-01-06T14:59:28.000Z,2,28.98
2023-01-06T14:59:28.000Z,3,28.8
2023-01-06T14:49:28.000Z,1,29.04
2023-01-06T14:49:28.000Z,2,28.98
2023-01-06T14:49:28.000Z,3,28.8
2023-01-06T14:39:28.000Z,1,29.04
2023-01-06T14:39:28.000Z,2,29
2023-01-06T14:39:28.000Z,3,28.82
2023-01-06T14:29:28.000Z,1,29
2023-01-06T14:29:28.000Z,2,29
2023-01-06T14:29:28.000Z,3,28.82
2023-01-06T14:19:28.000Z,1,28.98
2023-01-06T14:19:28.000Z,2,28.98
2023-01-06T14:19:28.000Z,3,28.8
2023-01-06T14:09:28.000Z,1,29
2023-01-06T14:09:28.000Z,2,29
2023-01-06T14:09:28.000Z,3,28.76
2023-01-06T13:59:28.000Z,1,29.06
2023-01-06T13:59:28.000Z,2,29.04
2023-01-06T13:59:28.000Z,3,28.76
2023-01-06T13:49:28.000Z,1,29.08
2023-01-06T13:49:28.000Z,2,29.08
2023-01-06T13:49:28.000Z,3,28.78
2023-01-06T13:39:28.000Z,1,29.08
2023-01-06T13:39:28.000Z,2,29.1
2023-01-06T13:39:28.000Z,3,28.78
2023-01-06T13:29:28.000Z,1,29.08
2023-01-06T13:29:28.000Z,2,29.1
2023-01-06T13:29:28.000Z,3,28.8
2023-01-06T13:19:28.000Z,1,29.08
2023-01-06T13:19:28.000Z,2,29.1
2023-01-06T13:19:28.000Z,3,28.82
2023-01-06T13:09:28.000Z,1,29.08
2023-01-06T13:09:28.000Z,2,29.1
2023-01-06T13:09:28.000Z,3,28.84
2023-01-06T12:59:28.000Z,1,29.06
2023-01-06T12:59:28.000Z,2,29.06
2023-01-06T12:59:28.000Z,3,28.86
2023-01-06T12:49:28.000Z,1,29.06
2023-01-06T12:49:28.000Z,2,29.06
2023-01-06T12:49:28.000Z,3,28.9
2023-01-06T12:39:28.000Z,1,29.08
2023-01-06T12:39:28.000Z,2,29.08
2023-01-06T12:39:28.000Z,3,28.92
2023-01-06T12:29:28.000Z,1,29.08
2023-01-06T12:29:28.000Z,2,29.1
2023-01-06T12:29:28.000Z,3,28.84
2023-01-06T12:19:28.000Z,1,29.08
2023-01-06T12:19:28.000Z,2,29.12
2023-01-06T12:19:28.000Z,3,28.8
2023-01-06T12:09:28.000Z,1,29.06
2023-01-06T12:09:28.000Z,2,29.12
2023-01-06T12:09:28.000Z,3,28.92
2023-01-06T11:59:28.000Z,1,29.08
2023-01-06T11:59:28.000Z,2,29.12
2023-01-06T11:59:28.000Z,3,29.06
2023-01-06T11:49:28.000Z,1,29.08
2023-01-06T11:49:28.000Z,2,29.1
2023-01-06T11:49:28.000Z,3,28.74
2023-01-06T11:39:28.000Z,1,29.08
2023-01-06T11:39:28.000Z,2,29.12
2023-01-06T11:39:28.000Z,3,28.8
2023-01-06T11:29:28.000Z,1,29.06
2023-01-06T11:29:28.000Z,2,29.1
2023-01-06T11:29:28.000Z,3,28.7
2023-01-06T11:19:28.000Z,1,29.06
2023-01-06T11:19:28.000Z,2,29.1
2023-01-06T11:19:28.000Z,3,28.68
2023-01-06T11:09:28.000Z,1,29.08
2023-01-06T11:09:28.000Z,2,29.1
2023-01-06T11:09:28.000Z,3,28.66
2023-01-06T10:59:28.000Z,1,29.08
2023-01-06T10:59:28.000Z,2,29.12
2023-01-06T10:59:28.000Z,3,28.7
2023-01-06T10:49:28.000Z,1,29.1
2023-01-06T10:49:28.000Z,2,29.14
2023-01-06T10:49:28.000Z,3,28.78
2023-01-06T10:39:28.000Z,1,29.08
2023-01-06T10:39:28.000Z,2,29.14
2023-01-06T10:39:28.000Z,3,28.74
2023-01-06T10:29:28.000Z,1,29.1
2023-01-06T10:29:28.000Z,2,29.14
2023-01-06T10:29:28.000Z,3,28.5
2023-01-06T10:19:28.000Z,1,29.12
2023-01-06T10:19:28.000Z,2,29.14
2023-01-06T10:19:28.000Z,3,28.58
2023-01-06T10:09:28.000Z,1,29.1
2023-01-06T10:09:28.000Z,2,29.14
2023-01-06T10:09:28.000Z,3,29.14
2023-01-06T09:59:28.000Z,1,29.1
2023-01-06T09:59:28.000Z,2,29.16
2023-01-06T09:59:28.000Z,3,29.02
2023-01-06T09:49:28.000Z,1,29.1
2023-01-06T09:49:28.000Z,2,29.14
2023-01-06T09:49:28.000Z,3,28.76
2023-01-06T09:39:28.000Z,1,29.1
2023-01-06T09:39:28.000Z,2,29.16
2023-01-06T09:39:28.000Z,3,28.74
2023-01-06T09:29:28.000Z,1,29.1
2023-01-06T09:29:28.000Z,2,29.14
2023-01-06T09:29:28.000Z,3,28.84
2023-01-06T09:19:28.000Z,1,29.1
2023-01-06T09:19:28.000Z,2,29.12
2023-01-06T09:19:28.000Z,3,28.98
2023-01-06T09:09:28.000Z,1,29.1
2023-01-06T09:09:28.000Z,2,29.14
2023-01-06T09:09:28.000Z,3,29.24
2023-01-06T08:59:28.000Z,1,29.1
2023-01-06T08:59:28.000Z,2,29.14
2023-01-06T08:59:28.000Z,3,29.26
2023-01-06T08:49:28.000Z,1,29.12
2023-01-06T08:49:28.000Z,2,29.16
2023-01-06T08:49:28.000Z,3,29.26
2023-01-06T08:39:28.000Z,1,29.14
2023-01-06T08:39:28.000Z,2,29.16
2023-01-06T08:39:28.000Z,3,29.24
2023-01-06T08:29:28.000Z,1,29.12
2023-01-06T08:29:28.000Z,2,29.16
2023-01-06T08:29:28.000Z,3,29.24
2023-01-06T08:19:28.000Z,1,29.14
2023-01-06T08:19:28.000Z,2,29.16
2023-01-06T08:19:28.000Z,3,29.24
2023-01-06T08:09:28.000Z,1,29.14
2023-01-06T08:09:28.000Z,2,29.16
2023-01-06T08:09:28.000Z,3,29.24
2023-01-06T07:59:28.000Z,1,29.12
2023-01-06T07:59:28.000Z,2,29.16
2023-01-06T07:59:28.000Z,3,29.24
2023-01-06T07:49:28.000Z,1,29.12
2023-01-06T07:49:28.000Z,2,29.16
2023-01-06T07:49:28.000Z,3,29.24
2023-01-06T07:39:28.000Z,1,29.14
2023-01-06T07:39:28.000Z,2,29.16
2023-01-06T07:39:28.000Z,3,29.24
2023-01-06T07:29:28.000Z,1,29.14
2023-01-06T07:29:28.000Z,2,29.18
2023-01-06T07:29:28.000Z,3,29.24
2023-01-06T07:19:28.000Z,1,29.12
2023-01-06T07:19:28.000Z,2,29.16
2023-01-06T07:19:28.000Z,3,29.24
2023-01-06T07:09:28.000Z,1,29.14
2023-01-06T07:09:28.000Z,2,29.14
2023-01-06T07:09:28.000Z,3,29.24
2023-01-06T06:59:28.000Z,1,29.12
2023-01-06T06:59:28.000Z,2,29.16
2023-01-06T06:59:28.000Z,3,29.24
2023-01-06T06:49:28.000Z,1,29.1
2023-01-06T06:49:28.000Z,2,29.14
2023-01-06T06:49:28.000Z,3,29.26
2023-01-06T06:39:28.000Z,1,29.12
2023-01-06T06:39:28.000Z,2,29.14
2023-01-06T06:39:28.000Z,3,29.24
2023-01-06T06:29:28.000Z,1,29.1
2023-01-06T06:29:28.000Z,2,29.12
2023-01-06T06:29:28.000Z,3,29.24
2023-01-06T06:19:28.000Z,1,29.14
2023-01-06T06:19:28.000Z,2,29.18
2023-01-06T06:19:28.000Z,3,29.24
2023-01-06T06:09:28.000Z,1,29.14
2023-01-06T06:09:28.000Z,2,29.16
2023-01-06T06:09:28.000Z,3,29.26
2023-01-06T05:59:28.000Z,1,29.08
2023-01-06T05:59:28.000Z,2,29.14
2023-01-06T05:59:28.000Z,3,29.24
2023-01-06T05:49:28.000Z,1,29.08
2023-01-06T05:49:28.000Z,2,29.16
2023-01-06T05:49:28.000Z,3,29.22
2023-01-06T05:39:28.000Z,1,29.1
2023-01-06T05:39:28.000Z,2,29.18
2023-01-06T05:39:28.000Z,3,29.22
2023-01-06T05:29:28.000Z,1,29.08
2023-01-06T05:29:28.000Z,2,29.18
2023-01-06T05:29:28.000Z,3,29.2
2023-01-06T05:19:28.000Z,1,29.18
2023-01-06T05:19:28.000Z,2,29.2
2023-01-06T05:19:28.000Z,3,29.2
2023-01-06T05:09:28.000Z,1,29.18
2023-01-06T05:09:28.000Z,2,29.2
2023-01-06T05:09:28.000Z,3,29.2
2023-01-06T04:59:28.000Z,1,29.14
2023-01-06T04:59:28.000Z,2,29.2
2023-01-06T04:59:28.000Z,3,29.24
2023-01-06T04:49:28.000Z,1,29.12
2023-01-06T04:49:28.000Z,2,29.2
2023-01-06T04:49:28.000Z,3,29.24
2023-01-06T04:39:28.000Z,1,29.14
2023-01-06T04:39:28.000Z,2,29.2
2023-01-06T04:39:28.000Z,3,29.24
2023-01-06T04:29:28.000Z,1,29.16
2023-01-06T04:29:28.000Z,2,29.18
2023-01-06T04:29:28.000Z,3,29.24
2023-01-06T04:19:28.000Z,1,29.16
2023-01-06T04:19:28.000Z,2,29.18
2023-01-06T04:19:28.000Z,3,29.24
2023-01-06T04:09:28.000Z,1,29.18
2023-01-06T04:09:28.000Z,2,29.2
2023-01-06T04:09:28.000Z,3,29.24
2023-01-06T03:59:28.000Z,1,29.18
2023-01-06T03:59:28.000Z,2,29.2
2023-01-06T03:59:28.000Z,3,29.24
2023-01-06T03:49:28.000Z,1,29.2
2023-01-06T03:49:28.000Z,2,29.2
2023-01-06T03:49:28.000Z,3,29.24
2023-01-06T03:39:28.000Z,1,29.18
2023-01-06T03:39:28.000Z,2,29.2
2023-01-06T03:39:28.000Z,3,29.24
2023-01-06T03:29:28.000Z,1,29.18
2023-01-06T03:29:28.000Z,2,29.2
2023-01-06T03:29:28.000Z,3,29.22
2023-01-06T03:19:28.000Z,1,29.2
2023-01-06T03:19:28.000Z,2,29.2
2023-01-06T03:19:28.000Z,3,29.22
2023-01-06T03:09:28.000Z,1,29.2
2023-01-06T03:09:28.000Z,2,29.2
2023-01-06T03:09:28.000Z,3,29.2
2023-01-06T02:59:28.000Z,1,29.18
2023-01-06T02:59:28.000Z,2,29.2
2023-01-06T02:59:28.000Z,3,29.16
2023-01-06T02:49:28.000Z,1,29.18
2023-01-06T02:49:28.000Z,2,29.2
2023-01-06T02:49:28.000Z,3,29.14
2023-01-06T02:39:28.000Z,1,29.18
2023-01-06T02:39:28.000Z,2,29.2
2023-01-06T02:39:28.000Z,3,29.16
2023-01-06T02:29:28.000Z,1,29.16
2023-01-06T02:29:28.000Z,2,29.2
2023-01-06T02:29:28.000Z,3,29.14
2023-01-06T02:19:28.000Z,1,29.14
2023-01-06T02:19:28.000Z,2,29.18
2023-01-06T02:19:28.000Z,3,29.16
2023-01-06T02:09:28.000Z,1,29.14
2023-01-06T02:09:28.000Z,2,29.18
2023-01-06T02:09:28.000Z,3,29.16
2023-01-06T01:59:28.000Z,1,29.12
2023-01-06T01:59:28.000Z,2,29.18
2023-01-06T01:59:28.000Z,3,29.16
2023-01-06T01:49:28.000Z,1,29.14
2023-01-06T01:49:28.000Z,2,29.18
2023-01-06T01:49:28.000Z,3,29.16
2023-01-06T01:39:28.000Z,1,29.18
2023-01-06T01:39:28.000Z,2,29.22
2023-01-06T01:39:28.000Z,3,29.16
2023-01-06T01:29:28.000Z,1,29.18
2023-01-06T01:29:28.000Z,2,29.22
2023-01-06T01:29:28.000Z,3,29.18
2023-01-06T01:19:28.000Z,1,29.16
2023-01-06T01:19:28.000Z,2,29.2
2023-01-06T01:19:28.000Z,3,29.18
2023-01-06T01:09:28.000Z,1,29.18
2023-01-06T01:09:28.000Z,2,29.2
2023-01-06T01:09:28.000Z,3,29.18
2023-01-06T00:59:28.000Z,1,29.16
2023-01-06T00:59:28.000Z,2,29.18
2023-01-06T00:59:28.000Z,3,29.16
2023-01-06T00:49:28.000Z,1,29.18
2023-01-06T00:49:28.000Z,2,29.2
2023-01-06T00:49:28.000Z,3,29.16
2023-01-06T00:39:28.000Z,1,29.18
2023-01-06T00:39:28.000Z,2,29.2
2023-01-06T00:39:28.000Z,3,29.14
2023-01-06T00:29:28.000Z,1,29.16
2023-01-06T00:29:28.000Z,2,29.18
2023-01-06T00:29:28.000Z,3,29.14
2023-01-06T00:19:28.000Z,1,29.14
2023-01-06T00:19:28.000Z,2,29.18
2023-01-06T00:19:28.000Z,3,29.12
2023-01-06T00:09:28.000Z,1,29.14
2023-01-06T00:09:28.000Z,2,29.18
2023-01-06T00:09:28.000Z,3,29.16
2023-01-05T23:59:28.000Z,1,29.16
2023-01-05T23:59:28.000Z,2,29.18
2023-01-05T23:59:28.000Z,3,29.18
2023-01-05T23:49:28.000Z,1,29.16
2023-01-05T23:49:28.000Z,2,29.18
2023-01-05T23:49:28.000Z,3,29.18
2023-01-05T23:39:28.000Z,1,29.14
2023-01-05T23:39:28.000Z,2,29.2
2023-01-05T23:39:28.000Z,3,29.16
2023-01-05T23:29:28.000Z,1,29.16
2023-01-05T23:29:28.000Z,2,29.22
2023-01-05T23:29:28.000Z,3,29.12
2023-01-05T23:19:28.000Z,1,29.18
2023-01-05T23:19:28.000Z,2,29.26
2023-01-05T23:19:28.000Z,3,29.08
2023-01-05T23:09:28.000Z,1,29.2
2023-01-05T23:09:28.000Z,2,29.26
2023-01-05T23:09:28.000Z,3,29.06
2023-01-05T22:59:28.000Z,1,29.24
2023-01-05T22:59:28.000Z,2,29.26
2023-01-05T22:59:28.000Z,3,29.04
2023-01-05T22:49:28.000Z,1,29.24
2023-01-05T22:49:28.000Z,2,29.24
2023-01-05T22:49:28.000Z,3,29.04
2023-01-05T22:39:28.000Z,1,29.24
2023-01-05T22:39:28.000Z,2,29.2
2023-01-05T22:39:28.000Z,3,29.04
