RecNum	DateTime	Fagatele_20
11182	05/10/23 11:15:00 PM	29.365
11183	05/10/23 11:30:00 PM	29.365
11184	05/10/23 11:45:00 PM	29.365
11185	05/11/23 12:00:00 AM	29.365
11186	05/11/23 12:15:00 AM	29.365
11187	05/11/23 12:30:00 AM	29.365
11188	05/11/23 12:45:00 AM	29.365
11189	05/11/23 01:00:00 AM	29.365
11190	05/11/23 01:15:00 AM	29.365
11191	05/11/23 01:30:00 AM	29.365
11192	05/11/23 01:45:00 AM	29.365
11193	05/11/23 02:00:00 AM	29.365
11194	05/11/23 02:15:00 AM	29.365
11195	05/11/23 02:30:00 AM	29.365
11196	05/11/23 02:45:00 AM	29.365
11197	05/11/23 03:00:00 AM	29.365
11198	05/11/23 03:15:00 AM	29.365
11199	05/11/23 03:30:00 AM	29.365
11200	05/11/23 03:45:00 AM	29.365
11201	05/11/23 04:00:00 AM	29.365
11202	05/11/23 04:15:00 AM	29.365
11203	05/11/23 04:30:00 AM	29.365
11204	05/11/23 04:45:00 AM	29.365
11205	05/11/23 05:00:00 AM	29.365
11206	05/11/23 05:15:00 AM	29.365
11207	05/11/23 05:30:00 AM	29.365
11208	05/11/23 05:45:00 AM	29.365
11209	05/11/23 06:00:00 AM	29.365
11210	05/11/23 06:15:00 AM	29.365
11211	05/11/23 06:30:00 AM	29.340
11212	05/11/23 06:45:00 AM	29.340
11213	05/11/23 07:00:00 AM	29.340
11214	05/11/23 07:15:00 AM	29.340
11215	05/11/23 07:30:00 AM	29.340
11216	05/11/23 07:45:00 AM	29.265
11217	05/11/23 08:00:00 AM	29.290
11218	05/11/23 08:15:00 AM	29.215
11219	05/11/23 08:30:00 AM	29.215
11220	05/11/23 08:45:00 AM	29.265
11221	05/11/23 09:00:00 AM	29.265
11222	05/11/23 09:15:00 AM	29.290
11223	05/11/23 09:30:00 AM	29.315
11224	05/11/23 09:45:00 AM	29.340
11225	05/11/23 10:00:00 AM	29.340
11226	05/11/23 10:15:00 AM	29.365
11227	05/11/23 10:30:00 AM	29.365
11228	05/11/23 10:45:00 AM	29.389
11229	05/11/23 11:00:00 AM	29.365
11230	05/11/23 11:15:00 AM	29.365
11231	05/11/23 11:30:00 AM	29.365
11232	05/11/23 11:45:00 AM	29.365
11233	05/11/23 12:00:00 PM	29.389
11234	05/11/23 12:15:00 PM	29.365
11235	05/11/23 12:30:00 PM	29.389
11236	05/11/23 12:45:00 PM	29.365
11237	05/11/23 01:00:00 PM	29.389
11238	05/11/23 01:15:00 PM	29.389
11239	05/11/23 01:30:00 PM	29.389
11240	05/11/23 01:45:00 PM	29.365
11241	05/11/23 02:00:00 PM	29.365
11242	05/11/23 02:15:00 PM	29.389
11243	05/11/23 02:30:00 PM	29.389
11244	05/11/23 02:45:00 PM	29.389
11245	05/11/23 03:00:00 PM	29.365
11246	05/11/23 03:15:00 PM	29.389
11247	05/11/23 03:30:00 PM	29.389
11248	05/11/23 03:45:00 PM	29.389
11249	05/11/23 04:00:00 PM	29.389
11250	05/11/23 04:15:00 PM	29.414
11251	05/11/23 04:30:00 PM	29.414
11252	05/11/23 04:45:00 PM	29.439
11253	05/11/23 05:00:00 PM	29.439
11254	05/11/23 05:15:00 PM	29.439
11255	05/11/23 05:30:00 PM	29.439
11256	05/11/23 05:45:00 PM	29.439
11257	05/11/23 06:00:00 PM	29.439
11258	05/11/23 06:15:00 PM	29.439
11259	05/11/23 06:30:00 PM	29.439
11260	05/11/23 06:45:00 PM	29.439
11261	05/11/23 07:00:00 PM	29.439
11262	05/11/23 07:15:00 PM	29.439
11263	05/11/23 07:30:00 PM	29.439
11264	05/11/23 07:45:00 PM	29.439
11265	05/11/23 08:00:00 PM	29.439
11266	05/11/23 08:15:00 PM	29.439
11267	05/11/23 08:30:00 PM	29.439
11268	05/11/23 08:45:00 PM	29.439
11269	05/11/23 09:00:00 PM	29.439
11270	05/11/23 09:15:00 PM	29.439
11271	05/11/23 09:30:00 PM	29.414
11272	05/11/23 09:45:00 PM	29.439
11273	05/11/23 10:00:00 PM	29.414
11274	05/11/23 10:15:00 PM	29.414
11275	05/11/23 10:30:00 PM	29.414
11276	05/11/23 10:45:00 PM	29.414
11277	05/11/23 11:00:00 PM	29.414
11278	05/11/23 11:15:00 PM	29.414
11279	05/11/23 11:30:00 PM	29.414
11280	05/11/23 11:45:00 PM	29.414
11281	05/12/23 12:00:00 AM	29.414
11282	05/12/23 12:15:00 AM	29.439
11283	05/12/23 12:30:00 AM	29.414
11284	05/12/23 12:45:00 AM	29.414
11285	05/12/23 01:00:00 AM	29.414
11286	05/12/23 01:15:00 AM	29.414
11287	05/12/23 01:30:00 AM	29.414
11288	05/12/23 01:45:00 AM	29.439
11289	05/12/23 02:00:00 AM	29.439
11290	05/12/23 02:15:00 AM	29.439
11291	05/12/23 02:30:00 AM	29.439
11292	05/12/23 02:45:00 AM	29.439
11293	05/12/23 03:00:00 AM	29.439
11294	05/12/23 03:15:00 AM	29.439
11295	05/12/23 03:30:00 AM	29.439
11296	05/12/23 03:45:00 AM	29.439
11297	05/12/23 04:00:00 AM	29.439
11298	05/12/23 04:15:00 AM	29.439
11299	05/12/23 04:30:00 AM	29.439
11300	05/12/23 04:45:00 AM	29.439
11301	05/12/23 05:00:00 AM	29.439
11302	05/12/23 05:15:00 AM	29.439
11303	05/12/23 05:30:00 AM	29.439
11304	05/12/23 05:45:00 AM	29.439
11305	05/12/23 06:00:00 AM	29.439
11306	05/12/23 06:15:00 AM	29.414
11307	05/12/23 06:30:00 AM	29.414
11308	05/12/23 06:45:00 AM	29.439
11309	05/12/23 07:00:00 AM	29.439
11310	05/12/23 07:15:00 AM	29.414
11311	05/12/23 07:30:00 AM	29.414
11312	05/12/23 07:45:00 AM	29.439
11313	05/12/23 08:00:00 AM	29.439
11314	05/12/23 08:15:00 AM	29.439
11315	05/12/23 08:30:00 AM	29.439
11316	05/12/23 08:45:00 AM	29.439
11317	05/12/23 09:00:00 AM	29.439
11318	05/12/23 09:15:00 AM	29.439
11319	05/12/23 09:30:00 AM	29.439
11320	05/12/23 09:45:00 AM	29.439
11321	05/12/23 10:00:00 AM	29.464
11322	05/12/23 10:15:00 AM	29.464
11323	05/12/23 10:30:00 AM	29.464
11324	05/12/23 10:45:00 AM	29.464
11325	05/12/23 11:00:00 AM	29.464
11326	05/12/23 11:15:00 AM	29.464
11327	05/12/23 11:30:00 AM	29.464
11328	05/12/23 11:45:00 AM	29.464
11329	05/12/23 12:00:00 PM	29.464
11330	05/12/23 12:15:00 PM	29.464
11331	05/12/23 12:30:00 PM	29.439
11332	05/12/23 12:45:00 PM	29.414
11333	05/12/23 01:00:00 PM	29.464
11334	05/12/23 01:15:00 PM	29.464
11335	05/12/23 01:30:00 PM	29.414
11336	05/12/23 01:45:00 PM	29.414
11337	05/12/23 02:00:00 PM	29.414
11338	05/12/23 02:15:00 PM	29.389
11339	05/12/23 02:30:00 PM	29.389
11340	05/12/23 02:45:00 PM	29.389
11341	05/12/23 03:00:00 PM	29.389
11342	05/12/23 03:15:00 PM	29.315
11343	05/12/23 03:30:00 PM	29.165
11344	05/12/23 03:45:00 PM	29.240
11345	05/12/23 04:00:00 PM	29.190
11346	05/12/23 04:15:00 PM	29.140
11347	05/12/23 04:30:00 PM	29.165
11348	05/12/23 04:45:00 PM	29.190
11349	05/12/23 05:00:00 PM	29.215
11350	05/12/23 05:15:00 PM	29.215
11351	05/12/23 05:30:00 PM	29.190
11352	05/12/23 05:45:00 PM	29.190
11353	05/12/23 06:00:00 PM	29.215
11354	05/12/23 06:15:00 PM	29.265
11355	05/12/23 06:30:00 PM	29.265
11356	05/12/23 06:45:00 PM	29.240
11357	05/12/23 07:00:00 PM	28.990
11358	05/12/23 07:15:00 PM	28.916
11359	05/12/23 07:30:00 PM	28.891
11360	05/12/23 07:45:00 PM	28.866
11361	05/12/23 08:00:00 PM	28.742
11362	05/12/23 08:15:00 PM	28.692
11363	05/12/23 08:30:00 PM	28.692
11364	05/12/23 08:45:00 PM	28.692
11365	05/12/23 09:00:00 PM	28.717
11366	05/12/23 09:15:00 PM	28.742
11367	05/12/23 09:30:00 PM	28.866
11368	05/12/23 09:45:00 PM	29.040
11369	05/12/23 10:00:00 PM	29.140
11370	05/12/23 10:15:00 PM	29.215
11371	05/12/23 10:30:00 PM	29.290
11372	05/12/23 10:45:00 PM	29.315
11373	05/12/23 11:00:00 PM	29.315
11374	05/12/23 11:15:00 PM	29.315
11375	05/12/23 11:30:00 PM	29.265
11376	05/12/23 11:45:00 PM	29.265
11377	05/13/23 12:00:00 AM	29.290
11378	05/13/23 12:15:00 AM	29.290
11379	05/13/23 12:30:00 AM	29.265
11380	05/13/23 12:45:00 AM	29.265
11381	05/13/23 01:00:00 AM	29.240
11382	05/13/23 01:15:00 AM	29.240
11383	05/13/23 01:30:00 AM	29.240
11384	05/13/23 01:45:00 AM	29.265
11385	05/13/23 02:00:00 AM	29.290
11386	05/13/23 02:15:00 AM	29.290
11387	05/13/23 02:30:00 AM	29.290
11388	05/13/23 02:45:00 AM	29.290
11389	05/13/23 03:00:00 AM	29.315
11390	05/13/23 03:15:00 AM	29.315
11391	05/13/23 03:30:00 AM	29.290
11392	05/13/23 03:45:00 AM	29.290
11393	05/13/23 04:00:00 AM	29.315
11394	05/13/23 04:15:00 AM	29.315
11395	05/13/23 04:30:00 AM	29.315
11396	05/13/23 04:45:00 AM	29.315
11397	05/13/23 05:00:00 AM	29.315
11398	05/13/23 05:15:00 AM	29.315
11399	05/13/23 05:30:00 AM	29.315
11400	05/13/23 05:45:00 AM	29.315
11401	05/13/23 06:00:00 AM	29.315
11402	05/13/23 06:15:00 AM	29.290
11403	05/13/23 06:30:00 AM	29.290
11404	05/13/23 06:45:00 AM	29.290
11405	05/13/23 07:00:00 AM	29.290
11406	05/13/23 07:15:00 AM	29.290
11407	05/13/23 07:30:00 AM	29.290
11408	05/13/23 07:45:00 AM	29.315
11409	05/13/23 08:00:00 AM	29.315
11410	05/13/23 08:15:00 AM	29.315
11411	05/13/23 08:30:00 AM	29.315
11412	05/13/23 08:45:00 AM	29.340
11413	05/13/23 09:00:00 AM	29.340
11414	05/13/23 09:15:00 AM	29.340
11415	05/13/23 09:30:00 AM	29.340
11416	05/13/23 09:45:00 AM	29.365
11417	05/13/23 10:00:00 AM	29.365
11418	05/13/23 10:15:00 AM	29.365
11419	05/13/23 10:30:00 AM	29.365
11420	05/13/23 10:45:00 AM	29.365
11421	05/13/23 11:00:00 AM	29.365
11422	05/13/23 11:15:00 AM	29.365
11423	05/13/23 11:30:00 AM	29.365
11424	05/13/23 11:45:00 AM	29.365
11425	05/13/23 12:00:00 PM	29.365
11426	05/13/23 12:15:00 PM	29.389
11427	05/13/23 12:30:00 PM	29.389
11428	05/13/23 12:45:00 PM	29.389
11429	05/13/23 01:00:00 PM	29.414
11430	05/13/23 01:15:00 PM	29.414
11431	05/13/23 01:30:00 PM	29.414
11432	05/13/23 01:45:00 PM	29.439
11433	05/13/23 02:00:00 PM	29.464
11434	05/13/23 02:15:00 PM	29.464
11435	05/13/23 02:30:00 PM	29.464
11436	05/13/23 02:45:00 PM	29.490
11437	05/13/23 03:00:00 PM	29.490
11438	05/13/23 03:15:00 PM	29.490
11439	05/13/23 03:30:00 PM	29.490
11440	05/13/23 03:45:00 PM	29.490
11441	05/13/23 04:00:00 PM	29.490
11442	05/13/23 04:15:00 PM	29.490
11443	05/13/23 04:30:00 PM	29.490
11444	05/13/23 04:45:00 PM	29.490
11445	05/13/23 05:00:00 PM	29.490
11446	05/13/23 05:15:00 PM	29.490
11447	05/13/23 05:30:00 PM	29.464
11448	05/13/23 05:45:00 PM	29.464
11449	05/13/23 06:00:00 PM	29.490
11450	05/13/23 06:15:00 PM	29.490
11451	05/13/23 06:30:00 PM	29.464
11452	05/13/23 06:45:00 PM	29.490
11453	05/13/23 07:00:00 PM	29.464
11454	05/13/23 07:15:00 PM	29.490
11455	05/13/23 07:30:00 PM	29.490
11456	05/13/23 07:45:00 PM	29.490
11457	05/13/23 08:00:00 PM	29.464
11458	05/13/23 08:15:00 PM	29.464
11459	05/13/23 08:30:00 PM	29.464
11460	05/13/23 08:45:00 PM	29.464
11461	05/13/23 09:00:00 PM	29.439
11462	05/13/23 09:15:00 PM	29.439
11463	05/13/23 09:30:00 PM	29.439
11464	05/13/23 09:45:00 PM	29.439
11465	05/13/23 10:00:00 PM	29.439
11466	05/13/23 10:15:00 PM	29.414
11467	05/13/23 10:30:00 PM	29.439
11468	05/13/23 10:45:00 PM	29.414
11469	05/13/23 11:00:00 PM	29.414
11470	05/13/23 11:15:00 PM	29.414
11471	05/13/23 11:30:00 PM	29.439
11472	05/13/23 11:45:00 PM	29.439
11473	05/14/23 12:00:00 AM	29.414
11474	05/14/23 12:15:00 AM	29.414
11475	05/14/23 12:30:00 AM	29.439
11476	05/14/23 12:45:00 AM	29.439
11477	05/14/23 01:00:00 AM	29.439
11478	05/14/23 01:15:00 AM	29.439
11479	05/14/23 01:30:00 AM	29.439
11480	05/14/23 01:45:00 AM	29.464
11481	05/14/23 02:00:00 AM	29.464
11482	05/14/23 02:15:00 AM	29.464
11483	05/14/23 02:30:00 AM	29.464
11484	05/14/23 02:45:00 AM	29.464
11485	05/14/23 03:00:00 AM	29.464
11486	05/14/23 03:15:00 AM	29.464
11487	05/14/23 03:30:00 AM	29.464
11488	05/14/23 03:45:00 AM	29.464
11489	05/14/23 04:00:00 AM	29.464
11490	05/14/23 04:15:00 AM	29.464
11491	05/14/23 04:30:00 AM	29.464
11492	05/14/23 04:45:00 AM	29.464
11493	05/14/23 05:00:00 AM	29.464
11494	05/14/23 05:15:00 AM	29.464
11495	05/14/23 05:30:00 AM	29.464
11496	05/14/23 05:45:00 AM	29.439
11497	05/14/23 06:00:00 AM	29.439
11498	05/14/23 06:15:00 AM	29.439
11499	05/14/23 06:30:00 AM	29.439
11500	05/14/23 06:45:00 AM	29.439
11501	05/14/23 07:00:00 AM	29.439
11502	05/14/23 07:15:00 AM	29.439
11503	05/14/23 07:30:00 AM	29.439
11504	05/14/23 07:45:00 AM	29.439
11505	05/14/23 08:00:00 AM	29.439
11506	05/14/23 08:15:00 AM	29.439
11507	05/14/23 08:30:00 AM	29.439
11508	05/14/23 08:45:00 AM	29.464
11509	05/14/23 09:00:00 AM	29.464
11510	05/14/23 09:15:00 AM	29.464
11511	05/14/23 09:30:00 AM	29.464
11512	05/14/23 09:45:00 AM	29.464
11513	05/14/23 10:00:00 AM	29.464
11514	05/14/23 10:15:00 AM	29.464
11515	05/14/23 10:30:00 AM	29.464
11516	05/14/23 10:45:00 AM	29.464
11517	05/14/23 11:00:00 AM	29.490
11518	05/14/23 11:15:00 AM	29.464
11519	05/14/23 11:30:00 AM	29.464
11520	05/14/23 11:45:00 AM	29.464
11521	05/14/23 12:00:00 PM	29.490
11522	05/14/23 12:15:00 PM	29.490
11523	05/14/23 12:30:00 PM	29.490
11524	05/14/23 12:45:00 PM	29.490
11525	05/14/23 01:00:00 PM	29.490
11526	05/14/23 01:15:00 PM	29.490
11527	05/14/23 01:30:00 PM	29.490
11528	05/14/23 01:45:00 PM	29.464
11529	05/14/23 02:00:00 PM	29.464
11530	05/14/23 02:15:00 PM	29.464
11531	05/14/23 02:30:00 PM	29.464
11532	05/14/23 02:45:00 PM	29.464
11533	05/14/23 03:00:00 PM	29.464
11534	05/14/23 03:15:00 PM	29.464
11535	05/14/23 03:30:00 PM	29.464
11536	05/14/23 03:45:00 PM	29.464
11537	05/14/23 04:00:00 PM	29.464
11538	05/14/23 04:15:00 PM	29.464
11539	05/14/23 04:30:00 PM	29.490
11540	05/14/23 04:45:00 PM	29.490
11541	05/14/23 05:00:00 PM	29.490
11542	05/14/23 05:15:00 PM	29.490
11543	05/14/23 05:30:00 PM	29.490
11544	05/14/23 05:45:00 PM	29.490
11545	05/14/23 06:00:00 PM	29.389
11546	05/14/23 06:15:00 PM	29.065
11547	05/14/23 06:30:00 PM	28.916
11548	05/14/23 06:45:00 PM	28.791
11549	05/14/23 07:00:00 PM	28.916
11550	05/14/23 07:15:00 PM	29.215
11551	05/14/23 07:30:00 PM	29.240
11552	05/14/23 07:45:00 PM	29.215
11553	05/14/23 08:00:00 PM	29.265
11554	05/14/23 08:15:00 PM	29.340
11555	05/14/23 08:30:00 PM	29.340
11556	05/14/23 08:45:00 PM	29.340
11557	05/14/23 09:00:00 PM	29.315
11558	05/14/23 09:15:00 PM	29.340
11559	05/14/23 09:30:00 PM	29.365
11560	05/14/23 09:45:00 PM	29.365
11561	05/14/23 10:00:00 PM	29.389
11562	05/14/23 10:15:00 PM	29.414
11563	05/14/23 10:30:00 PM	29.414
11564	05/14/23 10:45:00 PM	29.414
11565	05/14/23 11:00:00 PM	29.414
11566	05/14/23 11:15:00 PM	29.414
11567	05/14/23 11:30:00 PM	29.414
11568	05/14/23 11:45:00 PM	29.414
11569	05/15/23 12:00:00 AM	29.439
11570	05/15/23 12:15:00 AM	29.439
11571	05/15/23 12:30:00 AM	29.439
11572	05/15/23 12:45:00 AM	29.439
11573	05/15/23 01:00:00 AM	29.439
11574	05/15/23 01:15:00 AM	29.439
11575	05/15/23 01:30:00 AM	29.439
11576	05/15/23 01:45:00 AM	29.439
11577	05/15/23 02:00:00 AM	29.439
11578	05/15/23 02:15:00 AM	29.439
11579	05/15/23 02:30:00 AM	29.439
11580	05/15/23 02:45:00 AM	29.414
11581	05/15/23 03:00:00 AM	29.414
11582	05/15/23 03:15:00 AM	29.414
11583	05/15/23 03:30:00 AM	29.414
11584	05/15/23 03:45:00 AM	29.414
11585	05/15/23 04:00:00 AM	29.414
11586	05/15/23 04:15:00 AM	29.414
11587	05/15/23 04:30:00 AM	29.414
11588	05/15/23 04:45:00 AM	29.414
11589	05/15/23 05:00:00 AM	29.414
11590	05/15/23 05:15:00 AM	29.389
11591	05/15/23 05:30:00 AM	29.414
11592	05/15/23 05:45:00 AM	29.414
11593	05/15/23 06:00:00 AM	29.414
11594	05/15/23 06:15:00 AM	29.414
11595	05/15/23 06:30:00 AM	29.389
11596	05/15/23 06:45:00 AM	29.389
11597	05/15/23 07:00:00 AM	29.389
11598	05/15/23 07:15:00 AM	29.389
11599	05/15/23 07:30:00 AM	29.389
11600	05/15/23 07:45:00 AM	29.389
11601	05/15/23 08:00:00 AM	29.389
11602	05/15/23 08:15:00 AM	29.389
11603	05/15/23 08:30:00 AM	29.389
11604	05/15/23 08:45:00 AM	29.389
11605	05/15/23 09:00:00 AM	29.389
11606	05/15/23 09:15:00 AM	29.389
11607	05/15/23 09:30:00 AM	29.389
11608	05/15/23 09:45:00 AM	29.389
11609	05/15/23 10:00:00 AM	29.389
11610	05/15/23 10:15:00 AM	29.414
11611	05/15/23 10:30:00 AM	29.414
11612	05/15/23 10:45:00 AM	29.439
11613	05/15/23 11:00:00 AM	29.439
11614	05/15/23 11:15:00 AM	29.414
11615	05/15/23 11:30:00 AM	29.414
11616	05/15/23 11:45:00 AM	29.414
11617	05/15/23 12:00:00 PM	29.414
11618	05/15/23 12:15:00 PM	29.414
11619	05/15/23 12:30:00 PM	29.414
11620	05/15/23 12:45:00 PM	29.414
11621	05/15/23 01:00:00 PM	29.414
11622	05/15/23 01:15:00 PM	29.439
11623	05/15/23 01:30:00 PM	29.414
11624	05/15/23 01:45:00 PM	29.439
11625	05/15/23 02:00:00 PM	29.439
11626	05/15/23 02:15:00 PM	29.414
11627	05/15/23 02:30:00 PM	29.414
11628	05/15/23 02:45:00 PM	29.414
11629	05/15/23 03:00:00 PM	29.414
11630	05/15/23 03:15:00 PM	29.414
11631	05/15/23 03:30:00 PM	29.414
11632	05/15/23 03:45:00 PM	29.414
11633	05/15/23 04:00:00 PM	29.414
11634	05/15/23 04:15:00 PM	29.414
11635	05/15/23 04:30:00 PM	29.414
11636	05/15/23 04:45:00 PM	29.414
11637	05/15/23 05:00:00 PM	29.414
11638	05/15/23 05:15:00 PM	29.439
11639	05/15/23 05:30:00 PM	29.464
11640	05/15/23 05:45:00 PM	29.464
11641	05/15/23 06:00:00 PM	29.464
11642	05/15/23 06:15:00 PM	29.464
11643	05/15/23 06:30:00 PM	29.439
11644	05/15/23 06:45:00 PM	29.439
11645	05/15/23 07:00:00 PM	29.439
11646	05/15/23 07:15:00 PM	29.464
11647	05/15/23 07:30:00 PM	29.464
11648	05/15/23 07:45:00 PM	29.464
11649	05/15/23 08:00:00 PM	29.464
11650	05/15/23 08:15:00 PM	29.464
11651	05/15/23 08:30:00 PM	29.464
11652	05/15/23 08:45:00 PM	29.464
11653	05/15/23 09:00:00 PM	29.464
11654	05/15/23 09:15:00 PM	29.464
11655	05/15/23 09:30:00 PM	29.464
11656	05/15/23 09:45:00 PM	29.464
11657	05/15/23 10:00:00 PM	29.464
11658	05/15/23 10:15:00 PM	29.464
11659	05/15/23 10:30:00 PM	29.464
11660	05/15/23 10:45:00 PM	29.464
11661	05/15/23 11:00:00 PM	29.464
11662	05/15/23 11:15:00 PM	29.464
11663	05/15/23 11:30:00 PM	29.439
11664	05/15/23 11:45:00 PM	29.439
11665	05/16/23 12:00:00 AM	29.439
11666	05/16/23 12:15:00 AM	29.439
11667	05/16/23 12:30:00 AM	29.439
11668	05/16/23 12:45:00 AM	29.439
11669	05/16/23 01:00:00 AM	29.439
11670	05/16/23 01:15:00 AM	29.439
11671	05/16/23 01:30:00 AM	29.439
11672	05/16/23 01:45:00 AM	29.439
11673	05/16/23 02:00:00 AM	29.439
11674	05/16/23 02:15:00 AM	29.439
11675	05/16/23 02:30:00 AM	29.414
11676	05/16/23 02:45:00 AM	29.414
11677	05/16/23 03:00:00 AM	29.414
11678	05/16/23 03:15:00 AM	29.414
11679	05/16/23 03:30:00 AM	29.414
11680	05/16/23 03:45:00 AM	29.414
11681	05/16/23 04:00:00 AM	29.439
11682	05/16/23 04:15:00 AM	29.414
11683	05/16/23 04:30:00 AM	29.414
11684	05/16/23 04:45:00 AM	29.414
11685	05/16/23 05:00:00 AM	29.414
11686	05/16/23 05:15:00 AM	29.414
11687	05/16/23 05:30:00 AM	29.414
11688	05/16/23 05:45:00 AM	29.439
11689	05/16/23 06:00:00 AM	29.439
11690	05/16/23 06:15:00 AM	29.439
11691	05/16/23 06:30:00 AM	29.439
11692	05/16/23 06:45:00 AM	29.439
11693	05/16/23 07:00:00 AM	29.439
11694	05/16/23 07:15:00 AM	29.439
11695	05/16/23 07:30:00 AM	29.414
11696	05/16/23 07:45:00 AM	29.414
11697	05/16/23 08:00:00 AM	29.439
11698	05/16/23 08:15:00 AM	29.439
11699	05/16/23 08:30:00 AM	29.439
11700	05/16/23 08:45:00 AM	29.439
11701	05/16/23 09:00:00 AM	29.439
11702	05/16/23 09:15:00 AM	29.439
11703	05/16/23 09:30:00 AM	29.464
11704	05/16/23 09:45:00 AM	29.439
11705	05/16/23 10:00:00 AM	29.439
11706	05/16/23 10:15:00 AM	29.439
11707	05/16/23 10:30:00 AM	29.439
11708	05/16/23 10:45:00 AM	29.439
11709	05/16/23 11:00:00 AM	29.439
11710	05/16/23 11:15:00 AM	29.464
11711	05/16/23 11:30:00 AM	29.439
11712	05/16/23 11:45:00 AM	29.439
11713	05/16/23 12:00:00 PM	29.439
11714	05/16/23 12:15:00 PM	29.439
11715	05/16/23 12:30:00 PM	29.439
11716	05/16/23 12:45:00 PM	29.439
11717	05/16/23 01:00:00 PM	29.439
11718	05/16/23 01:15:00 PM	29.439
11719	05/16/23 01:30:00 PM	29.439
11720	05/16/23 01:45:00 PM	29.439
11721	05/16/23 02:00:00 PM	29.439
11722	05/16/23 02:15:00 PM	29.439
11723	05/16/23 02:30:00 PM	29.439
11724	05/16/23 02:45:00 PM	29.414
11725	05/16/23 03:00:00 PM	29.439
11726	05/16/23 03:15:00 PM	29.439
11727	05/16/23 03:30:00 PM	29.439
11728	05/16/23 03:45:00 PM	29.439
11729	05/16/23 04:00:00 PM	29.439
11730	05/16/23 04:15:00 PM	29.414
11731	05/16/23 04:30:00 PM	29.340
11732	05/16/23 04:45:00 PM	29.315
11733	05/16/23 05:00:00 PM	29.340
11734	05/16/23 05:15:00 PM	29.290
11735	05/16/23 05:30:00 PM	29.365
11736	05/16/23 05:45:00 PM	29.389
11737	05/16/23 06:00:00 PM	29.414
11738	05/16/23 06:15:00 PM	29.414
11739	05/16/23 06:30:00 PM	29.439
11740	05/16/23 06:45:00 PM	29.439
11741	05/16/23 07:00:00 PM	29.439
11742	05/16/23 07:15:00 PM	29.439
11743	05/16/23 07:30:00 PM	29.439
11744	05/16/23 07:45:00 PM	29.439
11745	05/16/23 08:00:00 PM	29.439
11746	05/16/23 08:15:00 PM	29.439
11747	05/16/23 08:30:00 PM	29.439
11748	05/16/23 08:45:00 PM	29.439
11749	05/16/23 09:00:00 PM	29.439
11750	05/16/23 09:15:00 PM	29.439
11751	05/16/23 09:30:00 PM	29.439
11752	05/16/23 09:45:00 PM	29.414
11753	05/16/23 10:00:00 PM	29.414
11754	05/16/23 10:15:00 PM	29.414
11755	05/16/23 10:30:00 PM	29.414
11756	05/16/23 10:45:00 PM	29.414
11757	05/16/23 11:00:00 PM	29.414
11758	05/16/23 11:15:00 PM	29.414
11759	05/16/23 11:30:00 PM	29.414
11760	05/16/23 11:45:00 PM	29.414
11761	05/17/23 12:00:00 AM	29.414
11762	05/17/23 12:15:00 AM	29.389
11763	05/17/23 12:30:00 AM	29.414
11764	05/17/23 12:45:00 AM	29.389
11765	05/17/23 01:00:00 AM	29.389
11766	05/17/23 01:15:00 AM	29.389
11767	05/17/23 01:30:00 AM	29.389
11768	05/17/23 01:45:00 AM	29.389
11769	05/17/23 02:00:00 AM	29.365
11770	05/17/23 02:15:00 AM	29.389
11771	05/17/23 02:30:00 AM	29.414
11772	05/17/23 02:45:00 AM	29.414
11773	05/17/23 03:00:00 AM	29.389
11774	05/17/23 03:15:00 AM	29.414
11775	05/17/23 03:30:00 AM	29.414
11776	05/17/23 03:45:00 AM	29.414
11777	05/17/23 04:00:00 AM	29.414
11778	05/17/23 04:15:00 AM	29.414
11779	05/17/23 04:30:00 AM	29.414
11780	05/17/23 04:45:00 AM	29.414
11781	05/17/23 05:00:00 AM	29.414
11782	05/17/23 05:15:00 AM	29.414
11783	05/17/23 05:30:00 AM	29.414
11784	05/17/23 05:45:00 AM	29.414
11785	05/17/23 06:00:00 AM	29.414
11786	05/17/23 06:15:00 AM	29.414
11787	05/17/23 06:30:00 AM	29.389
11788	05/17/23 06:45:00 AM	29.389
11789	05/17/23 07:00:00 AM	29.389
11790	05/17/23 07:15:00 AM	29.389
11791	05/17/23 07:30:00 AM	29.389
11792	05/17/23 07:45:00 AM	29.389
11793	05/17/23 08:00:00 AM	29.389
11794	05/17/23 08:15:00 AM	29.389
11795	05/17/23 08:30:00 AM	29.389
11796	05/17/23 08:45:00 AM	29.389
11797	05/17/23 09:00:00 AM	29.365
11798	05/17/23 09:15:00 AM	29.365
11799	05/17/23 09:30:00 AM	29.365
11800	05/17/23 09:45:00 AM	29.365
11801	05/17/23 10:00:00 AM	29.365
11802	05/17/23 10:15:00 AM	29.365
11803	05/17/23 10:30:00 AM	29.389
11804	05/17/23 10:45:00 AM	29.389
11805	05/17/23 11:00:00 AM	29.389
11806	05/17/23 11:15:00 AM	29.389
11807	05/17/23 11:30:00 AM	29.389
11808	05/17/23 11:45:00 AM	29.389
11809	05/17/23 12:00:00 PM	29.389
11810	05/17/23 12:15:00 PM	29.365
11811	05/17/23 12:30:00 PM	29.365
11812	05/17/23 12:45:00 PM	29.365
11813	05/17/23 01:00:00 PM	29.365
11814	05/17/23 01:15:00 PM	29.365
11815	05/17/23 01:30:00 PM	29.365
11816	05/17/23 01:45:00 PM	29.365
