Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_29.5B	Ch2_O2_13|T1_29.5B	Ch3_O2_14|T1_29.5B	Ch4_O2_15|T1_29.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	22:11:23	330.87	3.8357	4.0756	3.9901	4.0088	29.500	29.500	29.500	29.500
1/27/2019	22:11:25	332.52	3.8349	4.0765	3.9897	4.0073	29.500	29.500	29.500	29.500
1/27/2019	22:11:26	333.80	3.8308	4.0774	3.9892	4.0064	29.500	29.500	29.500	29.500
1/27/2019	22:11:28	335.39	3.8297	4.0775	3.9864	4.0052	29.500	29.500	29.500	29.500
1/27/2019	22:11:30	337.55	3.8272	4.0747	3.9851	4.0064	29.500	29.500	29.500	29.500
1/27/2019	22:11:31	338.92	3.8264	4.0733	3.9859	4.0067	29.500	29.500	29.500	29.500
1/27/2019	22:11:33	340.55	3.8253	4.0720	3.9863	4.0067	29.500	29.500	29.500	29.500
1/27/2019	22:11:34	342.19	3.8238	4.0734	3.9853	4.0029	29.500	29.500	29.500	29.500
1/27/2019	22:11:36	343.59	3.8224	4.0731	3.9861	4.0023	29.500	29.500	29.500	29.500
1/27/2019	22:11:37	344.94	3.8216	4.0725	3.9849	4.0013	29.500	29.500	29.500	29.500
1/27/2019	22:11:39	346.44	3.8203	4.0725	3.9856	4.0025	29.500	29.500	29.500	29.500
1/27/2019	22:11:40	347.98	3.8193	4.0720	3.9839	4.0017	29.500	29.500	29.500	29.500
1/27/2019	22:11:42	349.47	3.8174	4.0738	3.9839	4.0013	29.500	29.500	29.500	29.500
1/27/2019	22:11:43	350.98	3.8179	4.0720	3.9816	4.0014	29.500	29.500	29.500	29.500
1/27/2019	22:11:45	352.59	3.8159	4.0730	3.9809	4.0008	29.500	29.500	29.500	29.500
1/27/2019	22:11:46	354.08	3.8161	4.0717	3.9820	4.0015	29.500	29.500	29.500	29.500
1/27/2019	22:11:48	355.37	3.8145	4.0728	3.9829	4.0010	29.500	29.500	29.500	29.500
1/27/2019	22:11:49	357.08	3.8133	4.0729	3.9824	4.0007	29.500	29.500	29.500	29.500
1/27/2019	22:11:51	358.52	3.8100	4.0729	3.9811	4.0001	29.500	29.500	29.500	29.500
1/27/2019	22:11:52	359.83	3.8105	4.0731	3.9811	3.9991	29.500	29.500	29.500	29.500
1/27/2019	22:11:53	361.23	3.8111	4.0720	3.9801	3.9996	29.500	29.500	29.500	29.500
1/27/2019	22:11:55	362.84	3.8108	4.0719	3.9784	3.9964	29.500	29.500	29.500	29.500
1/27/2019	22:11:57	364.39	3.8088	4.0728	3.9760	3.9947	29.500	29.500	29.500	29.500
