1404274,111,1638,2,1,4,1,-24,140,56,145,-20,3,-14,38,8,17,43,39,39,46,25,48,33,33,
1454281,111,1638,2,1,4,1,-21,142,57,147,11,6,-1,39,8,17,44,41,40,48,30,46,33,35,
1504288,110,1638,2,1,5,1,-23,142,56,146,7,3,29,40,8,17,45,40,41,45,39,44,36,34,
1554293,112,1638,2,1,4,1,-22,141,56,147,-6,13,19,41,8,17,42,43,43,48,41,44,36,35,
1604300,111,1638,2,1,5,1,-21,141,57,147,-10,-9,-5,40,8,17,42,45,41,45,37,46,34,33,
1654310,111,1638,2,1,4,1,-22,142,55,147,0,-6,17,39,8,17,43,43,43,46,34,47,23,34,
1704325,111,1638,2,1,4,1,-23,140,57,148,-4,7,25,38,9,17,43,43,41,47,28,29,45,33,34,
1754325,110,1638,2,1,4,1,-19,145,55,148,49,21,24,38,8,17,42,43,41,45,29,45,30,35,
1804338,109,1638,2,1,4,1,-23,140,56,147,4,24,28,40,7,17,43,40,41,45,38,40,36,
1854342,107,1638,2,1,7,1,-23,140,55,146,8,12,24,37,8,17,43,36,41,43,37,40,25,34,
1904358,107,1638,2,1,3,1,-23,140,57,146,4,-9,44,37,8,17,42,34,40,45,32,45,31,34,
1954366,108,1638,2,1,5,1,-23,142,55,146,-2,-12,-11,37,9,17,23,43,35,40,44,36,46,33,33,
2004373,109,1638,2,1,4,1,-22,141,57,147,5,11,-1,37,9,17,41,37,39,46,30,36,47,29,35,
2054383,108,1638,2,1,4,1,-23,141,56,147,11,-1,8,37,8,17,40,38,40,45,37,46,24,33,
2104384,108,1638,2,1,8,1,-23,140,57,147,-4,-4,12,37,8,16,43,38,40,46,25,45,33,33,
2154390,107,1638,2,1,4,1,-24,142,56,146,-1,23,15,34,9,16,42,40,22,40,46,11,43,36,33,
2204404,108,1638,2,1,4,1,-22,141,57,147,-4,-5,-2,36,9,16,44,40,22,38,47,19,39,46,34,
2254412,109,1638,2,1,4,1,-22,139,55,146,-28,4,-32,37,9,16,42,38,25,40,47,24,40,49,33,
2304420,111,1638,2,1,4,1,-22,143,54,150,6,3,21,35,10,16,41,39,30,39,46,11,39,49,29,33,
2354432,113,1638,2,1,4,1,-21,141,55,150,-23,15,6,38,9,16,41,37,25,41,48,40,50,26,35,
2404432,115,1638,2,1,4,1,-22,142,55,148,-19,-6,33,36,9,16,42,35,37,48,26,35,51,16,35,
2454442,115,1638,2,1,15,1,-21,145,63,156,-1,5,-5,35,9,16,9,39,32,38,47,41,50,31,35,
2504452,115,1638,2,1,6,1,-23,140,56,147,11,2,47,36,9,16,40,37,37,46,24,38,49,28,33,
2554455,115,1638,2,1,4,1,-21,141,55,148,30,1,49,35,9,16,40,37,37,47,22,25,49,26,33,
2604470,115,1638,2,1,4,1,-23,142,55,147,51,1,64,39,7,16,43,36,38,45,31,50,33,
2654471,115,1638,2,1,4,1,-22,140,57,145,1,-8,4,35,8,16,38,35,37,45,33,50,13,34,
2704482,116,1638,2,1,6,1,-23,140,55,146,-30,-11,9,38,9,16,42,39,39,45,30,37,50,33,34,
2754491,116,1638,2,1,4,1,-24,142,55,146,1,14,-4,38,8,15,43,41,38,45,29,49,30,32,
2804503,117,1638,2,1,5,1,-24,141,54,147,26,3,11,38,8,15,39,42,41,45,30,50,26,33,
2854512,117,1638,2,1,9,1,-22,144,54,147,10,3,12,37,8,15,42,43,40,43,21,31,49,33,
2904512,117,1638,2,1,5,1,-24,143,55,149,9,8,8,39,8,15,42,41,40,45,33,50,31,34,
2954529,117,1638,2,1,5,1,-24,143,54,146,40,9,6,35,9,15,41,38,40,44,25,25,49,23,32,
3004537,117,1638,2,1,10,1,-24,142,56,147,1,2,1,36,9,15,40,35,23,40,43,37,49,28,33,
3054537,115,1638,2,
