epoch,sensor,link,log type,data,SST
1739726509.67,2,DATA,SOFT2,604,2572
1739726510.10,1,DATA,SOFT2,1066,2529
1739726510.14,3,DATA,SOFT2,1073,2580
1739726510.17,2,DATA,SOFT2,1104,2572
1739726510.60,1,DATA,SOFT2,1566,2528
1739726510.64,3,DATA,SOFT2,1573,2581
1739726510.67,2,DATA,SOFT2,1604,2572
1739726511.10,1,DATA,SOFT2,2066,2528
1739726511.14,3,DATA,SOFT2,2073,2580
1739726511.17,2,DATA,SOFT2,2104,2572
1739726511.60,1,DATA,SOFT2,2566,2528
1739726511.64,3,DATA,SOFT2,2573,2581
1739726511.67,2,DATA,SOFT2,2604,2572
1739726569.66,2,DATA,SOFT2,593,2571
1739726569.69,3,DATA,SOFT2,599,2581
1739726569.71,1,DATA,SOFT2,660,2528
1739726570.16,2,DATA,SOFT2,1093,2571
1739726570.19,3,DATA,SOFT2,1099,2581
1739726570.21,1,DATA,SOFT2,1160,2528
1739726570.66,2,DATA,SOFT2,1593,2571
1739726570.69,3,DATA,SOFT2,1599,2581
1739726570.71,1,DATA,SOFT2,1660,2528
1739726571.16,2,DATA,SOFT2,2093,2571
1739726571.19,3,DATA,SOFT2,2099,2581
1739726571.21,1,DATA,SOFT2,2160,2528
1739726571.66,2,DATA,SOFT2,2593,2571
1739726571.69,3,DATA,SOFT2,2599,2581
1739726571.71,1,DATA,SOFT2,2660,2528
1739726629.55,1,DATA,SOFT2,514,2528
1739726629.67,2,DATA,SOFT2,598,2571
1739726629.75,3,DATA,SOFT2,645,2581
1739726630.05,1,DATA,SOFT2,1014,2528
1739726630.17,2,DATA,SOFT2,1098,2571
1739726630.22,3,DATA,SOFT2,1145,2581
1739726630.55,1,DATA,SOFT2,1514,2527
1739726630.67,2,DATA,SOFT2,1598,2571
1739726630.72,3,DATA,SOFT2,1645,2581
1739726631.05,1,DATA,SOFT2,2014,2528
1739726631.16,2,DATA,SOFT2,2098,2571
1739726631.22,3,DATA,SOFT2,2145,2581
1739726631.55,1,DATA,SOFT2,2514,2528
1739726631.66,2,DATA,SOFT2,2598,2571
1739726631.72,3,DATA,SOFT2,2645,2581
1739726689.63,1,DATA,SOFT2,595,2528
1739726689.67,2,DATA,SOFT2,603,2571
1739726689.71,3,DATA,SOFT2,642,2581
1739726690.13,1,DATA,SOFT2,1095,2528
1739726690.17,2,DATA,SOFT2,1103,2571
1739726690.21,3,DATA,SOFT2,1142,2581
1739726690.63,1,DATA,SOFT2,1595,2527
1739726690.67,2,DATA,SOFT2,1603,2571
1739726690.72,3,DATA,SOFT2,1642,2581
1739726691.13,1,DATA,SOFT2,2095,2528
1739726691.17,2,DATA,SOFT2,2103,2571
1739726691.21,3,DATA,SOFT2,2142,2581
1739726691.63,1,DATA,SOFT2,2595,2528
1739726691.67,2,DATA,SOFT2,2603,2571
1739726691.71,3,DATA,SOFT2,2642,2581
1739726749.61,1,DATA,SOFT2,575,2527
1739726749.65,2,DATA,SOFT2,568,2570
1739726749.67,3,DATA,SOFT2,584,2582
1739726750.11,1,DATA,SOFT2,1075,2527
1739726750.15,2,DATA,SOFT2,1068,2571
1739726750.17,3,DATA,SOFT2,1084,2581
1739726750.61,1,DATA,SOFT2,1575,2527
1739726750.65,2,DATA,SOFT2,1568,2570
1739726750.67,3,DATA,SOFT2,1584,2581
1739726751.11,1,DATA,SOFT2,2075,2528
1739726751.15,2,DATA,SOFT2,2068,2570
1739726751.17,3,DATA,SOFT2,2084,2582
1739726751.61,1,DATA,SOFT2,2575,2527
1739726751.65,2,DATA,SOFT2,2568,2570
1739726751.67,3,DATA,SOFT2,2584,2581
1739726809.61,1,DATA,SOFT2,573,2528
1739726809.64,2,DATA,SOFT2,564,2571
1739726809.66,3,DATA,SOFT2,584,2581
1739726810.11,1,DATA,SOFT2,1073,2528
1739726810.14,2,DATA,SOFT2,1064,2571
1739726810.16,3,DATA,SOFT2,1084,2581
1739726810.61,1,DATA,SOFT2,1573,2528
1739726810.64,2,DATA,SOFT2,1564,2571
1739726810.66,3,DATA,SOFT2,1584,2582
1739726811.11,1,DATA,SOFT2,2073,2528
1739726811.14,2,DATA,SOFT2,2064,2571
1739726811.16,3,DATA,SOFT2,2084,2582
1739726811.61,1,DATA,SOFT2,2573,2528
1739726811.64,2,DATA,SOFT2,2564,2571
1739726811.66,3,DATA,SOFT2,2584,2581
1739726869.59,1,DATA,SOFT2,557,2527
1739726869.72,2,DATA,SOFT2,655,2571
1739726869.76,3,DATA,SOFT2,652,2581
1739726870.09,1,DATA,SOFT2,1057,2528
1739726870.22,2,DATA,SOFT2,1155,2571
1739726870.26,3,DATA,SOFT2,1152,2581
1739726870.59,1,DATA,SOFT2,1557,2527
1739726870.72,2,DATA,SOFT2,1655,2571
1739726870.76,3,DATA,SOFT2,1652,2581
1739726871.09,1,DATA,SOFT2,2057,2527
1739726871.22,2,DATA,SOFT2,2155,2571
1739726871.26,3,DATA,SOFT2,2152,2581
1739726871.59,1,DATA,SOFT2,2557,2528
1739726871.72,2,DATA,SOFT2,2655,2571
1739726871.76,3,DATA,SOFT2,2652,2582
1739726929.57,1,DATA,SOFT2,538,2527
1739726929.67,2,DATA,SOFT2,607,2572
1739726929.71,3,DATA,SOFT2,637,2582
1739726930.07,1,DATA,SOFT2,1038,2527
1739726930.17,2,DATA,SOFT2,1107,2571
1739726930.21,3,DATA,SOFT2,1137,2582
1739726930.57,1,DATA,SOFT2,1538,2528
1739726930.67,2,DATA,SOFT2,1607,2572
1739726930.71,3,DATA,SOFT2,1637,2582
1739726931.07,1,DATA,SOFT2,2038,2527
1739726931.17,2,DATA,SOFT2,2107,2572
1739726931.21,3,DATA,SOFT2,2137,2582
1739726931.57,1,DATA,SOFT2,2538,2527
1739726931.67,2,DATA,SOFT2,2607,2571
1739726931.71,3,DATA,SOFT2,2637,2582
1739726931.76,3,DATA,SOFT2,2637,2582
1739726989.61,3,DATA,SOFT2,542,2581
1739726989.73,1,DATA,SOFT2,614,2527
1739726989.75,2,DATA,SOFT2,554,2572
1739726990.11,3,DATA,SOFT2,1042,2582
1739726990.23,1,DATA,SOFT2,1114,2528
1739726990.25,2,DATA,SOFT2,1054,2572
1739726990.61,3,DATA,SOFT2,1542,2582
1739726990.73,1,DATA,SOFT2,1614,2528
1739726990.75,2,DATA,SOFT2,1554,2571
1739726991.11,3,DATA,SOFT2,2042,2581
1739726991.23,1,DATA,SOFT2,2114,2527
1739726991.25,2,DATA,SOFT2,2054,2571
1739726991.61,3,DATA,SOFT2,2542,2581
1739726991.73,1,DATA,SOFT2,2614,2528
1739726991.75,2,DATA,SOFT2,2554,2572
1739727049.65,1,DATA,SOFT2,613,2528
1739727049.68,3,DATA,SOFT2,605,2582
1739727049.72,2,DATA,SOFT2,658,2572
1739727050.15,1,DATA,SOFT2,1113,2527
1739727050.18,3,DATA,SOFT2,1105,2582
1739727050.22,2,DATA,SOFT2,1158,2572
1739727050.65,1,DATA,SOFT2,1613,2527
1739727050.68,3,DATA,SOFT2,1605,2582
1739727050.72,2,DATA,SOFT2,1658,2572
1739727051.15,1,DATA,SOFT2,2113,2528
1739727051.18,3,DATA,SOFT2,2105,2582
1739727051.22,2,DATA,SOFT2,2158,2572
1739727051.65,1,DATA,SOFT2,2613,2528
1739727051.68,3,DATA,SOFT2,2605,2582
1739727051.72,2,DATA,SOFT2,2658,2572
1739727109.64,1,DATA,SOFT2,601,2528
1739727109.67,2,DATA,SOFT2,596,2572
1739727109.70,3,DATA,SOFT2,614,2582
1739727110.14,1,DATA,SOFT2,1101,2528
1739727110.17,2,DATA,SOFT2,1096,2572
1739727110.20,3,DATA,SOFT2,1114,2582
1739727110.64,1,DATA,SOFT2,1601,2527
1739727110.67,2,DATA,SOFT2,1596,2571
1739727110.70,3,DATA,SOFT2,1614,2582
1739727111.14,1,DATA,SOFT2,2101,2527
1739727111.17,2,DATA,SOFT2,2096,2572
1739727111.20,3,DATA,SOFT2,2114,2582
1739727111.64,1,DATA,SOFT2,2601,2527
1739727111.67,2,DATA,SOFT2,2596,2572
1739727111.70,3,DATA,SOFT2,2614,2582
1739727169.61,1,DATA,SOFT2,578,2528
1739727169.68,3,DATA,SOFT2,606,2583
1739727169.70,2,DATA,SOFT2,637,2571
1739727170.11,1,DATA,SOFT2,1078,2528
1739727170.18,3,DATA,SOFT2,1106,2583
1739727170.20,2,DATA,SOFT2,1137,2571
1739727170.61,1,DATA,SOFT2,1578,2527
1739727170.68,3,DATA,SOFT2,1606,2583
1739727170.70,2,DATA,SOFT2,1637,2571
1739727171.11,1,DATA,SOFT2,2078,2528
1739727171.18,3,DATA,SOFT2,2106,2583
1739727171.20,2,DATA,SOFT2,2137,2571
1739727171.61,1,DATA,SOFT2,2578,2528
1739727171.68,3,DATA,SOFT2,2606,2583
1739727171.70,2,DATA,SOFT2,2637,2572
1739727229.64,3,DATA,SOFT2,562,2584
1739727229.67,2,DATA,SOFT2,598,2571
1739727229.69,1,DATA,SOFT2,653,2528
1739727230.14,3,DATA,SOFT2,1062,2584
1739727230.17,2,DATA,SOFT2,1098,2570
1739727230.19,1,DATA,SOFT2,1153,2527
1739727230.64,3,DATA,SOFT2,1562,2584
1739727230.67,2,DATA,SOFT2,1598,2571
1739727230.69,1,DATA,SOFT2,1653,2528
1739727231.14,3,DATA,SOFT2,2062,2584
1739727231.17,2,DATA,SOFT2,2098,2570
1739727231.19,1,DATA,SOFT2,2153,2528
1739727231.64,3,DATA,SOFT2,2562,2584
1739727231.67,2,DATA,SOFT2,2598,2571
1739727231.69,1,DATA,SOFT2,2653,2528
1739727289.63,1,DATA,SOFT2,592,2528
1739727289.66,2,DATA,SOFT2,582,2570
1739727289.71,3,DATA,SOFT2,635,2585
1739727290.13,1,DATA,SOFT2,1092,2528
1739727290.16,2,DATA,SOFT2,1082,2571
1739727290.22,3,DATA,SOFT2,1135,2585
1739727290.63,1,DATA,SOFT2,1592,2528
1739727290.66,2,DATA,SOFT2,1582,2571
1739727290.71,3,DATA,SOFT2,1635,2585
1739727291.13,1,DATA,SOFT2,2092,2528
1739727291.16,2,DATA,SOFT2,2082,2571
1739727291.21,3,DATA,SOFT2,2135,2585
1739727291.63,1,DATA,SOFT2,2592,2528
1739727291.66,2,DATA,SOFT2,2582,2571
1739727291.71,3,DATA,SOFT2,2635,2585
1739727349.66,2,DATA,SOFT2,594,2571
1739727349.68,1,DATA,SOFT2,635,2528
1739727349.80,3,DATA,SOFT2,613,2585
1739727350.16,2,DATA,SOFT2,1094,2572
1739727350.18,1,DATA,SOFT2,1135,2527
1739727350.33,3,DATA,SOFT2,1113,2586
1739727350.35,3,DATA,SOFT2,1113,2586
1739727350.66,2,DATA,SOFT2,1594,2571
1739727350.68,1,DATA,SOFT2,1635,2527
1739727350.80,3,DATA,SOFT2,1613,2586
1739727351.16,2,DATA,SOFT2,2094,2571
1739727351.18,1,DATA,SOFT2,2135,2528
1739727351.29,3,DATA,SOFT2,2113,2585
1739727351.66,2,DATA,SOFT2,2594,2571
1739727351.68,1,DATA,SOFT2,2635,2527
1739727351.79,3,DATA,SOFT2,2613,2586
1739727409.58,1,DATA,SOFT2,541,2528
1739727409.61,2,DATA,SOFT2,538,2572
1739727409.65,3,DATA,SOFT2,582,2586
1739727410.08,1,DATA,SOFT2,1041,2528
1739727410.11,2,DATA,SOFT2,1038,2572
1739727410.16,3,DATA,SOFT2,1082,2586
1739727410.58,1,DATA,SOFT2,1541,2528
1739727410.61,2,DATA,SOFT2,1538,2572
1739727410.66,3,DATA,SOFT2,1582,2586
1739727411.08,1,DATA,SOFT2,2041,2528
1739727411.11,2,DATA,SOFT2,2038,2572
1739727411.16,3,DATA,SOFT2,2082,2586
1739727411.58,1,DATA,SOFT2,2541,2528
1739727411.61,2,DATA,SOFT2,2538,2572
1739727411.65,3,DATA,SOFT2,2582,2586
1739727469.63,2,DATA,SOFT2,563,2573
1739727469.68,1,DATA,SOFT2,638,2528
1739727469.71,3,DATA,SOFT2,635,2586
1739727470.13,2,DATA,SOFT2,1063,2573
1739727470.18,1,DATA,SOFT2,1138,2528
1739727470.21,3,DATA,SOFT2,1135,2586
1739727470.63,2,DATA,SOFT2,1563,2573
1739727470.68,1,DATA,SOFT2,1638,2528
1739727470.71,3,DATA,SOFT2,1635,2586
1739727471.13,2,DATA,SOFT2,2063,2573
1739727471.18,1,DATA,SOFT2,2138,2528
1739727471.21,3,DATA,SOFT2,2135,2586
1739727471.63,2,DATA,SOFT2,2563,2573
1739727471.68,1,DATA,SOFT2,2638,2528
1739727471.71,3,DATA,SOFT2,2635,2586
1739727529.61,3,DATA,SOFT2,538,2586
1739727529.67,2,DATA,SOFT2,604,2573
1739727529.69,1,DATA,SOFT2,641,2528
1739727530.11,3,DATA,SOFT2,1038,2587
1739727530.17,2,DATA,SOFT2,1104,2574
1739727530.19,1,DATA,SOFT2,1141,2528
1739727530.61,3,DATA,SOFT2,1538,2586
1739727530.67,2,DATA,SOFT2,1604,2573
1739727530.69,1,DATA,SOFT2,1641,2528
1739727531.11,3,DATA,SOFT2,2038,2586
1739727531.17,2,DATA,SOFT2,2104,2573
1739727531.19,1,DATA,SOFT2,2141,2528
1739727531.61,3,DATA,SOFT2,2538,2587
1739727531.67,2,DATA,SOFT2,2604,2574
1739727531.69,1,DATA,SOFT2,2641,2528
1739727589.59,1,DATA,SOFT2,557,2528
1739727589.64,3,DATA,SOFT2,564,2587
1739727589.71,2,DATA,SOFT2,645,2574
1739727590.09,1,DATA,SOFT2,1057,2528
1739727590.14,3,DATA,SOFT2,1064,2587
1739727590.21,2,DATA,SOFT2,1145,2574
1739727590.59,1,DATA,SOFT2,1557,2528
1739727590.64,3,DATA,SOFT2,1564,2587
1739727590.71,2,DATA,SOFT2,1645,2574
1739727591.09,1,DATA,SOFT2,2057,2528
1739727591.14,3,DATA,SOFT2,2064,2587
1739727591.21,2,DATA,SOFT2,2145,2575
1739727591.59,1,DATA,SOFT2,2557,2528
1739727591.64,3,DATA,SOFT2,2564,2586
1739727591.71,2,DATA,SOFT2,2645,2575
1739727649.57,1,DATA,SOFT2,535,2529
1739727649.66,2,DATA,SOFT2,595,2575
1739727649.69,3,DATA,SOFT2,609,2587
1739727650.07,1,DATA,SOFT2,1035,2528
1739727650.16,2,DATA,SOFT2,1095,2575
1739727650.19,3,DATA,SOFT2,1109,2587
1739727650.57,1,DATA,SOFT2,1535,2529
1739727650.66,2,DATA,SOFT2,1595,2575
1739727650.69,3,DATA,SOFT2,1609,2587
1739727651.07,1,DATA,SOFT2,2035,2529
1739727651.16,2,DATA,SOFT2,2095,2575
1739727651.19,3,DATA,SOFT2,2109,2587
1739727651.57,1,DATA,SOFT2,2535,2528
1739727651.66,2,DATA,SOFT2,2595,2576
1739727651.76,3,DATA,SOFT2,2609,2587
1739727709.55,1,DATA,SOFT2,515,2529
1739727709.63,3,DATA,SOFT2,562,2588
1739727709.67,2,DATA,SOFT2,605,2576
1739727710.05,1,DATA,SOFT2,1015,2529
1739727710.13,3,DATA,SOFT2,1062,2588
1739727710.17,2,DATA,SOFT2,1105,2576
1739727710.55,1,DATA,SOFT2,1515,2529
1739727710.63,3,DATA,SOFT2,1562,2588
1739727710.67,2,DATA,SOFT2,1605,2576
1739727711.05,1,DATA,SOFT2,2015,2529
1739727711.13,3,DATA,SOFT2,2062,2588
1739727711.17,2,DATA,SOFT2,2105,2576
1739727711.55,1,DATA,SOFT2,2515,2529
1739727711.63,3,DATA,SOFT2,2562,2588
1739727711.67,2,DATA,SOFT2,2605,2576
1739727769.62,3,DATA,SOFT2,546,2590
1739727769.64,1,DATA,SOFT2,586,2529
1739727769.81,2,DATA,SOFT2,658,2576
1739727770.12,3,DATA,SOFT2,1046,2590
1739727770.14,1,DATA,SOFT2,1086,2529
1739727770.24,2,DATA,SOFT2,1158,2576
1739727770.62,3,DATA,SOFT2,1546,2590
1739727770.64,1,DATA,SOFT2,1586,2529
1739727770.74,2,DATA,SOFT2,1658,2576
1739727771.12,3,DATA,SOFT2,2046,2590
1739727771.14,1,DATA,SOFT2,2086,2529
1739727771.24,2,DATA,SOFT2,2158,2576
1739727771.62,3,DATA,SOFT2,2546,2590
1739727771.64,1,DATA,SOFT2,2586,2529
1739727771.74,2,DATA,SOFT2,2658,2576
1739727829.56,1,DATA,SOFT2,528,2530
1739727829.61,2,DATA,SOFT2,540,2576
1739727829.68,3,DATA,SOFT2,603,2591
1739727830.06,1,DATA,SOFT2,1028,2529
1739727830.11,2,DATA,SOFT2,1040,2576
1739727830.18,3,DATA,SOFT2,1103,2591
1739727830.56,1,DATA,SOFT2,1528,2530
1739727830.61,2,DATA,SOFT2,1540,2576
1739727830.68,3,DATA,SOFT2,1603,2591
1739727831.06,1,DATA,SOFT2,2028,2530
1739727831.11,2,DATA,SOFT2,2040,2576
1739727831.18,3,DATA,SOFT2,2103,2591
1739727831.56,1,DATA,SOFT2,2528,2529
1739727831.61,2,DATA,SOFT2,2540,2576
1739727831.68,3,DATA,SOFT2,2603,2591
1739727889.61,3,DATA,SOFT2,539,2592
1739727889.65,1,DATA,SOFT2,613,2530
1739727889.77,2,DATA,SOFT2,601,2577
1739727890.11,3,DATA,SOFT2,1039,2592
1739727890.15,1,DATA,SOFT2,1113,2530
1739727890.27,2,DATA,SOFT2,1101,2577
1739727890.61,3,DATA,SOFT2,1539,2592
1739727890.65,1,DATA,SOFT2,1613,2530
1739727890.77,2,DATA,SOFT2,1601,2577
1739727891.11,3,DATA,SOFT2,2039,2592
1739727891.15,1,DATA,SOFT2,2113,2531
1739727891.27,2,DATA,SOFT2,2101,2577
1739727891.61,3,DATA,SOFT2,2539,2592
1739727891.65,1,DATA,SOFT2,2613,2531
1739727891.77,2,DATA,SOFT2,2601,2577
1739727949.65,1,DATA,SOFT2,617,2531
1739727949.69,2,DATA,SOFT2,620,2578
1739727949.73,3,DATA,SOFT2,655,2592
1739727950.15,1,DATA,SOFT2,1117,2531
1739727950.19,2,DATA,SOFT2,1120,2579
1739727950.23,3,DATA,SOFT2,1155,2593
1739727950.65,1,DATA,SOFT2,1617,2531
1739727950.69,2,DATA,SOFT2,1620,2578
1739727950.73,3,DATA,SOFT2,1655,2593
1739727951.15,1,DATA,SOFT2,2117,2530
1739727951.19,2,DATA,SOFT2,2120,2578
1739727951.23,3,DATA,SOFT2,2155,2592
1739727951.65,1,DATA,SOFT2,2617,2531
1739727951.69,2,DATA,SOFT2,2620,2578
1739727951.73,3,DATA,SOFT2,2655,2593
1739728009.59,3,DATA,SOFT2,517,2593
1739728009.62,1,DATA,SOFT2,581,2531
1739728009.64,2,DATA,SOFT2,554,2579
1739728010.09,3,DATA,SOFT2,1017,2594
1739728010.12,1,DATA,SOFT2,1081,2531
1739728010.14,2,DATA,SOFT2,1054,2579
1739728010.59,3,DATA,SOFT2,1517,2594
1739728010.62,1,DATA,SOFT2,1581,2531
1739728010.64,2,DATA,SOFT2,1554,2579
1739728011.09,3,DATA,SOFT2,2017,2593
1739728011.12,1,DATA,SOFT2,2081,2532
1739728011.14,2,DATA,SOFT2,2054,2579
1739728011.59,3,DATA,SOFT2,2517,2593
1739728011.62,1,DATA,SOFT2,2581,2531
1739728011.64,2,DATA,SOFT2,2554,2579
1739728069.61,1,DATA,SOFT2,571,2532
1739728069.65,3,DATA,SOFT2,578,2594
1739728069.72,2,DATA,SOFT2,651,2581
1739728070.11,1,DATA,SOFT2,1071,2532
1739728070.15,3,DATA,SOFT2,1078,2594
1739728070.22,2,DATA,SOFT2,1151,2581
1739728070.61,1,DATA,SOFT2,1571,2531
1739728070.65,3,DATA,SOFT2,1578,2594
1739728070.72,2,DATA,SOFT2,1651,2580
1739728071.11,1,DATA,SOFT2,2071,2532
1739728071.15,3,DATA,SOFT2,2078,2594
1739728071.22,2,DATA,SOFT2,2151,2581
1739728071.61,1,DATA,SOFT2,2571,2532
1739728071.65,3,DATA,SOFT2,2578,2594
1739728071.72,2,DATA,SOFT2,2651,2581
1739728129.60,3,DATA,SOFT2,527,2595
1739728129.65,2,DATA,SOFT2,583,2582
1739728129.67,1,DATA,SOFT2,632,2532
1739728130.10,3,DATA,SOFT2,1027,2595
1739728130.15,2,DATA,SOFT2,1083,2582
1739728130.17,1,DATA,SOFT2,1132,2532
1739728130.60,3,DATA,SOFT2,1527,2595
1739728130.65,2,DATA,SOFT2,1583,2582
1739728130.67,1,DATA,SOFT2,1632,2532
1739728131.10,3,DATA,SOFT2,2027,2595
1739728131.15,2,DATA,SOFT2,2083,2582
1739728131.17,1,DATA,SOFT2,2132,2532
1739728131.60,3,DATA,SOFT2,2527,2595
1739728131.65,2,DATA,SOFT2,2583,2582
1739728131.67,1,DATA,SOFT2,2632,2532
1739728189.62,2,DATA,SOFT2,549,2582
1739728189.64,1,DATA,SOFT2,595,2532
1739728189.75,3,DATA,SOFT2,578,2597
1739728190.12,2,DATA,SOFT2,1049,2582
1739728190.14,1,DATA,SOFT2,1095,2532
1739728190.25,3,DATA,SOFT2,1078,2597
1739728190.62,2,DATA,SOFT2,1549,2582
1739728190.64,1,DATA,SOFT2,1595,2532
1739728190.75,3,DATA,SOFT2,1578,2596
1739728191.12,2,DATA,SOFT2,2049,2582
1739728191.14,1,DATA,SOFT2,2095,2532
1739728191.25,3,DATA,SOFT2,2078,2597
1739728191.62,2,DATA,SOFT2,2549,2582
1739728191.64,1,DATA,SOFT2,2595,2532
1739728191.75,3,DATA,SOFT2,2578,2597
1739728249.57,1,DATA,SOFT2,536,2532
1739728249.61,3,DATA,SOFT2,521,2597
1739728249.71,2,DATA,SOFT2,643,2583
1739728250.07,1,DATA,SOFT2,1036,2533
1739728250.11,3,DATA,SOFT2,1021,2597
1739728250.21,2,DATA,SOFT2,1143,2584
1739728250.57,1,DATA,SOFT2,1536,2532
1739728250.61,3,DATA,SOFT2,1521,2597
1739728250.71,2,DATA,SOFT2,1643,2583
1739728251.07,1,DATA,SOFT2,2036,2532
1739728251.11,3,DATA,SOFT2,2021,2597
1739728251.21,2,DATA,SOFT2,2143,2584
1739728251.57,1,DATA,SOFT2,2536,2532
1739728251.61,3,DATA,SOFT2,2521,2597
1739728251.71,2,DATA,SOFT2,2643,2583
1739728309.63,3,DATA,SOFT2,563,2598
1739728309.68,1,DATA,SOFT2,643,2533
1739728309.71,2,DATA,SOFT2,644,2585
1739728310.13,3,DATA,SOFT2,1063,2598
1739728310.18,1,DATA,SOFT2,1143,2533
1739728310.21,2,DATA,SOFT2,1144,2584
1739728310.63,3,DATA,SOFT2,1563,2598
1739728310.68,1,DATA,SOFT2,1643,2533
1739728310.71,2,DATA,SOFT2,1644,2585
1739728311.13,3,DATA,SOFT2,2063,2598
1739728311.18,1,DATA,SOFT2,2143,2533
1739728311.21,2,DATA,SOFT2,2144,2585
1739728311.63,3,DATA,SOFT2,2563,2598
1739728311.68,1,DATA,SOFT2,2643,2533
1739728311.71,2,DATA,SOFT2,2644,2585
1739728369.55,1,DATA,SOFT2,518,2534
1739728369.62,2,DATA,SOFT2,556,2587
1739728369.66,3,DATA,SOFT2,561,2600
1739728370.05,1,DATA,SOFT2,1018,2534
1739728370.12,2,DATA,SOFT2,1056,2586
1739728370.16,3,DATA,SOFT2,1061,2600
1739728370.55,1,DATA,SOFT2,1518,2534
1739728370.62,2,DATA,SOFT2,1556,2586
1739728370.66,3,DATA,SOFT2,1561,2600
1739728371.06,1,DATA,SOFT2,2018,2534
1739728371.12,2,DATA,SOFT2,2056,2587
1739728371.16,3,DATA,SOFT2,2061,2600
1739728371.56,1,DATA,SOFT2,2518,2533
1739728371.62,2,DATA,SOFT2,2556,2586
1739728371.66,3,DATA,SOFT2,2561,2600
1739728429.60,1,DATA,SOFT2,564,2534
1739728429.64,3,DATA,SOFT2,553,2601
1739728429.70,2,DATA,SOFT2,637,2588
1739728430.10,1,DATA,SOFT2,1064,2534
1739728430.14,3,DATA,SOFT2,1053,2601
1739728430.20,2,DATA,SOFT2,1137,2588
1739728430.60,1,DATA,SOFT2,1564,2534
1739728430.64,3,DATA,SOFT2,1553,2601
1739728430.70,2,DATA,SOFT2,1637,2588
1739728431.10,1,DATA,SOFT2,2064,2535
1739728431.14,3,DATA,SOFT2,2053,2601
1739728431.20,2,DATA,SOFT2,2137,2588
1739728431.60,1,DATA,SOFT2,2564,2534
1739728431.64,3,DATA,SOFT2,2553,2601
1739728431.70,2,DATA,SOFT2,2637,2588
1739728489.63,1,DATA,SOFT2,598,2535
1739728489.67,2,DATA,SOFT2,580,2589
1739728489.75,3,DATA,SOFT2,588,2603
1739728490.13,1,DATA,SOFT2,1098,2535
1739728490.17,2,DATA,SOFT2,1080,2589
1739728490.25,3,DATA,SOFT2,1088,2603
1739728490.63,1,DATA,SOFT2,1598,2536
1739728490.67,2,DATA,SOFT2,1580,2589
1739728490.75,3,DATA,SOFT2,1588,2603
1739728491.13,1,DATA,SOFT2,2098,2536
1739728491.17,2,DATA,SOFT2,2080,2589
1739728491.25,3,DATA,SOFT2,2088,2603
1739728491.63,1,DATA,SOFT2,2598,2536
1739728491.67,2,DATA,SOFT2,2580,2589
1739728491.75,3,DATA,SOFT2,2588,2603
1739728549.66,2,DATA,SOFT2,592,2590
1739728549.68,1,DATA,SOFT2,626,2536
1739728549.72,3,DATA,SOFT2,646,2603
1739728550.16,2,DATA,SOFT2,1092,2590
1739728550.18,1,DATA,SOFT2,1126,2537
1739728550.22,3,DATA,SOFT2,1146,2603
1739728550.66,2,DATA,SOFT2,1592,2590
1739728550.68,1,DATA,SOFT2,1626,2537
1739728550.72,3,DATA,SOFT2,1646,2604
1739728551.16,2,DATA,SOFT2,2092,2590
1739728551.18,1,DATA,SOFT2,2126,2536
1739728551.22,3,DATA,SOFT2,2146,2603
1739728551.66,2,DATA,SOFT2,2592,2590
1739728551.68,1,DATA,SOFT2,2626,2536
1739728551.72,3,DATA,SOFT2,2646,2603
1739728609.66,3,DATA,SOFT2,583,2605
1739728609.77,1,DATA,SOFT2,659,2537
1739728609.79,2,DATA,SOFT2,601,2592
1739728610.16,3,DATA,SOFT2,1083,2606
1739728610.27,1,DATA,SOFT2,1159,2538
1739728610.29,2,DATA,SOFT2,1101,2592
1739728610.66,3,DATA,SOFT2,1583,2605
1739728610.77,1,DATA,SOFT2,1659,2538
1739728610.79,2,DATA,SOFT2,1601,2592
1739728611.15,3,DATA,SOFT2,2083,2605
1739728611.27,1,DATA,SOFT2,2159,2538
1739728611.29,2,DATA,SOFT2,2101,2592
1739728611.65,3,DATA,SOFT2,2583,2605
1739728611.77,1,DATA,SOFT2,2659,2538
1739728611.79,2,DATA,SOFT2,2601,2592
1739728669.58,1,DATA,SOFT2,539,2538
1739728669.61,3,DATA,SOFT2,524,2607
1739728669.72,2,DATA,SOFT2,651,2594
1739728670.08,1,DATA,SOFT2,1039,2539
1739728670.11,3,DATA,SOFT2,1024,2607
1739728670.22,2,DATA,SOFT2,1151,2594
1739728670.58,1,DATA,SOFT2,1539,2539
1739728670.61,3,DATA,SOFT2,1524,2607
1739728670.72,2,DATA,SOFT2,1651,2594
1739728671.07,1,DATA,SOFT2,2039,2539
1739728671.11,3,DATA,SOFT2,2024,2607
1739728671.22,2,DATA,SOFT2,2151,2594
1739728671.57,1,DATA,SOFT2,2539,2539
1739728671.61,3,DATA,SOFT2,2524,2608
1739728671.72,2,DATA,SOFT2,2651,2594
1739728729.60,1,DATA,SOFT2,560,2539
1739728729.68,3,DATA,SOFT2,612,2609
1739728729.72,2,DATA,SOFT2,657,2595
1739728730.10,1,DATA,SOFT2,1060,2539
1739728730.18,3,DATA,SOFT2,1112,2609
1739728730.22,2,DATA,SOFT2,1157,2596
1739728730.60,1,DATA,SOFT2,1560,2539
1739728730.68,3,DATA,SOFT2,1612,2609
