timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739708826.773,0.14,3.92,3.89,0.000,-0.168,0.171,0.0,0,0
1739708855.496,0.14,3.92,3.90,0.000,-0.159,0.162,0.0,0,0
1739708884.285,0.14,3.92,3.90,0.000,-0.168,0.170,0.0,0,0
1739708912.945,0.14,3.92,3.90,0.000,-0.158,0.161,0.0,0,0
1739708941.671,0.14,3.92,3.89,0.000,-0.168,0.171,0.0,0,0
1739708970.394,0.14,3.92,3.90,0.000,-0.159,0.162,0.0,0,0
1739708999.121,0.14,3.92,3.90,0.000,-0.170,0.172,0.0,0,0
1739709027.847,0.14,3.92,3.90,0.000,-0.161,0.164,0.0,0,0
1739709056.570,0.14,3.92,3.89,0.000,-0.171,0.173,0.0,0,0
1739709085.296,0.14,3.92,3.90,0.000,-0.161,0.164,0.0,0,0
1739709114.019,0.14,3.92,3.89,0.000,-0.172,0.175,0.0,0,0
1739709142.746,0.14,3.92,3.90,0.000,-0.162,0.165,0.0,0,0
1739709171.468,0.14,3.92,3.89,0.000,-0.168,0.171,0.0,0,0
1739709200.226,0.14,3.92,3.90,0.000,-0.167,0.170,0.0,0,0
1739709228.921,0.14,3.92,3.90,0.000,-0.165,0.168,0.0,0,0
1739709257.644,0.14,3.92,3.89,0.000,-0.171,0.174,0.0,0,0
1739709286.371,0.14,3.92,3.90,0.000,-0.162,0.164,0.0,0,0
1739709315.093,0.14,3.92,3.89,0.000,-0.170,0.173,0.0,0,0
1739709343.820,0.14,3.92,3.90,0.000,-0.162,0.165,0.0,0,0
1739709372.542,0.14,3.91,3.89,0.000,-0.189,0.192,0.0,0,0
1739709401.269,0.14,3.91,3.89,0.000,-0.187,0.190,0.0,0,0
1739709429.992,0.14,3.91,3.89,0.000,-0.191,0.193,0.0,0,0
1739709458.718,0.14,3.91,3.89,0.000,-0.179,0.182,0.0,0,0
1739709487.445,0.14,3.91,3.89,0.000,-0.188,0.191,0.0,0,0
1739709516.171,0.14,3.91,3.89,0.000,-0.177,0.180,0.0,0,0
1739709544.894,0.14,3.91,3.89,0.000,-0.185,0.188,0.0,0,0
1739709573.617,0.14,3.91,3.89,0.000,-0.174,0.177,0.0,0,0
1739709602.343,0.14,3.91,3.89,0.000,-0.180,0.182,0.0,0,0
1739709631.066,0.14,3.91,3.90,0.000,-0.171,0.174,0.0,0,0
1739709659.792,0.14,3.91,3.89,0.000,-0.192,0.195,0.0,0,0
1739709688.519,0.14,3.91,3.90,0.000,-0.169,0.172,0.0,0,0
1739709717.242,0.14,3.91,3.89,0.000,-0.172,0.174,0.0,0,0
1739709745.968,0.14,3.92,3.90,0.000,-0.151,0.154,0.0,0,0
1739709774.691,0.14,3.91,3.90,0.000,-0.161,0.164,0.0,0,0
1739709803.417,0.14,3.92,3.90,0.000,-0.128,0.130,0.0,0,0
1739709832.140,0.14,3.92,3.90,0.000,-0.141,0.144,0.0,0,0
1739709860.867,0.14,3.92,3.90,0.000,-0.132,0.136,0.0,0,0
1739709889.589,0.14,3.92,3.90,0.000,-0.130,0.133,0.0,0,0
1739709918.316,0.14,3.92,3.90,0.000,-0.137,0.139,0.0,0,0
1739709947.093,0.14,3.92,3.90,0.000,-0.140,0.143,0.0,0,0
1739709975.765,0.14,3.92,3.90,0.000,-0.133,0.136,0.0,0,0
1739710004.492,0.14,3.92,3.90,0.000,-0.122,0.125,0.0,0,0
1739710033.214,0.14,3.92,3.90,0.000,-0.142,0.144,0.0,0,0
1739710061.941,0.14,3.92,3.90,0.000,-0.124,0.128,0.0,0,0
1739710090.664,0.14,3.92,3.90,0.000,-0.133,0.136,0.0,0,0
1739710119.390,0.14,3.92,3.90,0.000,-0.121,0.124,0.0,0,0
1739710148.117,0.14,3.92,3.90,0.000,-0.130,0.133,0.0,0,0
1739710176.839,0.14,3.92,3.90,0.000,-0.125,0.128,0.0,0,0
1739710205.566,0.14,3.92,3.90,0.000,-0.135,0.137,0.0,0,0
1739710234.289,0.14,3.92,3.90,0.000,-0.125,0.128,0.0,0,0
1739710263.039,0.14,3.92,3.90,0.000,-0.134,0.137,0.0,0,0
1739710291.738,0.14,3.92,3.90,0.000,-0.126,0.129,0.0,0,0
1739710320.464,0.14,3.92,3.90,0.000,-0.134,0.137,0.0,0,0
1739710349.187,0.14,3.92,3.90,0.000,-0.122,0.125,0.0,0,0
1739710377.914,0.14,3.92,3.90,0.000,-0.134,0.138,0.0,0,0
1739710406.640,0.14,3.92,3.90,0.000,-0.122,0.125,0.0,0,0
1739710435.363,0.14,3.92,3.90,0.000,-0.134,0.137,0.0,0,0
1739710464.089,0.14,3.92,3.90,0.000,-0.125,0.128,0.0,0,0
1739710492.812,0.14,3.91,3.89,0.000,-0.167,0.170,0.0,0,0
1739710521.539,0.14,3.91,3.89,0.000,-0.201,0.204,0.0,0,0
1739710550.261,0.14,3.92,3.90,0.000,-0.137,0.140,0.0,0,0
1739710578.988,0.15,3.92,3.90,0.000,-0.131,0.134,0.0,0,0
1739710607.710,0.15,3.92,3.90,0.000,-0.132,0.135,0.0,0,0
1739710636.437,0.14,3.92,3.90,0.000,-0.137,0.141,0.0,0,0
1739710665.164,0.14,3.92,3.90,0.000,-0.131,0.134,0.0,0,0
1739710693.886,0.14,3.92,3.90,0.000,-0.138,0.141,0.0,0,0
1739710722.613,0.14,3.92,3.90,0.000,-0.131,0.134,0.0,0,0
1739710751.335,0.15,3.91,3.90,0.000,-0.147,0.149,0.0,0,0
1739710780.062,0.16,3.92,3.90,0.000,-0.135,0.138,0.0,0,0
1739710808.785,0.16,3.91,3.90,0.000,-0.147,0.150,0.0,0,0
1739710837.511,0.16,3.91,3.90,0.000,-0.133,0.136,0.0,0,0
1739710866.238,0.16,3.91,3.90,0.000,-0.148,0.150,0.0,0,0
1739710894.960,0.16,3.91,3.90,0.000,-0.136,0.139,0.0,0,0
1739710923.687,0.16,3.91,3.90,0.000,-0.141,0.144,0.0,0,0
1739710952.410,0.16,3.92,3.90,0.000,-0.127,0.129,0.0,0,0
1739710981.136,0.16,3.91,3.89,0.000,-0.146,0.149,0.0,0,0
1739711009.902,0.16,3.92,3.90,0.000,-0.126,0.128,0.0,0,0
1739711038.585,0.16,3.91,3.90,0.000,-0.142,0.144,0.0,0,0
1739711067.308,0.15,3.92,3.90,0.000,-0.129,0.131,0.0,0,0
1739711096.035,0.14,3.91,3.89,0.000,-0.180,0.182,0.0,0,0
1739711124.761,0.14,3.91,3.89,0.000,-0.145,0.147,0.0,0,0
1739711153.484,0.14,3.91,3.89,0.000,-0.145,0.148,0.0,0,0
1739711182.210,0.14,3.91,3.90,0.000,-0.139,0.142,0.0,0,0
1739711210.933,0.14,3.91,3.89,0.000,-0.160,0.162,0.0,0,0
1739711239.660,0.14,3.91,3.89,0.000,-0.144,0.146,0.0,0,0
1739711268.382,0.14,3.91,3.90,0.000,-0.132,0.134,0.0,0,0
1739711297.109,0.14,3.91,3.90,0.000,-0.139,0.142,0.0,0,0
1739711325.847,0.14,3.91,3.90,0.000,-0.141,0.144,0.0,0,0
1739711354.558,0.14,3.91,3.89,0.000,-0.157,0.159,0.0,0,0
1739711383.285,0.14,3.91,3.90,0.000,-0.138,0.141,0.0,0,0
1739711412.007,0.14,3.91,3.89,0.000,-0.147,0.150,0.0,0,0
1739711440.734,0.14,3.91,3.90,0.000,-0.133,0.136,0.0,0,0
1739711469.457,0.14,3.91,3.89,0.000,-0.146,0.149,0.0,0,0
1739711498.183,0.14,3.91,3.90,0.000,-0.132,0.135,0.0,0,0
1739711526.906,0.14,3.91,3.89,0.000,-0.148,0.151,0.0,0,0
1739711555.632,0.14,3.91,3.90,0.000,-0.135,0.138,0.0,0,0
1739711584.359,0.14,3.91,3.89,0.000,-0.143,0.146,0.0,0,0
1739711613.082,0.14,3.91,3.90,0.000,-0.137,0.140,0.0,0,0
1739711641.808,0.14,3.91,3.89,0.000,-0.147,0.149,0.0,0,0
1739711670.531,0.14,3.91,3.90,0.000,-0.136,0.139,0.0,0,0
1739711699.257,0.14,3.91,3.89,0.000,-0.145,0.148,0.0,0,0
1739711727.980,0.14,3.91,3.90,0.000,-0.131,0.134,0.0,0,0
1739711756.769,0.14,3.91,3.89,0.000,-0.157,0.160,0.0,0,0
1739711785.433,0.14,3.91,3.90,0.000,-0.129,0.133,0.0,0,0
1739711814.156,0.14,3.91,3.89,0.000,-0.160,0.163,0.0,0,0
1739711842.882,0.14,3.91,3.89,0.000,-0.139,0.142,0.0,0,0
1739711871.605,0.14,3.91,3.89,0.000,-0.153,0.156,0.0,0,0
1739711900.332,0.14,3.91,3.89,0.000,-0.177,0.180,0.0,0,0
1739711929.054,0.14,3.91,3.89,0.000,-0.155,0.158,0.0,0,0
1739711957.781,0.14,3.91,3.89,0.000,-0.145,0.148,0.0,0,0
1739711986.503,0.14,3.91,3.90,0.000,-0.136,0.139,0.0,0,0
1739712015.230,0.14,3.91,3.89,0.000,-0.150,0.153,0.0,0,0
1739712043.957,0.14,3.91,3.90,0.000,-0.136,0.139,0.0,0,0
1739712072.710,0.14,3.91,3.89,0.000,-0.148,0.151,0.0,0,0
1739712101.406,0.14,3.91,3.90,0.000,-0.132,0.136,0.0,0,0
1739712130.128,0.14,3.91,3.89,0.000,-0.143,0.146,0.0,0,0
1739712158.855,0.14,3.91,3.89,0.000,-0.136,0.139,0.0,0,0
1739712187.578,0.14,3.91,3.89,0.000,-0.152,0.154,0.0,0,0
1739712216.304,0.14,3.91,3.89,0.000,-0.143,0.145,0.0,0,0
1739712245.027,0.14,3.91,3.89,0.000,-0.147,0.150,0.0,0,0
1739712273.753,0.14,3.91,3.90,0.000,-0.134,0.137,0.0,0,0
1739712302.480,0.14,3.91,3.89,0.000,-0.139,0.142,0.0,0,0
1739712331.203,0.14,3.91,3.89,0.000,-0.135,0.138,0.0,0,0
1739712359.929,0.14,3.91,3.89,0.000,-0.141,0.144,0.0,0,0
1739712388.656,0.14,3.91,3.90,0.000,-0.130,0.133,0.0,0,0
1739712417.378,0.14,3.91,3.89,0.000,-0.147,0.150,0.0,0,0
1739712446.101,0.14,3.91,3.90,0.000,-0.130,0.133,0.0,0,0
1739712474.828,0.14,3.91,3.89,0.000,-0.142,0.145,0.0,0,0
1739712503.554,0.14,3.91,3.89,0.000,-0.143,0.145,0.0,0,0
1739712532.277,0.14,3.91,3.89,0.000,-0.149,0.151,0.0,0,0
1739712561.003,0.14,3.91,3.89,0.000,-0.141,0.143,0.0,0,0
1739712589.726,0.14,3.91,3.89,0.000,-0.131,0.133,0.0,0,0
1739712618.453,0.14,3.91,3.89,0.000,-0.146,0.149,0.0,0,0
1739712647.175,0.14,3.91,3.89,0.000,-0.138,0.141,0.0,0,0
1739712675.902,0.14,3.91,3.89,0.000,-0.149,0.151,0.0,0,0
1739712704.625,0.14,3.91,3.89,0.000,-0.144,0.146,0.0,0,0
1739712733.351,0.14,3.91,3.89,0.000,-0.155,0.158,0.0,0,0
1739712762.078,0.14,3.91,3.89,0.000,-0.137,0.139,0.0,0,0
1739712790.800,0.14,3.91,3.89,0.000,-0.152,0.155,0.0,0,0
1739712819.578,0.14,3.91,3.89,0.000,-0.131,0.135,0.0,0,0
1739712848.250,0.14,3.91,3.89,0.000,-0.148,0.151,0.0,0,0
1739712876.976,0.14,3.91,3.90,0.000,-0.131,0.133,0.0,0,0
1739712905.699,0.14,3.91,3.89,0.000,-0.140,0.144,0.0,0,0
1739712934.425,0.14,3.91,3.90,0.000,-0.128,0.131,0.0,0,0
1739712963.152,0.14,3.91,3.89,0.000,-0.138,0.141,0.0,0,0
1739712991.875,0.14,3.91,3.89,0.000,-0.129,0.131,0.0,0,0
1739713020.601,0.14,3.91,3.89,0.000,-0.138,0.141,0.0,0,0
1739713049.324,0.14,3.91,3.90,0.000,-0.121,0.123,0.0,0,0
1739713078.050,0.14,3.91,3.89,0.000,-0.135,0.138,0.0,0,0
1739713106.773,0.14,3.91,3.90,0.000,-0.124,0.126,0.0,0,0
1739713135.523,0.14,3.91,3.89,0.000,-0.133,0.136,0.0,0,0
1739713164.222,0.14,3.91,3.90,0.000,-0.124,0.127,0.0,0,0
1739713192.949,0.14,3.91,3.89,0.000,-0.139,0.142,0.0,0,0
1739713221.675,0.14,3.91,3.90,0.000,-0.128,0.131,0.0,0,0
1739713250.398,0.14,3.91,3.89,0.000,-0.130,0.133,0.0,0,0
1739713279.125,0.14,3.91,3.89,0.000,-0.129,0.132,0.0,0,0
1739713307.847,0.14,3.91,3.89,0.000,-0.148,0.150,0.0,0,0
1739713336.574,0.14,3.91,3.89,0.000,-0.133,0.136,0.0,0,0
1739713365.296,0.14,3.91,3.90,0.000,-0.123,0.126,0.0,0,0
1739713394.023,0.14,3.91,3.89,0.000,-0.138,0.141,0.0,0,0
1739713422.750,0.14,3.91,3.89,0.000,-0.133,0.136,0.0,0,0
1739713451.472,0.14,3.91,3.89,0.000,-0.140,0.142,0.0,0,0
1739713480.199,0.14,3.91,3.90,0.000,-0.130,0.132,0.0,0,0
1739713508.921,0.14,3.91,3.89,0.000,-0.150,0.153,0.0,0,0
1739713537.648,0.14,3.91,3.89,0.000,-0.131,0.133,0.0,0,0
1739713566.371,0.14,3.91,3.89,0.000,-0.135,0.138,0.0,0,0
1739713595.097,0.14,3.91,3.90,0.000,-0.127,0.130,0.0,0,0
1739713623.820,0.14,3.91,3.89,0.000,-0.133,0.136,0.0,0,0
1739713652.546,0.14,3.91,3.90,0.000,-0.124,0.127,0.0,0,0
1739713681.273,0.14,3.91,3.89,0.000,-0.134,0.137,0.0,0,0
1739713709.996,0.14,3.91,3.90,0.000,-0.122,0.125,0.0,0,0
1739713738.722,0.14,3.91,3.89,0.000,-0.131,0.134,0.0,0,0
1739713767.445,0.14,3.91,3.89,0.000,-0.129,0.132,0.0,0,0
1739713796.171,0.14,3.91,3.89,0.000,-0.134,0.137,0.0,0,0
1739713824.894,0.14,3.91,3.90,0.000,-0.123,0.126,0.0,0,0
1739713853.621,0.14,3.91,3.89,0.000,-0.133,0.135,0.0,0,0
1739713882.386,0.14,3.91,3.90,0.000,-0.123,0.126,0.0,0,0
1739713911.070,0.14,3.91,3.89,0.000,-0.129,0.132,0.0,0,0
1739713939.796,0.14,3.91,3.89,0.000,-0.131,0.134,0.0,0,0
1739713968.519,0.14,3.91,3.90,0.000,-0.124,0.127,0.0,0,0
1739713997.246,0.14,3.91,3.89,0.000,-0.133,0.136,0.0,0,0
1739714025.968,0.14,3.91,3.90,0.000,-0.120,0.122,0.0,0,0
1739714054.695,0.14,3.91,3.89,0.000,-0.135,0.138,0.0,0,0
1739714083.417,0.14,3.91,3.89,0.000,-0.133,0.135,0.0,0,0
1739714112.144,0.15,3.90,3.88,0.000,-0.192,0.194,0.0,0,0
1739714140.871,0.15,3.90,3.87,0.000,-0.210,0.212,0.0,0,0
1739714169.593,0.15,3.90,3.87,0.000,-0.211,0.214,0.0,0,0
1739714198.332,0.15,3.90,3.88,0.000,-0.199,0.202,0.0,0,0
1739714227.042,0.15,3.90,3.87,0.000,-0.218,0.221,0.0,0,0
1739714255.769,0.14,3.90,3.87,0.000,-0.202,0.205,0.0,0,0
1739714284.492,0.14,3.90,3.87,0.000,-0.221,0.224,0.0,0,0
1739714313.218,0.14,3.90,3.89,0.000,-0.124,0.127,0.0,0,0
1739714341.941,0.14,3.91,3.89,0.000,-0.138,0.141,0.0,0,0
1739714370.667,0.14,3.90,3.89,0.000,-0.133,0.136,0.0,0,0
1739714399.394,0.14,3.90,3.89,0.000,-0.146,0.149,0.0,0,0
1739714428.117,0.14,3.90,3.89,0.000,-0.129,0.131,0.0,0,0
1739714456.843,0.14,3.90,3.89,0.000,-0.133,0.135,0.0,0,0
1739714485.566,0.14,3.91,3.90,0.000,-0.118,0.120,0.0,0,0
1739714514.292,0.14,3.91,3.89,0.000,-0.132,0.135,0.0,0,0
1739714543.015,0.14,3.90,3.89,0.000,-0.121,0.124,0.0,0,0
1739714571.742,0.14,3.91,3.89,0.000,-0.126,0.129,0.0,0,0
1739714600.468,0.14,3.90,3.89,0.000,-0.135,0.138,0.0,0,0
1739714629.253,0.14,3.90,3.89,0.000,-0.122,0.124,0.0,0,0
1739714657.917,0.14,3.91,3.89,0.000,-0.126,0.129,0.0,0,0
1739714686.640,0.14,3.91,3.90,0.000,-0.120,0.122,0.0,0,0
1739714715.367,0.14,3.90,3.89,0.000,-0.141,0.144,0.0,0,0
1739714744.089,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739714772.816,0.14,3.90,3.89,0.000,-0.132,0.135,0.0,0,0
1739714801.539,0.14,3.90,3.89,0.000,-0.135,0.138,0.0,0,0
1739714830.265,0.14,3.90,3.89,0.000,-0.133,0.136,0.0,0,0
1739714858.992,0.14,3.90,3.89,0.000,-0.135,0.138,0.0,0,0
1739714887.714,0.14,3.90,3.88,0.000,-0.170,0.172,0.0,0,0
1739714916.441,0.14,3.90,3.88,0.000,-0.184,0.187,0.0,0,0
1739714945.199,0.15,3.90,3.87,0.000,-0.193,0.196,0.0,0,0
1739714973.890,0.15,3.90,3.88,0.000,-0.187,0.190,0.0,0,0
1739715002.613,0.14,3.90,3.88,0.000,-0.177,0.180,0.0,0,0
1739715031.339,0.14,3.90,3.88,0.000,-0.175,0.177,0.0,0,0
1739715060.066,0.14,3.90,3.87,0.000,-0.212,0.215,0.0,0,0
1739715088.789,0.14,3.90,3.88,0.000,-0.148,0.151,0.0,0,0
1739715117.515,0.14,3.90,3.88,0.000,-0.150,0.153,0.0,0,0
1739715146.238,0.14,3.90,3.89,0.000,-0.130,0.133,0.0,0,0
1739715174.964,0.14,3.90,3.89,0.000,-0.133,0.136,0.0,0,0
1739715203.687,0.14,3.90,3.89,0.000,-0.121,0.124,0.0,0,0
1739715232.414,0.14,3.90,3.89,0.000,-0.129,0.132,0.0,0,0
1739715261.140,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739715289.863,0.14,3.90,3.89,0.000,-0.120,0.123,0.0,0,0
1739715318.589,0.14,3.90,3.89,0.000,-0.124,0.127,0.0,0,0
1739715347.312,0.14,3.90,3.89,0.000,-0.126,0.128,0.0,0,0
1739715376.039,0.14,3.90,3.89,0.000,-0.132,0.135,0.0,0,0
1739715404.761,0.14,3.90,3.89,0.000,-0.140,0.143,0.0,0,0
1739715433.488,0.14,3.90,3.89,0.000,-0.139,0.142,0.0,0,0
1739715462.210,0.14,3.90,3.89,0.000,-0.132,0.135,0.0,0,0
1739715490.937,0.14,3.90,3.89,0.000,-0.133,0.135,0.0,0,0
1739715519.664,0.14,3.90,3.89,0.000,-0.121,0.124,0.0,0,0
1739715548.386,0.14,3.90,3.89,0.000,-0.133,0.136,0.0,0,0
1739715577.113,0.14,3.90,3.89,0.000,-0.120,0.123,0.0,0,0
1739715605.835,0.14,3.90,3.89,0.000,-0.130,0.132,0.0,0,0
1739715634.562,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739715663.285,0.14,3.90,3.88,0.000,-0.137,0.140,0.0,0,0
1739715692.062,0.14,3.90,3.87,0.000,-0.207,0.209,0.0,0,0
1739715720.734,0.14,3.90,3.88,0.000,-0.149,0.152,0.0,0,0
1739715749.460,0.14,3.90,3.89,0.000,-0.120,0.122,0.0,0,0
1739715778.187,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739715806.910,0.14,3.90,3.89,0.000,-0.122,0.125,0.0,0,0
1739715835.636,0.14,3.90,3.89,0.000,-0.129,0.132,0.0,0,0
1739715864.359,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739715893.085,0.14,3.90,3.89,0.000,-0.126,0.129,0.0,0,0
1739715921.808,0.14,3.90,3.89,0.000,-0.120,0.122,0.0,0,0
1739715950.535,0.14,3.90,3.89,0.000,-0.124,0.127,0.0,0,0
1739715979.261,0.14,3.90,3.89,0.000,-0.125,0.128,0.0,0,0
1739716008.007,0.14,3.90,3.89,0.000,-0.122,0.124,0.0,0,0
1739716036.710,0.14,3.90,3.89,0.000,-0.140,0.143,0.0,0,0
1739716065.433,0.14,3.90,3.89,0.000,-0.124,0.127,0.0,0,0
1739716094.160,0.14,3.90,3.89,0.000,-0.132,0.135,0.0,0,0
1739716122.882,0.14,3.90,3.89,0.000,-0.127,0.130,0.0,0,0
1739716151.609,0.14,3.90,3.89,0.000,-0.135,0.138,0.0,0,0
1739716180.332,0.14,3.90,3.89,0.000,-0.123,0.126,0.0,0,0
1739716209.058,0.14,3.90,3.89,0.000,-0.131,0.134,0.0,0,0
1739716237.785,0.14,3.90,3.88,0.000,-0.137,0.140,0.0,0,0
1739716266.507,0.14,3.90,3.89,0.000,-0.133,0.136,0.0,0,0
1739716295.234,0.14,3.90,3.89,0.000,-0.120,0.124,0.0,0,0
1739716323.957,0.14,3.90,3.89,0.000,-0.130,0.132,0.0,0,0
1739716352.683,0.14,3.90,3.89,0.000,-0.121,0.123,0.0,0,0
1739716381.406,0.14,3.90,3.89,0.000,-0.128,0.132,0.0,0,0
1739716410.132,0.15,3.90,3.89,0.000,-0.120,0.122,0.0,0,0
1739716438.859,0.14,3.90,3.89,0.000,-0.127,0.130,0.0,0,0
1739716467.582,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739716496.308,0.14,3.90,3.89,0.000,-0.127,0.130,0.0,0,0
1739716525.031,0.14,3.90,3.89,0.000,-0.118,0.120,0.0,0,0
1739716553.757,0.14,3.90,3.89,0.000,-0.126,0.129,0.0,0,0
1739716582.480,0.14,3.90,3.89,0.000,-0.119,0.121,0.0,0,0
1739716611.207,0.14,3.90,3.89,0.000,-0.124,0.127,0.0,0,0
1739716639.929,0.14,3.90,3.89,0.000,-0.122,0.125,0.0,0,0
1739716668.656,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739716697.382,0.14,3.90,3.89,0.000,-0.127,0.129,0.0,0,0
1739716726.105,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739716754.875,0.14,3.90,3.89,0.000,-0.129,0.132,0.0,0,0
1739716783.554,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739716812.281,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739716841.003,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739716869.730,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739716898.453,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739716927.179,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739716955.906,0.14,3.90,3.89,0.000,-0.119,0.121,0.0,0,0
1739716984.628,0.14,3.90,3.89,0.000,-0.128,0.130,0.0,0,0
1739717013.355,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739717042.078,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739717070.816,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739717099.527,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739717128.253,0.14,3.90,3.89,0.000,-0.119,0.121,0.0,0,0
1739717156.980,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739717185.703,0.14,3.90,3.89,0.000,-0.119,0.122,0.0,0,0
1739717214.429,0.14,3.90,3.89,0.000,-0.128,0.131,0.0,0,0
1739717243.152,0.14,3.90,3.88,0.000,-0.143,0.146,0.0,0,0
1739717271.878,0.14,3.90,3.88,0.000,-0.160,0.163,0.0,0,0
1739717300.601,0.14,3.90,3.88,0.000,-0.130,0.133,0.0,0,0
1739717329.328,0.14,3.90,3.89,0.000,-0.126,0.129,0.0,0,0
1739717358.050,0.14,3.90,3.88,0.000,-0.134,0.137,0.0,0,0
1739717386.777,0.14,3.90,3.88,0.000,-0.141,0.143,0.0,0,0
1739717415.503,0.14,3.90,3.88,0.000,-0.142,0.144,0.0,0,0
1739717444.226,0.14,3.90,3.89,0.000,-0.120,0.123,0.0,0,0
1739717472.953,0.14,3.90,3.88,0.000,-0.135,0.138,0.0,0,0
1739717501.738,0.14,3.90,3.89,0.000,-0.126,0.129,0.0,0,0
1739717530.402,0.14,3.90,3.88,0.000,-0.133,0.136,0.0,0,0
1739717559.125,0.14,3.90,3.89,0.000,-0.124,0.126,0.0,0,0
1739717587.851,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739717616.578,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739717645.300,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739717674.027,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739717702.750,0.14,3.90,3.88,0.000,-0.162,0.165,0.0,0,0
1739717731.476,0.14,3.89,3.87,0.000,-0.182,0.185,0.0,0,0
1739717760.199,0.14,3.89,3.87,0.000,-0.187,0.189,0.0,0,0
1739717788.925,0.14,3.89,3.87,0.000,-0.178,0.181,0.0,0,0
1739717817.683,0.14,3.89,3.87,0.000,-0.190,0.193,0.0,0,0
1739717846.375,0.14,3.90,3.88,0.000,-0.152,0.155,0.0,0,0
1739717875.101,0.14,3.89,3.87,0.000,-0.189,0.192,0.0,0,0
1739717903.824,0.14,3.90,3.88,0.000,-0.137,0.140,0.0,0,0
1739717932.550,0.14,3.90,3.89,0.000,-0.127,0.130,0.0,0,0
1739717961.273,0.14,3.90,3.89,0.000,-0.118,0.120,0.0,0,0
1739717990.000,0.14,3.90,3.89,0.000,-0.122,0.125,0.0,0,0
1739718018.722,0.14,3.90,3.89,0.000,-0.123,0.125,0.0,0,0
1739718047.449,0.14,3.90,3.89,0.000,-0.120,0.122,0.0,0,0
1739718076.171,0.14,3.90,3.89,0.000,-0.126,0.129,0.0,0,0
1739718104.898,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739718133.625,0.14,3.90,3.88,0.000,-0.127,0.130,0.0,0,0
1739718162.347,0.14,3.90,3.89,0.000,-0.118,0.120,0.0,0,0
1739718191.074,0.14,3.90,3.88,0.000,-0.127,0.130,0.0,0,0
1739718219.796,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739718248.523,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739718277.246,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739718305.972,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739718334.699,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739718363.421,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739718392.148,0.14,3.90,3.89,0.000,-0.118,0.121,0.0,0,0
1739718420.871,0.14,3.90,3.88,0.000,-0.129,0.131,0.0,0,0
1739718449.597,0.14,3.90,3.89,0.000,-0.117,0.120,0.0,0,0
1739718478.320,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739718507.046,0.14,3.89,3.87,0.000,-0.200,0.203,0.0,0,0
1739718535.769,0.14,3.89,3.88,0.000,-0.152,0.153,0.0,0,0
1739718564.546,0.14,3.90,3.89,0.000,-0.117,0.120,0.0,0,0
1739718593.222,0.14,3.90,3.88,0.000,-0.127,0.130,0.0,0,0
1739718621.945,0.14,3.90,3.89,0.000,-0.117,0.120,0.0,0,0
1739718650.671,0.14,3.90,3.88,0.000,-0.123,0.126,0.0,0,0
1739718679.394,0.14,3.90,3.88,0.000,-0.122,0.125,0.0,0,0
1739718708.121,0.14,3.90,3.88,0.000,-0.120,0.122,0.0,0,0
1739718736.843,0.14,3.90,3.88,0.000,-0.126,0.129,0.0,0,0
1739718765.570,0.14,3.90,3.88,0.000,-0.118,0.120,0.0,0,0
1739718794.296,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
