millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
474959,1668972345.40,-42.63,-286.96,70.80, 
475361,1668972345.80,-50.38,-169.94,143.32, 
475760,1668972346.20,-53.67,-57.67,107.21, 
476162,1668972346.60,-5.83,-131.14,-30.54, 
476557,1668972347.00,130.31,-254.43,-12.70, 
476950,1668972347.40,142.99,-233.29,117.98, 
477362,1668972347.80,215.33,-163.49,325.48, 
477771,1668972348.20,270.26,11.13,444.10, 
478160,1668972348.60,246.25,101.67,322.98, 
479150,1668972349.00,286.02,8.34,152.01, 
479258,1668972349.40,280.07,-83.87,-1.06, 
479350,1668972349.80,253.25,-73.92,-33.79, 
479754,1668972350.20,290.32,17.87,62.83, 
480151,1668972350.60,280.87,58.04,101.94, 
480557,1668972351.00,187.39,39.82,63.52, 
480956,1668972351.40,138.10,106.50,25.29, 
481357,1668972351.80,62.46,173.57,-42.47, 
481753,1668972352.20,-17.68,174.06,-111.01, 
482150,1668972352.60,-5.07,186.14,1.90, 
482555,1668972353.00,19.01,207.88,71.10, 
482957,1668972353.40,3.42,88.24,-112.64, 
483373,1668972353.80,20.60,-44.08,-281.61, 
483758,1668972354.20,79.67,-166.77,-330.25, 
484157,1668972354.60,-4.28,-213.69,-403.36, 
484548,1668972355.00,-138.67,-182.49,-402.84, 
484947,1668972355.40,-214.04,-121.24,-380.24, 
485357,1668972355.80,-256.35,-184.47,-327.35, 
485791,1668972356.20,-287.05,-166.29,-227.53, 
486152,1668972356.60,-260.08,-164.29,-25.68, 
486553,1668972357.00,-219.30,-274.25,66.14, 
486940,1668972357.40,-183.21,-422.10,-26.07, 
487350,1668972357.80,-181.80,-431.23,-164.58, 
487751,1668972358.20,-162.41,-230.84,-97.49, 
488148,1668972358.60,-207.44,-112.04,-98.20, 
488540,1668972359.00,-175.96,-60.92,-145.00, 
488941,1668972359.40,-147.00,-47.99,1.31, 
489345,1668972359.80,-151.72,30.73,247.64, 
489744,1668972360.20,-105.36,113.24,409.62, 
490141,1668972360.60,-17.05,81.70,377.61, 
490643,1668972361.00,-55.99,41.58,346.65, 
490942,1668972361.40,-85.19,44.61,388.22, 
491339,1668972361.80,21.09,65.23,454.38, 
491749,1668972362.20,139.04,148.67,401.50, 
492140,1668972362.60,151.11,150.12,122.32, 
492546,1668972363.00,158.26,199.15,40.95, 
492947,1668972363.40,145.05,385.20,134.10, 
493344,1668972363.80,131.69,396.96,204.15, 
493746,1668972364.20,134.41,399.59,261.01, 
494135,1668972364.60,55.05,410.38,228.80, 
494532,1668972365.00,52.69,345.58,-19.32, 
494938,1668972365.40,65.57,237.13,-312.93, 
495335,1668972365.80,11.66,243.07,-431.80, 
495740,1668972366.20,-32.13,291.06,-418.21, 
496134,1668972366.60,-66.83,256.02,-333.88, 
496539,1668972367.00,-62.14,139.51,-263.86, 
496941,1668972367.40,-72.36,8.13,-216.28, 
497344,1668972367.80,-95.09,-164.67,-156.98, 
497733,1668972368.20,-127.23,-170.27,-112.54, 
498135,1668972368.60,-71.33,-156.80,0.55, 
498540,1668972369.00,-55.80,-176.42,87.69, 
498939,1668972369.40,-41.61,-222.86,122.58, 
499341,1668972369.80,2.58,-306.56,36.94, 
499738,1668972370.20,7.36,-400.08,-27.38, 
500140,1668972370.60,-35.65,-417.64,-43.72, 
500557,1668972371.00,-116.88,-275.03,-14.88, 
500930,1668972371.40,-82.96,-137.97,6.71, 
501329,1668972371.80,-84.18,-138.51,2.38, 
501729,1668972372.20,-98.21,-117.79,178.47, 
502138,1668972372.60,-73.76,0.19,309.37, 
502536,1668972373.00,-20.62,129.36,305.23, 
502927,1668972373.40,8.91,182.40,145.08, 
503334,1668972373.80,18.92,205.24,91.79, 
503728,1668972374.20,58.66,204.00,11.66, 
504129,1668972374.60,12.35,183.21,-121.41, 
504530,1668972375.00,103.58,64.71,-113.44, 
504930,1668972375.40,144.00,-31.41,53.15, 
505323,1668972375.80,174.84,-41.39,249.51, 
505769,1668972376.20,245.38,-65.13,172.06, 
506128,1668972376.60,265.51,-17.10,134.70, 
506533,1668972377.00,260.52,88.39,213.16, 
506920,1668972377.40,251.21,105.35,128.67, 
507322,1668972377.80,270.43,100.84,78.61, 
507731,1668972378.20,216.11,127.33,68.66, 
508121,1668972378.60,151.86,129.67,27.46, 
508528,1668972379.00,174.61,112.40,-97.90, 
508921,1668972379.40,124.22,144.81,-160.25, 
509323,1668972379.80,48.19,117.86,-274.24, 
509718,1668972380.20,0.44,92.81,-272.31, 
510117,1668972380.60,-9.40,85.73,-119.04, 
510519,1668972381.00,13.10,44.80,-47.69, 
510926,1668972381.40,28.80,41.80,-129.31, 
511330,1668972381.80,-56.14,103.15,-237.87, 
511721,1668972382.20,-173.50,164.55,-391.33, 
512126,1668972382.60,-170.31,110.00,-525.17, 
512528,1668972383.00,-213.34,45.64,-569.98, 
512927,1668972383.40,-228.82,-108.50,-416.50, 
513318,1668972383.80,-191.21,-232.07,-271.94, 
513720,1668972384.20,-204.53,-311.28,-132.65, 
514117,1668972384.60,-259.93,-287.62,-8.29, 
514527,1668972385.00,-283.21,-247.75,157.88, 
514916,1668972385.40,-312.00,-179.31,244.91, 
515325,1668972385.80,-248.53,-71.29,317.33, 
515727,1668972386.20,-128.13,16.21,399.38, 
516124,1668972386.60,-43.93,-62.06,324.25, 
516517,1668972387.00,25.64,-108.00,235.09, 
516915,1668972387.40,98.10,-125.98,190.78, 
517314,1668972387.80,123.01,-121.88,215.29, 
517724,1668972388.20,125.21,-149.13,308.48, 
518119,1668972388.60,141.18,-102.42,292.57, 
518522,1668972389.00,105.12,36.73,278.47, 
518918,1668972389.40,89.65,64.73,213.85, 
519315,1668972389.80,123.07,136.10,82.05, 
519710,1668972390.20,163.56,173.54,126.00, 
520110,1668972390.60,192.54,150.57,45.18, 
520513,1668972391.00,132.76,210.81,-51.88, 
520919,1668972391.40,81.52,155.68,-103.59, 
521314,1668972391.80,53.27,107.27,-120.45, 
521721,1668972392.20,60.05,114.25,-173.22, 
522115,1668972392.60,-31.35,116.17,-255.26, 
522506,1668972393.00,-120.88,80.71,-295.27, 
522903,1668972393.40,-126.43,32.88,-319.11, 
523313,1668972393.80,-113.52,90.43,-232.51, 
523714,1668972394.20,-85.92,66.66,-73.15, 
524113,1668972394.60,2.12,28.09,24.21, 
524515,1668972395.00,56.35,-136.90,38.52, 
524908,1668972395.40,98.31,-333.50,-154.43, 
525314,1668972395.80,65.96,-354.25,-213.45, 
525756,1668972396.20,6.76,-331.38,-291.30, 
526114,1668972396.60,5.03,-372.76,-249.89, 
526512,1668972397.00,2.91,-513.41,-105.29, 
526917,1668972397.40,0.51,-466.28,63.81, 
527316,1668972397.80,-80.73,-170.57,248.04, 
527714,1668972398.20,-144.71,71.86,347.28, 
528113,1668972398.60,-114.67,200.31,323.09, 
528502,1668972399.00,-118.75,300.54,299.22, 
528904,1668972399.40,-119.53,309.55,202.41, 
529315,1668972399.80,-117.48,196.56,-65.52, 
530309,1668972400.20,-145.19,102.29,-237.01, 
530364,1668972400.60,-116.43,-41.23,-208.37, 
530503,1668972401.00,-90.15,-121.93,-78.52, 
530898,1668972401.40,-34.99,-2.89,14.57, 
531316,1668972401.80,-20.30,93.30,49.40, 
531705,1668972402.20,72.50,-11.48,62.66, 
532103,1668972402.60,162.46,-94.64,161.93, 
532500,1668972403.00,136.34,-44.15,275.12, 
532897,1668972403.40,113.15,-1.85,219.75, 
533315,1668972403.80,172.19,-31.33,214.17, 
533702,1668972404.20,200.07,94.15,90.13, 
534099,1668972404.60,123.46,291.97,-23.67, 
534495,1668972405.00,59.22,280.49,-99.13, 
534896,1668972405.40,6.19,184.15,-45.63, 
535314,1668972405.80,25.79,85.90,32.43, 
535703,1668972406.20,72.79,-61.09,22.13, 
536092,1668972406.60,60.22,-127.80,-24.92, 
536504,1668972407.00,-94.68,-48.12,-126.34, 
536899,1668972407.40,-120.82,-32.29,-241.37, 
537303,1668972407.80,-93.04,-117.12,-299.30, 
537708,1668972408.20,-99.34,-51.00,-147.16, 
538101,1668972408.60,-39.76,-29.61,-67.29, 
538497,1668972409.00,-23.29,-125.81,-98.79, 
538888,1668972409.40,-24.71,-248.82,6.44, 
539289,1668972409.80,6.06,-225.94,151.17, 
539701,1668972410.20,30.71,-87.08,191.17, 
540088,1668972410.60,33.80,-22.44,-14.78, 
540497,1668972411.00,-59.14,-16.81,-157.09, 
540899,1668972411.40,-132.30,5.80,-132.51, 
541290,1668972411.80,-139.62,-6.67,-107.60, 
541691,1668972412.20,-158.11,99.61,-22.00, 
542097,1668972412.60,-136.66,217.45,239.20, 
542486,1668972413.00,-85.22,242.61,160.82, 
542883,1668972413.40,-24.96,225.66,58.24, 
543297,1668972413.80,-53.55,224.18,48.28, 
543707,1668972414.20,4.61,186.55,166.35, 
544094,1668972414.60,116.84,87.41,221.70, 
544493,1668972415.00,141.23,6.15,120.70, 
544888,1668972415.40,142.78,-191.34,-6.31, 
545292,1668972415.80,157.96,-312.27,-141.66, 
545726,1668972416.20,183.55,-269.60,-124.29, 
546084,1668972416.60,168.45,-164.18,-54.35, 
546482,1668972417.00,122.59,-74.76,33.98, 
546883,1668972417.40,34.98,33.15,98.50, 
547282,1668972417.80,12.21,23.11,48.56, 
547682,1668972418.20,-22.46,16.12,75.84, 
548087,1668972418.60,12.72,142.21,246.55, 
548493,1668972419.00,88.84,175.57,178.86, 
548890,1668972419.40,68.25,118.45,-119.95, 
549277,1668972419.80,65.17,235.59,-145.44, 
549730,1668972420.20,60.88,341.33,-118.18, 
550082,1668972420.60,-71.29,452.17,-141.99, 
550483,1668972421.00,-49.34,481.90,-111.34, 
550885,1668972421.40,33.24,280.78,-127.79, 
551284,1668972421.80,50.01,78.89,-171.66, 
551686,1668972422.20,61.82,-102.57,-196.14, 
552077,1668972422.60,22.83,-116.28,-122.04, 
552478,1668972423.00,-90.10,-12.08,78.87, 
552876,1668972423.40,-163.30,3.90,-32.17, 
553285,1668972423.80,-170.73,-99.53,-72.81, 
553684,1668972424.20,-142.00,-198.15,-4.18, 
554072,1668972424.60,-131.16,-176.22,81.84, 
554479,1668972425.00,-135.62,-73.97,284.44, 
554881,1668972425.40,-57.30,24.44,271.11, 
555284,1668972425.80,23.25,-45.92,148.88, 
555683,1668972426.20,71.72,-151.81,-2.01, 
556085,1668972426.60,46.87,-120.21,-52.06, 
556472,1668972427.00,-5.92,-60.24,7.57, 
556871,1668972427.40,-31.71,-77.03,-6.11, 
557271,1668972427.80,11.21,-105.78,-203.40, 
557676,1668972428.20,29.67,-45.97,-239.62, 
558075,1668972428.60,44.18,-79.02,-264.45, 
558473,1668972429.00,55.17,-137.47,-204.17, 
558870,1668972429.40,63.02,-148.74,-64.98, 
559271,1668972429.80,100.28,-204.84,28.31, 
559669,1668972430.20,1.12,-195.32,-20.86, 
560068,1668972430.60,-78.44,-101.81,113.54, 
560478,1668972431.00,-29.67,-122.40,116.03, 
560867,1668972431.40,-5.90,-118.56,91.19, 
561276,1668972431.80,-81.31,-79.81,31.45, 
561676,1668972432.20,-75.46,-13.74,-108.66, 
562077,1668972432.60,-38.42,-56.68,-100.96, 
562466,1668972433.00,8.61,-88.60,82.46, 
562868,1668972433.40,30.48,-13.41,351.87, 
563267,1668972433.80,63.85,114.86,397.19, 
563675,1668972434.20,105.66,216.74,272.02, 
564064,1668972434.60,121.04,212.82,48.14, 
564475,1668972435.00,114.72,222.18,-92.08, 
564865,1668972435.40,28.41,308.73,-93.32, 
565270,1668972435.80,-105.96,256.53,-163.52, 
565714,1668972436.20,-83.76,159.93,-184.54, 
566073,1668972436.60,-0.70,78.70,-32.28, 
566464,1668972437.00,33.78,76.60,65.40, 
566870,1668972437.40,125.03,72.64,-22.25, 
567267,1668972437.80,211.44,-64.24,-259.33, 
567676,1668972438.20,164.03,-173.37,-293.59, 
568068,1668972438.60,58.32,-224.66,-202.49, 
568469,1668972439.00,3.62,-179.03,-85.78, 
568868,1668972439.40,21.32,-187.77,-33.94, 
569257,1668972439.80,-28.47,-173.54,-98.60, 
569659,1668972440.20,-100.94,-93.56,-65.66, 
570060,1668972440.60,-94.33,-141.14,-8.65, 
570466,1668972441.00,-72.59,-175.38,17.37, 
570859,1668972441.40,-100.76,-115.70,154.75, 
571267,1668972441.80,-90.49,-31.83,299.68, 
571666,1668972442.20,-49.50,54.56,402.55, 
572063,1668972442.60,-126.77,222.45,217.84, 
572463,1668972443.00,-154.07,321.37,242.24, 
572854,1668972443.40,-125.33,328.52,210.03, 
573263,1668972443.80,-99.42,229.31,-36.10, 
573657,1668972444.20,-76.19,111.82,-218.87, 
574054,1668972444.60,-40.29,15.05,-180.45, 
574453,1668972445.00,-40.47,-13.05,-66.23, 
574863,1668972445.40,-55.20,-35.54,65.33, 
575260,1668972445.80,-97.29,28.31,24.73, 
575660,1668972446.20,-64.62,-2.66,87.27, 
576057,1668972446.60,-67.30,20.56,186.40, 
576460,1668972447.00,-66.87,38.43,129.28, 
576851,1668972447.40,47.00,19.40,-63.74, 
577259,1668972447.80,59.05,35.47,3.92, 
577660,1668972448.20,53.49,-1.15,37.87, 
578052,1668972448.60,79.47,50.31,72.57, 
578449,1668972449.00,115.82,56.84,87.36, 
578848,1668972449.40,127.40,60.15,124.15, 
579258,1668972449.80,119.62,175.99,157.03, 
579649,1668972450.20,158.89,181.83,22.27, 
580048,1668972450.60,92.73,148.19,-123.50, 
580446,1668972451.00,116.70,215.61,-91.67, 
581470,1668972451.40,149.70,213.03,-193.28, 
581558,1668972451.80,172.95,106.66,-266.35, 
581650,1668972452.20,155.45,-33.57,-354.85, 
582047,1668972452.60,122.39,-130.98,-229.05, 
582447,1668972453.00,77.35,-208.88,-21.33, 
582858,1668972453.40,6.53,-138.77,77.03, 
583245,1668972453.80,-35.25,-15.69,54.25, 
583657,1668972454.20,-68.93,-66.35,-40.24, 
584048,1668972454.60,-159.69,-26.44,-57.01, 
584443,1668972455.00,-165.41,-29.16,-172.77, 
584849,1668972455.40,-104.40,-229.56,-236.52, 
585252,1668972455.80,-53.60,-403.43,-101.36, 
585695,1668972456.20,-11.99,-552.72,23.51, 
586055,1668972456.60,53.54,-611.35,56.15, 
586444,1668972457.00,-22.29,-432.52,132.95, 
586842,1668972457.40,-82.94,-130.75,88.79, 
587241,1668972457.80,-81.77,-16.28,22.64, 
587640,1668972458.20,-111.39,-37.34,-41.00, 
588040,1668972458.60,-132.72,-69.11,95.42, 
588447,1668972459.00,-99.42,-91.65,188.17, 
588851,1668972459.40,-117.58,-56.97,244.60, 
589246,1668972459.80,-34.35,-124.43,289.13, 
589647,1668972460.20,65.93,-157.74,169.94, 
590039,1668972460.60,97.25,-161.76,17.36, 
590446,1668972461.00,89.49,-28.38,86.06, 
590839,1668972461.40,96.90,115.07,228.69, 
591245,1668972461.80,149.25,230.44,167.19, 
591646,1668972462.20,204.17,287.55,-17.66, 
592048,1668972462.60,211.42,215.08,-95.56, 
592447,1668972463.00,212.16,268.79,-39.50, 
592850,1668972463.40,191.25,324.81,-72.90, 
593238,1668972463.80,90.55,413.25,-283.64, 
593635,1668972464.20,-9.59,443.04,-218.86, 
594038,1668972464.60,-12.49,327.15,-171.96, 
594442,1668972465.00,32.24,226.89,-198.26, 
594839,1668972465.40,130.22,74.81,-270.79, 
595230,1668972465.80,61.25,-16.55,-331.13, 
595640,1668972466.20,-45.54,-25.14,-272.66, 
596037,1668972466.60,-116.05,-16.33,-258.29, 
596449,1668972467.00,-188.04,-58.11,-362.27, 
596836,1668972467.40,-307.72,-124.34,-234.87, 
597231,1668972467.80,-334.04,-274.76,-29.68, 
597649,1668972468.20,-270.19,-356.89,12.95, 
598032,1668972468.60,-308.38,-185.41,129.92, 
598429,1668972469.00,-252.88,-92.78,148.45, 
598841,1668972469.40,-139.14,-97.34,125.93, 
599244,1668972469.80,-122.97,-0.86,96.80, 
599631,1668972470.20,-186.95,61.12,57.55, 
600236,1668972470.60,-152.69,28.82,-14.93, 
600432,1668972471.00,-200.96,-47.14,102.95, 
600838,1668972471.40,-217.53,-73.31,333.35, 
601229,1668972471.80,-97.13,-26.71,336.80, 
601626,1668972472.20,-90.87,111.29,209.59, 
602034,1668972472.60,-2.67,170.26,305.33, 
602429,1668972473.00,119.07,83.97,428.14, 
602830,1668972473.40,232.88,29.47,546.24, 
603234,1668972473.80,289.42,66.83,525.88, 
603627,1668972474.20,330.68,14.30,177.87, 
604043,1668972474.60,358.40,5.19,-93.39, 
604432,1668972475.00,310.75,63.24,-156.12, 
604827,1668972475.40,298.00,10.29,-211.01, 
605227,1668972475.80,281.82,66.04,-150.99, 
605689,1668972476.20,262.81,125.46,-141.15, 
606031,1668972476.60,179.00,121.14,-170.70, 
606435,1668972477.00,153.74,147.84,-117.52, 
606826,1668972477.40,209.67,34.17,42.11, 
607229,1668972477.80,137.93,56.05,73.62, 
607625,1668972478.20,11.56,253.07,-32.37, 
608030,1668972478.60,-43.42,207.04,-198.10, 
608432,1668972479.00,-25.70,-49.31,-277.52, 
608827,1668972479.40,-12.64,-255.30,-189.15, 
609228,1668972479.80,-50.10,-169.57,-118.00, 
609626,1668972480.20,-145.14,-32.07,-97.74, 
610027,1668972480.60,-125.11,-53.44,-89.97, 
610428,1668972481.00,-107.85,-169.53,-62.77, 
610838,1668972481.40,-108.26,-176.61,3.68, 
611219,1668972481.80,-154.87,-178.99,74.27, 
611624,1668972482.20,-157.83,-227.36,55.46, 
612018,1668972482.60,-205.96,-195.09,-84.76, 
612417,1668972483.00,-192.49,-148.59,-32.37, 
612827,1668972483.40,-99.28,-222.81,23.27, 
613228,1668972483.80,-101.23,-243.57,48.16, 
613623,1668972484.20,-213.26,-89.27,183.64, 
614019,1668972484.60,-298.28,53.97,295.65, 
614424,1668972485.00,-216.41,153.11,276.14, 
614823,1668972485.40,-145.08,116.33,335.27, 
615213,1668972485.80,-113.87,68.61,367.23, 
615624,1668972486.20,-6.22,128.37,234.95, 
616011,1668972486.60,65.76,141.52,96.72, 
616417,1668972487.00,45.03,182.97,22.56, 
616814,1668972487.40,75.51,229.04,-59.54, 
617213,1668972487.80,115.96,212.27,-130.17, 
617613,1668972488.20,147.35,79.93,-161.41, 
618016,1668972488.60,154.56,119.45,-46.75, 
618418,1668972489.00,142.95,230.52,182.50, 
618809,1668972489.40,116.30,247.91,136.51, 
619220,1668972489.80,187.95,222.51,-88.37, 
619612,1668972490.20,162.39,213.02,-237.39, 
620011,1668972490.60,75.27,182.17,-312.34, 
620421,1668972491.00,114.81,151.51,-319.67, 
620836,1668972491.40,96.72,105.27,-274.00, 
621213,1668972491.80,95.22,31.21,-206.11, 
621608,1668972492.20,156.05,-80.71,-209.13, 
622014,1668972492.60,121.46,-122.28,-271.35, 
622415,1668972493.00,10.89,-155.62,-297.11, 
622817,1668972493.40,0.75,-312.88,-329.30, 
623212,1668972493.80,6.99,-418.36,-360.09, 
623609,1668972494.20,-19.39,-348.17,-267.03, 
624017,1668972494.60,5.48,-333.86,-221.83, 
624416,1668972495.00,-6.87,-349.00,-79.76, 
624805,1668972495.40,-64.91,-353.89,-22.76, 
625207,1668972495.80,-127.02,-300.78,3.35, 
625651,1668972496.20,-158.75,-185.73,145.44, 
626012,1668972496.60,-165.26,-88.39,263.91, 
626411,1668972497.00,-135.98,8.96,238.21, 
626812,1668972497.40,-62.36,72.14,178.51, 
627202,1668972497.80,30.16,73.47,211.48, 
627605,1668972498.20,8.93,25.13,202.52, 
628011,1668972498.60,-40.52,52.40,123.26, 
628412,1668972499.00,-0.67,90.53,78.51, 
628809,1668972499.40,-15.17,56.07,-99.44, 
629209,1668972499.80,-11.26,109.75,-81.80, 
629610,1668972500.20,55.61,118.48,83.54, 
630007,1668972500.60,59.77,140.00,227.87, 
630411,1668972501.00,31.34,205.11,249.24, 
630806,1668972501.40,54.19,55.98,143.53, 
631199,1668972501.80,103.30,18.77,127.41, 
631601,1668972502.20,140.10,70.28,227.97, 
632612,1668972502.60,133.86,93.47,257.89, 
632666,1668972503.00,93.95,62.04,113.97, 
632797,1668972503.40,43.79,133.96,-149.52, 
633198,1668972503.80,-14.51,188.74,-169.80, 
633606,1668972504.20,48.80,63.91,-205.31, 
634005,1668972504.60,49.11,-4.91,-113.49, 
634394,1668972505.00,30.95,-11.28,8.02, 
634802,1668972505.40,-0.80,-131.88,-136.99, 
635195,1668972505.80,-58.92,-159.94,-194.87, 
635594,1668972506.20,-105.61,-146.04,-247.51, 
635992,1668972506.60,-95.58,-131.67,-197.96, 
636403,1668972507.00,-149.18,-18.71,-97.59, 
636803,1668972507.40,-142.58,-58.73,-91.58, 
637200,1668972507.80,-135.02,-105.19,-56.64, 
637599,1668972508.20,-174.03,-74.34,199.29, 
637992,1668972508.60,-169.78,-31.19,335.43, 
638392,1668972509.00,-162.85,4.90,196.13, 
638793,1668972509.40,-153.69,-30.65,-80.01, 
639199,1668972509.80,-174.87,-57.59,-175.73, 
639596,1668972510.20,-124.91,-93.03,-73.56, 
639997,1668972510.60,-127.78,-102.22,139.70, 
640403,1668972511.00,-94.99,-56.90,220.18, 
640792,1668972511.40,-18.02,-33.96,168.96, 
641189,1668972511.80,45.47,-29.35,178.31, 
641597,1668972512.20,112.86,-89.51,109.78, 
641988,1668972512.60,102.33,46.50,166.87, 
642398,1668972513.00,45.51,156.39,172.18, 
642793,1668972513.40,-15.96,209.78,90.03, 
643188,1668972513.80,31.02,232.56,69.81, 
643600,1668972514.20,69.24,165.67,143.32, 
643989,1668972514.60,20.91,126.37,150.79, 
644388,1668972515.00,61.51,289.49,206.76, 
644790,1668972515.40,77.77,414.47,226.81, 
645193,1668972515.80,170.61,390.32,256.58, 
645632,1668972516.20,274.42,328.75,204.59, 
645988,1668972516.60,255.78,254.94,-65.04, 
646385,1668972517.00,189.03,237.68,-223.78, 
646795,1668972517.40,83.05,199.59,-168.48, 
647186,1668972517.80,74.63,130.04,-260.70, 
647583,1668972518.20,65.85,100.79,-327.77, 
647987,1668972518.60,56.85,-9.26,-372.85, 
648390,1668972519.00,32.57,-83.57,-397.08, 
648779,1668972519.40,26.86,-96.36,-337.39, 
649189,1668972519.80,20.90,-189.10,-438.22, 
649580,1668972520.20,-31.66,-229.44,-416.55, 
649988,1668972520.60,-186.60,-195.38,-288.44, 
650383,1668972521.00,-243.17,-263.95,-203.25, 
650790,1668972521.40,-204.15,-332.63,-138.73, 
651190,1668972521.80,-168.56,-349.49,-122.27, 
651585,1668972522.20,-151.42,-373.14,-186.45, 
651988,1668972522.60,-103.65,-418.21,-149.13, 
652388,1668972523.00,-62.54,-396.70,70.06, 
652789,1668972523.40,-27.53,-386.92,264.23, 
653182,1668972523.80,-60.65,-320.93,301.70, 
653588,1668972524.20,-37.67,-259.93,324.08, 
653991,1668972524.60,-17.46,-219.85,264.69, 
654379,1668972525.00,-79.40,-116.59,288.13, 
654782,1668972525.40,-77.96,37.19,226.08, 
655185,1668972525.80,-27.35,31.66,226.99, 
655583,1668972526.20,63.46,12.04,182.43, 
655990,1668972526.60,88.02,15.58,235.26, 
656375,1668972527.00,44.56,118.11,295.93, 
656775,1668972527.40,104.73,200.36,291.44, 
657176,1668972527.80,119.70,231.34,147.69, 
657586,1668972528.20,67.58,303.41,46.09, 
657991,1668972528.60,25.26,372.58,-9.85, 
658370,1668972529.00,39.02,323.09,102.45, 
658778,1668972529.40,50.07,408.74,235.38, 
659179,1668972529.80,186.45,485.09,335.18, 
659570,1668972530.20,211.95,420.32,75.09, 
659990,1668972530.60,195.98,358.41,-67.00, 
660381,1668972531.00,227.22,349.60,-163.29, 
660774,1668972531.40,198.81,250.72,-199.22, 
661168,1668972531.80,219.38,98.25,-276.05, 
661579,1668972532.20,198.01,-28.95,-272.90, 
661966,1668972532.60,112.74,-68.03,-333.16, 
662368,1668972533.00,24.29,-68.68,-451.47, 
662767,1668972533.40,-1.49,-152.00,-448.80, 
663173,1668972533.80,-39.08,-300.62,-429.84, 
663568,1668972534.20,-54.97,-399.80,-348.46, 
663977,1668972534.60,-163.94,-341.46,-269.14, 
664393,1668972535.00,-233.34,-305.08,-173.94, 
664770,1668972535.40,-237.10,-401.94,-177.64, 
665176,1668972535.80,-300.46,-356.41,-110.98, 
665628,1668972536.20,-345.52,-296.34,-55.20, 
666116,1668972536.60,-278.86,-241.54,-3.80, 
666376,1668972537.00,-171.89,-109.54,136.95, 
666773,1668972537.40,-65.87,-214.02,214.90, 
667172,1668972537.80,21.17,-358.12,240.61, 
667561,1668972538.20,12.50,-348.96,416.68, 
667969,1668972538.60,52.39,-281.76,385.55, 
668362,1668972539.00,37.38,-202.91,428.83, 
668764,1668972539.40,-7.07,31.46,474.88, 
669171,1668972539.80,20.58,255.18,450.91, 
669573,1668972540.20,58.98,367.07,354.55, 
670007,1668972540.60,89.03,467.82,272.26, 
670361,1668972541.00,159.89,474.73,188.24, 
670756,1668972541.40,197.44,422.60,137.35, 
671168,1668972541.80,128.54,388.91,173.70, 
671567,1668972542.20,165.03,305.84,183.30, 
671956,1668972542.60,174.18,281.02,141.39, 
672368,1668972543.00,82.31,287.83,-6.47, 
672759,1668972543.40,5.97,286.35,-246.08, 
673157,1668972543.80,38.37,244.75,-335.01, 
673564,1668972544.20,30.31,107.10,-371.45, 
673961,1668972544.60,54.24,-106.65,-282.36, 
674355,1668972545.00,71.02,-178.43,-268.43, 
674764,1668972545.40,2.94,-250.84,-329.91, 
675164,1668972545.80,-53.16,-370.19,-428.69, 
675565,1668972546.20,-35.86,-458.94,-368.80, 
675952,1668972546.60,-38.71,-438.42,-368.32, 
676364,1668972547.00,-136.29,-330.99,-347.02, 
676753,1668972547.40,-196.78,-237.00,-307.15, 
677154,1668972547.80,-193.84,-269.78,-307.27, 
677564,1668972548.20,-316.79,-190.41,-212.94, 
677955,1668972548.60,-344.60,-88.60,-29.29, 
678354,1668972549.00,-311.14,-19.00,47.98, 
678760,1668972549.40,-293.14,7.30,126.80, 
679145,1668972549.80,-255.28,14.46,331.12, 
679553,1668972550.20,-171.51,5.29,517.87, 
679952,1668972550.60,-98.86,65.49,431.23, 
680359,1668972551.00,-82.92,82.62,328.59, 
680759,1668972551.40,12.51,96.95,271.17, 
681158,1668972551.80,75.00,173.92,247.26, 
681549,1668972552.20,109.73,234.05,220.00, 
681947,1668972552.60,137.47,262.14,80.37, 
682358,1668972553.00,80.24,346.73,118.88, 
682760,1668972553.40,113.34,425.21,206.27, 
683747,1668972553.80,252.02,413.44,209.15, 
683800,1668972554.20,311.27,313.74,128.67, 
683948,1668972554.60,337.35,274.75,8.72, 
684347,1668972555.00,303.65,302.72,13.30, 
684748,1668972555.40,224.10,267.11,29.09, 
685156,1668972555.80,218.18,263.93,101.68, 
685592,1668972556.20,129.89,253.30,38.45, 
685944,1668972556.60,88.04,220.37,-126.22, 
686354,1668972557.00,146.72,87.61,-310.56, 
686741,1668972557.40,173.69,-7.35,-510.85, 
687149,1668972557.80,111.84,-38.84,-274.87, 
687550,1668972558.20,26.33,-99.26,-185.21, 
687943,1668972558.60,-92.52,-101.16,-176.98, 
688353,1668972559.00,-219.42,-71.27,-142.83, 
688740,1668972559.40,-205.07,-82.67,-170.63, 
689152,1668972559.80,-206.20,-142.11,-302.66, 
689543,1668972560.20,-203.36,-256.62,-310.38, 
689946,1668972560.60,-213.22,-362.55,-291.06, 
690345,1668972561.00,-184.50,-459.83,-291.12, 
690739,1668972561.40,-189.55,-447.44,-223.12, 
691148,1668972561.80,-156.94,-381.66,-20.28, 
691548,1668972562.20,-64.20,-420.50,80.09, 
691947,1668972562.60,-35.02,-410.46,-13.79, 
692338,1668972563.00,-41.25,-360.84,121.16, 
692744,1668972563.40,34.27,-346.14,139.96, 
693147,1668972563.80,62.90,-260.90,199.16, 
693538,1668972564.20,55.05,-169.62,227.63, 
