millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
190621,1670184011.80,-165.24,-291.66,-450.94, 
191027,1670184012.20,-164.55,-341.51,-358.26, 
191424,1670184012.60,-130.25,-424.14,-280.79, 
191830,1670184013.00,-164.29,-448.49,-175.55, 
192229,1670184013.40,-189.66,-458.02,35.90, 
192628,1670184013.80,-207.29,-438.70,207.48, 
193019,1670184014.20,-250.23,-378.98,344.17, 
193417,1670184014.60,-232.67,-303.60,396.91, 
193816,1670184015.00,-182.70,-217.64,417.38, 
194215,1670184015.40,-185.29,-75.44,421.75, 
194615,1670184015.80,-152.80,26.87,427.79, 
195014,1670184016.20,-90.84,112.08,421.06, 
195424,1670184016.60,-70.72,198.73,292.83, 
195823,1670184017.00,-67.45,234.49,243.75, 
196237,1670184017.40,-93.69,294.59,277.58, 
196636,1670184017.80,-80.30,388.70,300.80, 
197031,1670184018.20,-66.51,442.39,304.71, 
197437,1670184018.60,-52.53,478.06,213.94, 
197834,1670184019.00,-7.27,513.96,131.90, 
198236,1670184019.40,14.83,532.51,45.82, 
198627,1670184019.80,-28.52,486.83,-31.10, 
199036,1670184020.20,-60.78,455.14,-91.94, 
199426,1670184020.60,-67.20,451.61,-190.40, 
199835,1670184021.00,-68.69,370.83,-238.10, 
200237,1670184021.40,-19.54,197.91,-259.92, 
200634,1670184021.80,-7.56,84.84,-319.19, 
201033,1670184022.20,4.83,-11.15,-392.53, 
201431,1670184022.60,17.38,-141.58,-405.38, 
201832,1670184023.00,-66.68,-196.69,-294.72, 
202223,1670184023.40,-113.63,-240.14,-225.45, 
202635,1670184023.80,-113.50,-273.09,-208.38, 
203028,1670184024.20,-91.44,-329.70,-120.58, 
203431,1670184024.60,-20.77,-337.56,-18.84, 
203831,1670184025.00,71.45,-371.91,65.19, 
204228,1670184025.40,179.89,-393.23,28.64, 
204632,1670184025.80,218.46,-403.13,32.92, 
205019,1670184026.20,217.85,-387.02,138.64, 
205424,1670184026.60,262.48,-365.94,164.24, 
205832,1670184027.00,327.82,-356.86,155.23, 
206229,1670184027.40,375.83,-324.89,235.56, 
206624,1670184027.80,392.35,-273.83,174.58, 
207024,1670184028.20,398.83,-192.89,64.80, 
207435,1670184028.60,364.39,-121.53,51.27, 
207822,1670184029.00,299.13,-59.08,15.94, 
208234,1670184029.40,208.30,44.22,-28.12, 
208633,1670184029.80,146.81,162.05,-30.85, 
209035,1670184030.20,61.62,205.80,-103.10, 
209424,1670184030.60,23.44,206.88,-138.29, 
209823,1670184031.00,70.14,189.61,-159.80, 
210229,1670184031.40,105.11,189.95,-94.57, 
210620,1670184031.80,97.53,220.29,-26.26, 
211019,1670184032.20,104.06,241.62,38.65, 
211423,1670184032.60,74.18,271.94,130.73, 
211826,1670184033.00,46.81,242.35,188.84, 
212230,1670184033.40,69.26,181.99,213.77, 
212619,1670184033.80,83.63,178.43,156.75, 
213018,1670184034.20,43.64,155.87,97.54, 
213417,1670184034.60,39.40,150.51,60.93, 
213815,1670184035.00,64.64,158.81,31.47, 
214226,1670184035.40,17.19,161.56,36.92, 
214618,1670184035.80,-9.04,159.54,33.51, 
215019,1670184036.20,-95.54,203.51,14.97, 
215420,1670184036.60,-182.03,183.01,-84.18, 
215814,1670184037.00,-218.27,144.87,-215.40, 
216223,1670184037.40,-261.49,77.05,-211.09, 
216623,1670184037.80,-309.11,-14.22,-164.93, 
217012,1670184038.20,-310.61,-56.29,-142.27, 
217415,1670184038.60,-290.80,-91.08,-96.72, 
217823,1670184039.00,-223.56,-168.40,-110.48, 
218224,1670184039.40,-260.63,-163.62,-124.86, 
218619,1670184039.80,-333.72,-142.10,-105.29, 
219002,1670184040.20,-273.71,-204.87,-63.19, 
219422,1670184040.60,-250.84,-219.27,-86.02, 
219817,1670184041.00,-195.28,-211.29,21.15, 
220213,1670184041.40,-114.37,-201.35,95.36, 
220620,1670184041.80,-45.91,-157.60,117.35, 
221020,1670184042.20,-83.50,-135.72,90.60, 
221405,1670184042.60,-46.98,-66.40,161.97, 
221790,1670184043.00,0.08,-9.56,143.20, 
222195,1670184043.40,9.06,-45.24,63.96, 
222590,1670184043.80,1.68,-40.78,34.35, 
223012,1670184044.20,-66.88,-68.50,-21.90, 
223414,1670184044.60,-22.90,-122.23,-7.13, 
223809,1670184045.00,-32.51,-97.18,-31.34, 
224208,1670184045.40,-69.58,-42.40,82.67, 
224606,1670184045.80,-47.29,-29.19,149.49, 
225595,1670184046.20,5.29,-17.36,180.43, 
225669,1670184046.60,49.83,-22.91,228.15, 
225810,1670184047.00,118.27,-10.05,139.63, 
226230,1670184047.40,173.06,1.27,90.09, 
226607,1670184047.80,153.00,11.14,80.72, 
227012,1670184048.20,167.02,-12.52,-8.08, 
227414,1670184048.60,240.06,-30.34,-135.49, 
227805,1670184049.00,246.89,5.24,-169.48, 
228210,1670184049.40,185.85,83.80,-219.66, 
228601,1670184049.80,181.36,129.84,-229.66, 
229013,1670184050.20,127.34,115.62,-181.87, 
229402,1670184050.60,98.02,86.29,-101.92, 
229812,1670184051.00,88.98,28.39,-107.63, 
230201,1670184051.40,110.57,-18.15,-61.99, 
230612,1670184051.80,63.14,-54.57,-77.91, 
231002,1670184052.20,86.38,-65.02,-44.43, 
231411,1670184052.60,103.11,-55.21,8.39, 
231800,1670184053.00,98.88,-29.27,111.36, 
232210,1670184053.40,156.42,25.21,190.56, 
232595,1670184053.80,182.49,69.24,221.09, 
233000,1670184054.20,119.90,136.95,196.44, 
233408,1670184054.60,112.44,205.96,199.28, 
233797,1670184055.00,150.91,207.24,121.04, 
234207,1670184055.40,128.61,220.92,123.14, 
234596,1670184055.80,106.06,209.98,28.55, 
234997,1670184056.20,99.65,131.84,-79.98, 
235409,1670184056.60,122.17,48.63,-73.08, 
235804,1670184057.00,118.90,-36.11,33.45, 
236206,1670184057.40,110.84,-55.02,79.03, 
236595,1670184057.80,36.29,-21.59,106.81, 
237006,1670184058.20,-75.84,21.82,123.11, 
237395,1670184058.60,-88.83,38.28,52.81, 
237803,1670184059.00,-100.68,66.68,-57.86, 
238206,1670184059.40,-173.87,5.60,-169.94, 
238602,1670184059.80,-184.63,-12.48,-199.23, 
239003,1670184060.20,-177.10,-11.80,-260.48, 
239403,1670184060.60,-185.26,-60.46,-250.97, 
239796,1670184061.00,-190.45,-116.32,-235.53, 
240201,1670184061.40,-192.95,-159.67,-209.96, 
240599,1670184061.80,-177.81,-207.96,-125.55, 
240996,1670184062.20,-179.02,-259.80,7.13, 
241391,1670184062.60,-162.72,-213.84,117.65, 
241799,1670184063.00,-210.26,-140.16,131.06, 
242221,1670184063.40,-212.98,-126.05,69.73, 
242601,1670184063.80,-181.20,-95.44,2.41, 
242989,1670184064.20,-167.74,-68.19,59.52, 
243398,1670184064.60,-153.81,-93.22,104.31, 
243789,1670184065.00,-139.57,-93.36,141.71, 
244189,1670184065.40,-156.42,-26.00,60.49, 
244592,1670184065.80,-135.05,-34.54,51.10, 
244996,1670184066.20,-114.52,-39.34,93.20, 
245397,1670184066.60,-79.70,40.40,179.11, 
245790,1670184067.00,-49.18,104.91,194.41, 
246188,1670184067.40,-85.19,155.73,151.58, 
246587,1670184067.80,-94.95,276.54,35.98, 
246996,1670184068.20,-52.89,319.19,-69.48, 
247386,1670184068.60,-31.67,296.93,-146.64, 
247785,1670184069.00,-27.50,289.70,-249.34, 
248195,1670184069.40,24.69,244.21,-328.04, 
248584,1670184069.80,36.57,185.62,-312.08, 
248991,1670184070.20,-0.20,101.37,-224.59, 
249382,1670184070.60,34.81,62.49,-160.79, 
249782,1670184071.00,48.90,-3.68,-175.18, 
250193,1670184071.40,-18.43,-75.18,-164.98, 
250593,1670184071.80,-37.81,-181.56,-118.93, 
250986,1670184072.20,-34.29,-231.24,-106.54, 
251385,1670184072.60,-28.46,-317.21,-96.18, 
251793,1670184073.00,-4.69,-363.03,-2.57, 
252194,1670184073.40,-31.31,-326.03,138.91, 
252592,1670184073.80,-65.47,-224.71,221.81, 
253044,1670184074.20,-40.44,-137.98,207.47, 
253388,1670184074.60,14.69,-128.89,186.72, 
253788,1670184075.00,61.55,-101.61,235.20, 
254183,1670184075.40,212.52,-92.30,284.25, 
254578,1670184075.80,251.40,-16.98,240.28, 
254982,1670184076.20,248.45,78.47,257.28, 
255379,1670184076.60,243.01,138.83,262.54, 
255780,1670184077.00,266.65,136.56,231.98, 
256178,1670184077.40,265.42,133.13,128.29, 
256589,1670184077.80,259.99,177.83,60.88, 
256978,1670184078.20,235.77,129.49,39.04, 
257388,1670184078.60,275.29,55.65,-4.89, 
257789,1670184079.00,333.40,-21.04,-22.74, 
258187,1670184079.40,324.27,-146.61,-95.30, 
258574,1670184079.80,309.16,-127.98,-113.59, 
258988,1670184080.20,210.43,-44.85,-106.63, 
259385,1670184080.60,141.10,57.05,-108.06, 
259778,1670184081.00,64.35,57.42,-134.83, 
260177,1670184081.40,15.27,89.80,-128.48, 
260575,1670184081.80,-26.80,130.97,-104.48, 
260976,1670184082.20,-62.40,145.99,-65.81, 
261376,1670184082.60,-76.89,204.76,-7.19, 
261773,1670184083.00,-104.49,214.87,25.09, 
262154,1670184083.40,-96.41,170.25,60.53, 
262572,1670184083.80,-136.67,245.08,138.77, 
262973,1670184084.20,-136.99,299.35,131.49, 
263370,1670184084.60,-151.62,269.39,18.94, 
263778,1670184085.00,-210.33,189.97,-104.19, 
264169,1670184085.40,-254.65,120.50,-261.70, 
264570,1670184085.80,-302.27,76.32,-315.29, 
264974,1670184086.20,-302.88,-45.13,-310.80, 
265369,1670184086.60,-281.45,-176.85,-254.03, 
265771,1670184087.00,-227.23,-197.65,-247.30, 
266168,1670184087.40,-226.17,-245.04,-240.26, 
266571,1670184087.80,-236.15,-246.34,-121.91, 
266975,1670184088.20,-206.15,-243.40,-70.30, 
267380,1670184088.60,-224.82,-253.81,-43.64, 
267767,1670184089.00,-169.16,-273.46,29.60, 
268163,1670184089.40,-119.11,-283.66,38.56, 
268566,1670184089.80,-122.65,-252.59,7.42, 
268969,1670184090.20,-72.32,-238.75,94.98, 
269363,1670184090.60,-12.74,-221.69,180.17, 
269768,1670184091.00,-25.55,-70.67,166.72, 
270163,1670184091.40,-0.38,-12.79,203.87, 
270573,1670184091.80,85.17,51.47,234.07, 
270962,1670184092.20,138.65,87.29,256.88, 
271362,1670184092.60,197.35,115.56,378.38, 
271767,1670184093.00,258.77,120.98,455.28, 
272171,1670184093.40,257.34,189.15,395.82, 
272570,1670184093.80,283.86,207.65,282.20, 
272969,1670184094.20,300.60,268.79,279.03, 
273369,1670184094.60,324.83,328.49,202.26, 
273768,1670184095.00,338.01,353.13,76.69, 
274167,1670184095.40,325.49,314.67,-68.59, 
274571,1670184095.80,261.76,359.11,-218.54, 
274960,1670184096.20,204.38,319.28,-325.96, 
275359,1670184096.60,199.44,213.09,-359.07, 
275771,1670184097.00,173.76,120.81,-444.96, 
276758,1670184097.40,101.28,25.27,-472.45, 
276811,1670184097.80,39.08,-104.95,-446.54, 
276959,1670184098.20,-45.88,-210.12,-417.03, 
277372,1670184098.60,-115.14,-292.77,-390.01, 
