MiniDOT Logger Concatenated Data File
Sensor:             7530-432503
Concatenation Date: 2024Jan27 10:23:01 HST


            Unix Timestamp,               UTC_Date_&_Time,          Hawaii Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1675156260,           2023-01-31 09:11:00,           2023-01-30 23:11:00,      3.410000,     29.292000,     -0.000000,     1100.000000,       71.000000,      472.000000
                1675156860,           2023-01-31 09:21:00,           2023-01-30 23:21:00,      3.410000,     29.251000,      0.100000,     1139.000000,       99.000000,      489.000000
                1675157460,           2023-01-31 09:31:00,           2023-01-30 23:31:00,      3.410000,     29.300000,     -0.300000,     1228.000000,      152.000000,      499.000000
                1675158060,           2023-01-31 09:41:00,           2023-01-30 23:41:00,      3.410000,     29.300000,     -0.100000,     1223.000000,      166.000000,      496.000000
                1675158660,           2023-01-31 09:51:00,           2023-01-30 23:51:00,      3.410000,     29.292000,     -0.200000,     1144.000000,      114.000000,      493.000000
                1675159260,           2023-01-31 10:01:00,           2023-01-31 00:01:00,      3.410000,     29.292000,     -0.200000,     1151.000000,      100.000000,      481.000000
                1675159860,           2023-01-31 10:11:00,           2023-01-31 00:11:00,      3.410000,     29.276000,     -0.100000,     1230.000000,      142.000000,      499.000000
                1675160460,           2023-01-31 10:21:00,           2023-01-31 00:21:00,      3.410000,     29.268000,     -0.300000,     1095.000000,      115.000000,      481.000000
                1675161060,           2023-01-31 10:31:00,           2023-01-31 00:31:00,      3.410000,     29.260000,     -0.000000,     1231.000000,      144.000000,      502.000000
                1675161660,           2023-01-31 10:41:00,           2023-01-31 00:41:00,      3.410000,     29.260000,     -0.000000,     1169.000000,      105.000000,      483.000000
                1675162260,           2023-01-31 10:51:00,           2023-01-31 00:51:00,      3.410000,     29.268000,     -0.200000,     1132.000000,       96.000000,      496.000000
                1675162860,           2023-01-31 11:01:00,           2023-01-31 01:01:00,      3.410000,     29.251000,     -0.200000,     1069.000000,       57.000000,      492.000000
                1675163460,           2023-01-31 11:11:00,           2023-01-31 01:11:00,      3.410000,     29.268000,      0.100000,     1089.000000,       81.000000,      479.000000
                1675164060,           2023-01-31 11:21:00,           2023-01-31 01:21:00,      3.410000,     29.243000,     -0.300000,     1123.000000,       93.000000,      484.000000
                1675164660,           2023-01-31 11:31:00,           2023-01-31 01:31:00,      3.410000,     29.260000,     -0.200000,     1201.000000,       96.000000,      689.000000
                1675165260,           2023-01-31 11:41:00,           2023-01-31 01:41:00,      3.410000,     29.251000,     -0.000000,     1144.000000,      100.000000,      496.000000
                1675165860,           2023-01-31 11:51:00,           2023-01-31 01:51:00,      3.410000,     29.260000,     -0.200000,     1256.000000,      131.000000,      643.000000
                1675166460,           2023-01-31 12:01:00,           2023-01-31 02:01:00,      3.410000,     29.235000,     -0.100000,     1159.000000,      112.000000,      494.000000
                1675167060,           2023-01-31 12:11:00,           2023-01-31 02:11:00,      3.410000,     29.284000,     -0.300000,     1112.000000,       67.000000,      488.000000
                1675167660,           2023-01-31 12:21:00,           2023-01-31 02:21:00,      3.410000,     29.284000,     -0.200000,     1127.000000,       87.000000,      463.000000
                1675168260,           2023-01-31 12:31:00,           2023-01-31 02:31:00,      3.410000,     29.268000,     -0.100000,     1255.000000,      140.000000,      534.000000
                1675168860,           2023-01-31 12:41:00,           2023-01-31 02:41:00,      3.410000,     29.251000,     -0.000000,     1152.000000,       72.000000,      696.000000
                1675169460,           2023-01-31 12:51:00,           2023-01-31 02:51:00,      3.410000,     29.219000,     -0.200000,     1223.000000,      104.000000,      672.000000
                1675170060,           2023-01-31 13:01:00,           2023-01-31 03:01:00,      3.410000,     29.251000,      0.100000,     1167.000000,      110.000000,      450.000000
                1675170660,           2023-01-31 13:11:00,           2023-01-31 03:11:00,      3.410000,     29.260000,      0.400000,     1070.000000,       57.000000,      475.000000
                1675171260,           2023-01-31 13:21:00,           2023-01-31 03:21:00,      3.410000,     29.243000,     -0.200000,     1038.000000,       13.000000,      480.000000
                1675171860,           2023-01-31 13:31:00,           2023-01-31 03:31:00,      3.410000,     29.235000,     -0.100000,     1066.000000,       57.000000,      499.000000
                1675172460,           2023-01-31 13:41:00,           2023-01-31 03:41:00,      3.410000,     29.251000,     -0.300000,     1084.000000,       45.000000,      478.000000
                1675173060,           2023-01-31 13:51:00,           2023-01-31 03:51:00,      3.410000,     29.243000,      0.100000,     1183.000000,      122.000000,      455.000000
                1675173660,           2023-01-31 14:01:00,           2023-01-31 04:01:00,      3.410000,     29.243000,     -0.000000,     1240.000000,      145.000000,      504.000000
                1675174260,           2023-01-31 14:11:00,           2023-01-31 04:11:00,      3.410000,     29.243000,     -0.000000,     1183.000000,       83.000000,      704.000000
                1675174860,           2023-01-31 14:21:00,           2023-01-31 04:21:00,      3.410000,     29.251000,     -0.100000,     1278.000000,      140.000000,      614.000000
                1675175460,           2023-01-31 14:31:00,           2023-01-31 04:31:00,      3.410000,     29.235000,      0.000000,     1180.000000,       88.000000,      684.000000
                1675176060,           2023-01-31 14:41:00,           2023-01-31 04:41:00,      3.410000,     29.235000,     -0.200000,     1144.000000,       96.000000,      496.000000
                1675176660,           2023-01-31 14:51:00,           2023-01-31 04:51:00,      3.410000,     29.227000,      0.100000,     1230.000000,      154.000000,      498.000000
                1675177260,           2023-01-31 15:01:00,           2023-01-31 05:01:00,      3.410000,     29.243000,     -0.200000,     1228.000000,      108.000000,      648.000000
                1675177860,           2023-01-31 15:11:00,           2023-01-31 05:11:00,      3.410000,     29.235000,     -0.400000,     1257.000000,      120.000000,      676.000000
                1675178460,           2023-01-31 15:21:00,           2023-01-31 05:21:00,      3.410000,     29.219000,     -0.300000,     1075.000000,       79.000000,      374.000000
                1675179060,           2023-01-31 15:31:00,           2023-01-31 05:31:00,      3.410000,     29.235000,      0.300000,     1123.000000,       86.000000,      499.000000
                1675179660,           2023-01-31 15:41:00,           2023-01-31 05:41:00,      3.410000,     29.219000,     -0.200000,     1080.000000,       56.000000,      496.000000
                1675180260,           2023-01-31 15:51:00,           2023-01-31 05:51:00,      3.410000,     29.243000,     -0.100000,     1118.000000,       88.000000,      480.000000
                1675180860,           2023-01-31 16:01:00,           2023-01-31 06:01:00,      3.410000,     29.235000,     -0.300000,     1267.000000,      120.000000,      678.000000
                1675181460,           2023-01-31 16:11:00,           2023-01-31 06:11:00,      3.410000,     29.243000,     -0.100000,     1075.000000,       45.000000,      496.000000
                1675182060,           2023-01-31 16:21:00,           2023-01-31 06:21:00,      3.410000,     29.235000,      0.100000,     1244.000000,      148.000000,      504.000000
                1675182660,           2023-01-31 16:31:00,           2023-01-31 06:31:00,      3.410000,     29.243000,      0.200000,     1158.000000,       94.000000,      486.000000
                1675183260,           2023-01-31 16:41:00,           2023-01-31 06:41:00,      3.410000,     29.219000,      0.200000,     1151.000000,       80.000000,      680.000000
                1675183860,           2023-01-31 16:51:00,           2023-01-31 06:51:00,      3.410000,     29.211000,      0.100000,     1203.000000,      136.000000,      486.000000
                1675184460,           2023-01-31 17:01:00,           2023-01-31 07:01:00,      3.410000,     29.219000,     -0.100000,     1075.000000,       92.000000,      475.000000
                1675185060,           2023-01-31 17:11:00,           2023-01-31 07:11:00,      3.410000,     29.219000,      0.100000,     1151.000000,      107.000000,      492.000000
                1675185660,           2023-01-31 17:21:00,           2023-01-31 07:21:00,      3.410000,     29.227000,      1.400000,     1164.000000,       80.000000,      684.000000
                1675186260,           2023-01-31 17:31:00,           2023-01-31 07:31:00,      3.410000,     29.194000,      2.800000,     1083.000000,       36.000000,      553.000000
                1675186860,           2023-01-31 17:41:00,           2023-01-31 07:41:00,      3.410000,     29.219000,      5.000000,     1155.000000,      105.000000,      472.000000
                1675187460,           2023-01-31 17:51:00,           2023-01-31 07:51:00,      3.410000,     29.194000,      6.600000,     1121.000000,       88.000000,      478.000000
                1675188060,           2023-01-31 18:01:00,           2023-01-31 08:01:00,      3.410000,     29.227000,      8.600000,     1091.000000,       89.000000,      481.000000
                1675188660,           2023-01-31 18:11:00,           2023-01-31 08:11:00,      3.410000,     29.194000,     11.400000,     1107.000000,       72.000000,      467.000000
                1675189260,           2023-01-31 18:21:00,           2023-01-31 08:21:00,      3.410000,     29.219000,     14.200000,     1118.000000,       89.000000,      466.000000
                1675189860,           2023-01-31 18:31:00,           2023-01-31 08:31:00,      3.410000,     29.219000,     18.400000,     1239.000000,      153.000000,      488.000000
                1675190460,           2023-01-31 18:41:00,           2023-01-31 08:41:00,      3.410000,     29.251000,     22.500000,     1231.000000,      145.000000,      480.000000
                1675191060,           2023-01-31 18:51:00,           2023-01-31 08:51:00,      3.410000,     29.251000,     26.600000,     1272.000000,      146.000000,      576.000000
                1675191660,           2023-01-31 19:01:00,           2023-01-31 09:01:00,      3.410000,     29.219000,     33.100000,     1167.000000,      110.000000,      483.000000
                1675192260,           2023-01-31 19:11:00,           2023-01-31 09:11:00,      3.410000,     29.235000,     41.800000,     1161.000000,      123.000000,      473.000000
                1675192860,           2023-01-31 19:21:00,           2023-01-31 09:21:00,      3.410000,     29.211000,     48.200000,     1132.000000,       87.000000,      477.000000
                1675193460,           2023-01-31 19:31:00,           2023-01-31 09:31:00,      3.410000,     29.227000,     53.000000,     1241.000000,      156.000000,      447.000000
                1675194060,           2023-01-31 19:41:00,           2023-01-31 09:41:00,      3.410000,     29.251000,     65.300000,     1158.000000,       76.000000,      679.000000
                1675194660,           2023-01-31 19:51:00,           2023-01-31 09:51:00,      3.410000,     29.243000,     72.500000,     1196.000000,      125.000000,      495.000000
                1675195260,           2023-01-31 20:01:00,           2023-01-31 10:01:00,      3.410000,     29.260000,     90.400000,     1087.000000,       62.000000,      511.000000
                1675195860,           2023-01-31 20:11:00,           2023-01-31 10:11:00,      3.410000,     29.227000,    104.700000,     1228.000000,      104.000000,      672.000000
                1675196460,           2023-01-31 20:21:00,           2023-01-31 10:21:00,      3.410000,     29.219000,    116.000000,     1092.000000,       74.000000,      479.000000
                1675197060,           2023-01-31 20:31:00,           2023-01-31 10:31:00,      3.410000,     29.219000,    107.600000,     1107.000000,       81.000000,      460.000000
                1675197660,           2023-01-31 20:41:00,           2023-01-31 10:41:00,      3.410000,     29.227000,     69.900000,     1235.000000,      148.000000,      496.000000
                1675198260,           2023-01-31 20:51:00,           2023-01-31 10:51:00,      3.410000,     29.219000,    106.200000,     1157.000000,      114.000000,      495.000000
                1675198860,           2023-01-31 21:01:00,           2023-01-31 11:01:00,      3.400000,     29.235000,    105.700000,     1245.000000,      156.000000,      508.000000
                1675199460,           2023-01-31 21:11:00,           2023-01-31 11:11:00,      3.410000,     29.219000,     81.700000,     1203.000000,       96.000000,      680.000000
                1675200060,           2023-01-31 21:21:00,           2023-01-31 11:21:00,      3.410000,     29.235000,    185.300000,     1216.000000,       96.000000,      679.000000
                1675200660,           2023-01-31 21:31:00,           2023-01-31 11:31:00,      3.410000,     29.227000,    206.900000,     1231.000000,      150.000000,      495.000000
                1675201260,           2023-01-31 21:41:00,           2023-01-31 11:41:00,      3.410000,     29.235000,    221.400000,     1080.000000,       64.000000,      496.000000
                1675201860,           2023-01-31 21:51:00,           2023-01-31 11:51:00,      3.410000,     29.243000,    261.200000,     1139.000000,      135.000000,      483.000000
                1675202460,           2023-01-31 22:01:00,           2023-01-31 12:01:00,      3.400000,     29.219000,    315.500000,     1136.000000,      100.000000,      486.000000
                1675203060,           2023-01-31 22:11:00,           2023-01-31 12:11:00,      3.410000,     29.235000,    362.300000,     1094.000000,       80.000000,      502.000000
                1675203660,           2023-01-31 22:21:00,           2023-01-31 12:21:00,      3.410000,     29.251000,    430.400000,     1238.000000,      154.000000,      507.000000
                1675204260,           2023-01-31 22:31:00,           2023-01-31 12:31:00,      3.400000,     29.243000,    448.400000,     1270.000000,      137.000000,      609.000000
                1675204860,           2023-01-31 22:41:00,           2023-01-31 12:41:00,      3.410000,     29.203000,    444.300000,     1272.000000,      135.000000,      627.000000
                1675205460,           2023-01-31 22:51:00,           2023-01-31 12:51:00,      3.410000,     29.194000,    450.600000,     1185.000000,       88.000000,      696.000000
                1675206060,           2023-01-31 23:01:00,           2023-01-31 13:01:00,      3.410000,     29.203000,    390.000000,     1203.000000,      121.000000,      504.000000
                1675206660,           2023-01-31 23:11:00,           2023-01-31 13:11:00,      3.410000,     29.211000,    476.100000,     1245.000000,      156.000000,      516.000000
                1675207260,           2023-01-31 23:21:00,           2023-01-31 13:21:00,      3.410000,     29.219000,    488.000000,     1094.000000,       56.000000,      527.000000
                1675207860,           2023-01-31 23:31:00,           2023-01-31 13:31:00,      3.410000,     29.203000,    511.200000,     1139.000000,       92.000000,      496.000000
                1675208460,           2023-01-31 23:41:00,           2023-01-31 13:41:00,      3.410000,     29.211000,    506.500000,     1148.000000,      105.000000,      484.000000
                1675209060,           2023-01-31 23:51:00,           2023-01-31 13:51:00,      3.410000,     29.219000,    502.900000,     1124.000000,       86.000000,      491.000000
                1675209660,           2023-02-01 00:01:00,           2023-01-31 14:01:00,      3.410000,     29.243000,    547.200000,     1131.000000,       94.000000,      501.000000
                1675210260,           2023-02-01 00:11:00,           2023-01-31 14:11:00,      3.410000,     29.235000,    581.200000,     1151.000000,       76.000000,      688.000000
                1675210860,           2023-02-01 00:21:00,           2023-01-31 14:21:00,      3.400000,     29.211000,    621.700000,     1022.000000,       59.000000,      519.000000
                1675211460,           2023-02-01 00:31:00,           2023-01-31 14:31:00,      3.410000,     29.243000,    573.500000,     1058.000000,       56.000000,      542.000000
                1675212060,           2023-02-01 00:41:00,           2023-01-31 14:41:00,      3.410000,     29.235000,    528.800000,     1052.000000,       78.000000,      503.000000
                1675212660,           2023-02-01 00:51:00,           2023-01-31 14:51:00,      3.410000,     29.251000,    364.300000,     1164.000000,      109.000000,      492.000000
                1675213260,           2023-02-01 01:01:00,           2023-01-31 15:01:00,      3.400000,     29.260000,    277.000000,     1254.000000,      146.000000,      567.000000
                1675213860,           2023-02-01 01:11:00,           2023-01-31 15:11:00,      3.410000,     29.268000,    229.000000,     1196.000000,       96.000000,      692.000000
                1675214460,           2023-02-01 01:21:00,           2023-01-31 15:21:00,      3.410000,     29.268000,    196.600000,     1129.000000,       71.000000,      480.000000
                1675215060,           2023-02-01 01:31:00,           2023-01-31 15:31:00,      3.410000,     29.243000,    173.500000,     1236.000000,      112.000000,      679.000000
                1675215660,           2023-02-01 01:41:00,           2023-01-31 15:41:00,      3.410000,     29.243000,    165.900000,     1075.000000,       78.000000,      496.000000
                1675216260,           2023-02-01 01:51:00,           2023-01-31 15:51:00,      3.410000,     29.276000,    157.500000,     1171.000000,      112.000000,      499.000000
                1675216860,           2023-02-01 02:01:00,           2023-01-31 16:01:00,      3.410000,     29.251000,    133.300000,     1073.000000,       60.000000,      531.000000
                1675217460,           2023-02-01 02:11:00,           2023-01-31 16:11:00,      3.400000,     29.260000,     79.300000,     1135.000000,       95.000000,      476.000000
                1675218060,           2023-02-01 02:21:00,           2023-01-31 16:21:00,      3.410000,     29.251000,    115.400000,     1206.000000,      131.000000,      498.000000
                1675218660,           2023-02-01 02:31:00,           2023-01-31 16:31:00,      3.410000,     29.251000,    123.700000,     1248.000000,      143.000000,      551.000000
                1675219260,           2023-02-01 02:41:00,           2023-01-31 16:41:00,      3.410000,     29.235000,    130.100000,     1270.000000,      138.000000,      622.000000
                1675219860,           2023-02-01 02:51:00,           2023-01-31 16:51:00,      3.410000,     29.243000,    138.900000,     1151.000000,       99.000000,      493.000000
                1675220460,           2023-02-01 03:01:00,           2023-01-31 17:01:00,      3.400000,     29.268000,    145.600000,     1235.000000,      151.000000,      515.000000
                1675221060,           2023-02-01 03:11:00,           2023-01-31 17:11:00,      3.410000,     29.260000,    138.100000,     1176.000000,       98.000000,      479.000000
                1675221660,           2023-02-01 03:21:00,           2023-01-31 17:21:00,      3.410000,     29.235000,    135.100000,     1167.000000,      115.000000,      497.000000
                1675222260,           2023-02-01 03:31:00,           2023-01-31 17:31:00,      3.410000,     29.227000,    116.800000,     1135.000000,       96.000000,      497.000000
                1675222860,           2023-02-01 03:41:00,           2023-01-31 17:41:00,      3.400000,     29.260000,    106.000000,     1169.000000,      100.000000,      502.000000
                1675223460,           2023-02-01 03:51:00,           2023-01-31 17:51:00,      3.400000,     29.243000,     86.800000,     1148.000000,       86.000000,      477.000000
                1675224060,           2023-02-01 04:01:00,           2023-01-31 18:01:00,      3.400000,     29.276000,     71.100000,     1224.000000,      144.000000,      496.000000
                1675224660,           2023-02-01 04:11:00,           2023-01-31 18:11:00,      3.410000,     29.251000,     56.700000,     1239.000000,      148.000000,      516.000000
                1675225260,           2023-02-01 04:21:00,           2023-01-31 18:21:00,      3.410000,     29.235000,     53.900000,     1212.000000,       96.000000,      688.000000
                1675225860,           2023-02-01 04:31:00,           2023-01-31 18:31:00,      3.410000,     29.251000,     53.700000,     1224.000000,      151.000000,      515.000000
                1675226460,           2023-02-01 04:41:00,           2023-01-31 18:41:00,      3.400000,     29.219000,     48.000000,     1230.000000,      102.000000,      680.000000
                1675227060,           2023-02-01 04:51:00,           2023-01-31 18:51:00,      3.400000,     29.235000,     40.300000,     1203.000000,      140.000000,      494.000000
                1675227660,           2023-02-01 05:01:00,           2023-01-31 19:01:00,      3.400000,     29.219000,     36.300000,     1240.000000,      154.000000,      524.000000
                1675228260,           2023-02-01 05:11:00,           2023-01-31 19:11:00,      3.410000,     29.211000,     30.800000,     1238.000000,      147.000000,      513.000000
                1675228860,           2023-02-01 05:21:00,           2023-01-31 19:21:00,      3.400000,     29.219000,     25.500000,     1271.000000,      137.000000,      617.000000
                1675229460,           2023-02-01 05:31:00,           2023-01-31 19:31:00,      3.400000,     29.227000,     18.900000,     1240.000000,      104.000000,      684.000000
                1675230060,           2023-02-01 05:41:00,           2023-01-31 19:41:00,      3.400000,     29.203000,     11.700000,     1241.000000,      150.000000,      523.000000
                1675230660,           2023-02-01 05:51:00,           2023-01-31 19:51:00,      3.400000,     29.211000,      4.400000,     1219.000000,      100.000000,      684.000000
                1675231260,           2023-02-01 06:01:00,           2023-01-31 20:01:00,      3.400000,     29.211000,      0.900000,     1132.000000,       92.000000,      503.000000
                1675231860,           2023-02-01 06:11:00,           2023-01-31 20:11:00,      3.400000,     29.219000,     -0.100000,     1116.000000,       71.000000,      505.000000
                1675232460,           2023-02-01 06:21:00,           2023-01-31 20:21:00,      3.400000,     29.219000,     -0.100000,     1073.000000,       62.000000,      504.000000
                1675233060,           2023-02-01 06:31:00,           2023-01-31 20:31:00,      3.400000,     29.211000,      0.200000,     1239.000000,      145.000000,      515.000000
                1675233660,           2023-02-01 06:41:00,           2023-01-31 20:41:00,      3.400000,     29.227000,      0.100000,     1086.000000,       70.000000,      483.000000
                1675234260,           2023-02-01 06:51:00,           2023-01-31 20:51:00,      3.400000,     29.211000,      0.100000,     1078.000000,       67.000000,      514.000000
                1675234860,           2023-02-01 07:01:00,           2023-01-31 21:01:00,      3.400000,     29.211000,     -0.100000,     1080.000000,       80.000000,      494.000000
                1675235460,           2023-02-01 07:11:00,           2023-01-31 21:11:00,      3.400000,     29.227000,     -0.100000,     1095.000000,       83.000000,      492.000000
                1675236060,           2023-02-01 07:21:00,           2023-01-31 21:21:00,      3.400000,     29.219000,     -0.000000,     1147.000000,      112.000000,      496.000000
                1675236660,           2023-02-01 07:31:00,           2023-01-31 21:31:00,      3.400000,     29.227000,      0.000000,     1228.000000,      137.000000,      489.000000
                1675237260,           2023-02-01 07:41:00,           2023-01-31 21:41:00,      3.400000,     29.203000,      0.000000,     1097.000000,       76.000000,      487.000000
                1675237860,           2023-02-01 07:51:00,           2023-01-31 21:51:00,      3.400000,     29.203000,     -0.000000,     1123.000000,      103.000000,      499.000000
                1675238460,           2023-02-01 08:01:00,           2023-01-31 22:01:00,      3.400000,     29.211000,      0.000000,     1079.000000,       71.000000,      519.000000
                1675239060,           2023-02-01 08:11:00,           2023-01-31 22:11:00,      3.400000,     29.219000,      0.100000,     1143.000000,      105.000000,      476.000000
                1675239660,           2023-02-01 08:21:00,           2023-01-31 22:21:00,      3.400000,     29.186000,      0.100000,     1084.000000,       79.000000,      490.000000
                1675240260,           2023-02-01 08:31:00,           2023-01-31 22:31:00,      3.400000,     29.235000,     -0.000000,     1135.000000,       99.000000,      505.000000
                1675240860,           2023-02-01 08:41:00,           2023-01-31 22:41:00,      3.400000,     29.219000,      0.200000,     1096.000000,       76.000000,      473.000000
                1675241460,           2023-02-01 08:51:00,           2023-01-31 22:51:00,      3.400000,     29.203000,     -0.100000,     1123.000000,       80.000000,      492.000000
                1675242060,           2023-02-01 09:01:00,           2023-01-31 23:01:00,      3.400000,     29.203000,     -0.300000,     1120.000000,       89.000000,      499.000000
                1675242660,           2023-02-01 09:11:00,           2023-01-31 23:11:00,      3.400000,     29.194000,     -0.200000,     1123.000000,       84.000000,      487.000000
                1675243260,           2023-02-01 09:21:00,           2023-01-31 23:21:00,      3.400000,     29.170000,      0.200000,     1187.000000,      147.000000,      502.000000
                1675243860,           2023-02-01 09:31:00,           2023-01-31 23:31:00,      3.400000,     29.178000,      0.000000,     1121.000000,       88.000000,      480.000000
                1675244460,           2023-02-01 09:41:00,           2023-01-31 23:41:00,      3.400000,     29.203000,     -0.300000,     1123.000000,       92.000000,      495.000000
                1675245060,           2023-02-01 09:51:00,           2023-01-31 23:51:00,      3.400000,     29.178000,     -0.100000,     1081.000000,       62.000000,      489.000000
                1675245660,           2023-02-01 10:01:00,           2023-02-01 00:01:00,      3.400000,     29.194000,     -0.100000,     1201.000000,      142.000000,      575.000000
                1675246260,           2023-02-01 10:11:00,           2023-02-01 00:11:00,      3.400000,     29.203000,      0.100000,     1080.000000,       71.000000,      512.000000
                1675246860,           2023-02-01 10:21:00,           2023-02-01 00:21:00,      3.400000,     29.178000,     -0.100000,     1077.000000,       60.000000,      528.000000
                1675247460,           2023-02-01 10:31:00,           2023-02-01 00:31:00,      3.400000,     29.170000,      0.000000,     1072.000000,       74.000000,      487.000000
                1675248060,           2023-02-01 10:41:00,           2023-02-01 00:41:00,      3.400000,     29.186000,     -0.100000,     1131.000000,      102.000000,      502.000000
                1675248660,           2023-02-01 10:51:00,           2023-02-01 00:51:00,      3.400000,     29.170000,      0.100000,     1091.000000,       67.000000,      492.000000
                1675249260,           2023-02-01 11:01:00,           2023-02-01 01:01:00,      3.400000,     29.170000,     -0.100000,     1072.000000,      104.000000,      486.000000
                1675249860,           2023-02-01 11:11:00,           2023-02-01 01:11:00,      3.400000,     29.186000,     -0.000000,     1072.000000,       63.000000,      508.000000
                1675250460,           2023-02-01 11:21:00,           2023-02-01 01:21:00,      3.400000,     29.154000,     -0.300000,     1071.000000,       76.000000,      496.000000
                1675251060,           2023-02-01 11:31:00,           2023-02-01 01:31:00,      3.400000,     29.178000,     -0.000000,     1094.000000,       67.000000,      487.000000
                1675251660,           2023-02-01 11:41:00,           2023-02-01 01:41:00,      3.400000,     29.194000,     -0.100000,     1063.000000,       53.000000,      527.000000
                1675252260,           2023-02-01 11:51:00,           2023-02-01 01:51:00,      3.400000,     29.186000,     -0.200000,     1087.000000,       72.000000,      472.000000
                1675252860,           2023-02-01 12:01:00,           2023-02-01 02:01:00,      3.400000,     29.186000,     -0.100000,     1072.000000,       66.000000,      484.000000
                1675253460,           2023-02-01 12:11:00,           2023-02-01 02:11:00,      3.400000,     29.146000,      0.000000,     1080.000000,       51.000000,      519.000000
                1675254060,           2023-02-01 12:21:00,           2023-02-01 02:21:00,      3.400000,     29.178000,      0.000000,     1075.000000,       67.000000,      487.000000
                1675254660,           2023-02-01 12:31:00,           2023-02-01 02:31:00,      3.400000,     29.178000,      0.100000,     1075.000000,       63.000000,      510.000000
                1675255260,           2023-02-01 12:41:00,           2023-02-01 02:41:00,      3.400000,     29.178000,      0.200000,     1072.000000,       64.000000,      481.000000
                1675255860,           2023-02-01 12:51:00,           2023-02-01 02:51:00,      3.410000,     29.137000,     -0.100000,     1075.000000,       68.000000,      505.000000
                1675256460,           2023-02-01 13:01:00,           2023-02-01 03:01:00,      3.410000,     29.121000,      0.100000,     1073.000000,       49.000000,      518.000000
                1675257060,           2023-02-01 13:11:00,           2023-02-01 03:11:00,      3.400000,     29.162000,     -0.100000,     1075.000000,       68.000000,      502.000000
                1675257660,           2023-02-01 13:21:00,           2023-02-01 03:21:00,      3.400000,     29.154000,      0.100000,     1225.000000,      142.000000,      452.000000
                1675258260,           2023-02-01 13:31:00,           2023-02-01 03:31:00,      3.400000,     29.146000,     -0.200000,     1064.000000,       63.000000,      505.000000
                1675258860,           2023-02-01 13:41:00,           2023-02-01 03:41:00,      3.400000,     29.146000,     -0.200000,     1080.000000,       57.000000,      496.000000
                1675259460,           2023-02-01 13:51:00,           2023-02-01 03:51:00,      3.400000,     29.146000,     -0.200000,     1073.000000,       76.000000,      504.000000
                1675260060,           2023-02-01 14:01:00,           2023-02-01 04:01:00,      3.400000,     29.154000,      0.200000,     1083.000000,       63.000000,      546.000000
                1675260660,           2023-02-01 14:11:00,           2023-02-01 04:11:00,      3.400000,     29.154000,      0.000000,     1066.000000,       38.000000,      540.000000
                1675261260,           2023-02-01 14:21:00,           2023-02-01 04:21:00,      3.400000,     29.154000,      0.000000,     1264.000000,      132.000000,      624.000000
                1675261860,           2023-02-01 14:31:00,           2023-02-01 04:31:00,      3.400000,     29.129000,     -0.000000,     1067.000000,       40.000000,      527.000000
                1675262460,           2023-02-01 14:41:00,           2023-02-01 04:41:00,      3.400000,     29.129000,      0.100000,     1062.000000,       48.000000,      535.000000
                1675263060,           2023-02-01 14:51:00,           2023-02-01 04:51:00,      3.400000,     29.137000,     -0.100000,     1062.000000,       57.000000,      508.000000
                1675263660,           2023-02-01 15:01:00,           2023-02-01 05:01:00,      3.400000,     29.121000,      0.100000,     1088.000000,       67.000000,      496.000000
                1675264260,           2023-02-01 15:11:00,           2023-02-01 05:11:00,      3.400000,     29.137000,      0.200000,     1015.000000,       64.000000,      519.000000
                1675264860,           2023-02-01 15:21:00,           2023-02-01 05:21:00,      3.400000,     29.137000,      0.000000,     1075.000000,       39.000000,      524.000000
                1675265460,           2023-02-01 15:31:00,           2023-02-01 05:31:00,      3.400000,     29.129000,      0.100000,     1264.000000,      134.000000,      630.000000
                1675266060,           2023-02-01 15:41:00,           2023-02-01 05:41:00,      3.400000,     29.113000,     -0.100000,     1145.000000,       76.000000,      688.000000
                1675266660,           2023-02-01 15:51:00,           2023-02-01 05:51:00,      3.400000,     29.121000,      0.000000,     1054.000000,       52.000000,      531.000000
                1675267260,           2023-02-01 16:01:00,           2023-02-01 06:01:00,      3.400000,     29.113000,      0.000000,     1059.000000,       60.000000,      508.000000
                1675267860,           2023-02-01 16:11:00,           2023-02-01 06:11:00,      3.400000,     29.121000,      0.300000,     1065.000000,       63.000000,      511.000000
                1675268460,           2023-02-01 16:21:00,           2023-02-01 06:21:00,      3.400000,     29.105000,     -0.100000,     1072.000000,       49.000000,      527.000000
                1675269060,           2023-02-01 16:31:00,           2023-02-01 06:31:00,      3.400000,     29.097000,     -0.100000,     1066.000000,       56.000000,      511.000000
                1675269660,           2023-02-01 16:41:00,           2023-02-01 06:41:00,      3.400000,     29.064000,     -0.300000,     1057.000000,       48.000000,      527.000000
                1675270260,           2023-02-01 16:51:00,           2023-02-01 06:51:00,      3.400000,     29.105000,     -0.100000,     1091.000000,       39.000000,      511.000000
                1675270860,           2023-02-01 17:01:00,           2023-02-01 07:01:00,      3.400000,     29.089000,     -0.200000,     1244.000000,      126.000000,      664.000000
                1675271460,           2023-02-01 17:11:00,           2023-02-01 07:11:00,      3.400000,     29.072000,     -0.100000,     1073.000000,       54.000000,      518.000000
