timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739967854.375,0.09,3.76,3.75,0.000,-0.146,0.149,0.0,0,0
1739967883.097,0.09,3.77,3.75,0.000,-0.135,0.138,0.0,0,0
1739967911.820,0.09,3.76,3.75,0.000,-0.144,0.147,0.0,0,0
1739967940.546,0.09,3.77,3.75,0.000,-0.141,0.144,0.0,0,0
1739967969.273,0.09,3.77,3.75,0.000,-0.132,0.135,0.0,0,0
1739967997.996,0.09,3.76,3.75,0.000,-0.145,0.147,0.0,0,0
1739968026.722,0.09,3.77,3.75,0.000,-0.129,0.132,0.0,0,0
1739968055.445,0.09,3.76,3.74,0.000,-0.147,0.150,0.0,0,0
1739968084.171,0.09,3.77,3.75,0.000,-0.130,0.133,0.0,0,0
1739968112.894,0.09,3.77,3.75,0.000,-0.135,0.137,0.0,0,0
1739968141.621,0.09,3.77,3.75,0.000,-0.124,0.127,0.0,0,0
1739968170.343,0.09,3.77,3.75,0.000,-0.134,0.137,0.0,0,0
1739968199.070,0.09,3.77,3.75,0.000,-0.124,0.127,0.0,0,0
1739968227.796,0.09,3.77,3.75,0.000,-0.134,0.137,0.0,0,0
1739968256.519,0.09,3.77,3.75,0.000,-0.125,0.128,0.0,0,0
1739968285.300,0.09,3.77,3.75,0.000,-0.134,0.137,0.0,0,0
1739968313.968,0.09,3.77,3.75,0.000,-0.125,0.127,0.0,0,0
1739968342.695,0.09,3.77,3.75,0.000,-0.134,0.137,0.0,0,0
1739968371.417,0.09,3.77,3.75,0.000,-0.125,0.127,0.0,0,0
1739968400.144,0.09,3.76,3.74,0.000,-0.150,0.153,0.0,0,0
1739968428.867,0.09,3.76,3.75,0.000,-0.132,0.135,0.0,0,0
1739968457.644,0.09,3.76,3.75,0.000,-0.134,0.137,0.0,0,0
1739968486.320,0.09,3.76,3.75,0.000,-0.124,0.127,0.0,0,0
1739968515.042,0.09,3.76,3.75,0.000,-0.134,0.137,0.0,0,0
1739968543.769,0.09,3.76,3.75,0.000,-0.125,0.127,0.0,0,0
1739968572.492,0.09,3.76,3.74,0.000,-0.144,0.146,0.0,0,0
1739968601.242,0.09,3.76,3.74,0.000,-0.141,0.144,0.0,0,0
1739968629.941,0.09,3.76,3.74,0.000,-0.166,0.168,0.0,0,0
1739968658.667,0.09,3.76,3.74,0.000,-0.150,0.153,0.0,0,0
1739968687.394,0.09,3.76,3.74,0.000,-0.159,0.161,0.0,0,0
1739968716.117,0.09,3.76,3.74,0.000,-0.167,0.170,0.0,0,0
1739968744.843,0.09,3.76,3.74,0.000,-0.169,0.172,0.0,0,0
1739968773.566,0.09,3.76,3.74,0.000,-0.173,0.176,0.0,0,0
1739968802.292,0.09,3.76,3.74,0.000,-0.152,0.155,0.0,0,0
1739968831.015,0.09,3.76,3.74,0.000,-0.134,0.136,0.0,0,0
1739968859.742,0.09,3.76,3.74,0.000,-0.126,0.129,0.0,0,0
1739968888.464,0.09,3.76,3.74,0.000,-0.134,0.137,0.0,0,0
1739968917.191,0.09,3.76,3.74,0.000,-0.125,0.128,0.0,0,0
1739968945.917,0.09,3.76,3.74,0.000,-0.134,0.136,0.0,0,0
1739968974.640,0.09,3.76,3.74,0.000,-0.125,0.128,0.0,0,0
1739969003.367,0.09,3.76,3.74,0.000,-0.134,0.137,0.0,0,0
1739969032.089,0.09,3.76,3.74,0.000,-0.125,0.127,0.0,0,0
1739969060.816,0.09,3.76,3.74,0.000,-0.134,0.137,0.0,0,0
1739969089.539,0.09,3.76,3.74,0.000,-0.125,0.128,0.0,0,0
1739969118.265,0.09,3.76,3.74,0.000,-0.135,0.138,0.0,0,0
1739969146.992,0.09,3.76,3.74,0.000,-0.124,0.127,0.0,0,0
1739969175.714,0.09,3.76,3.74,0.000,-0.134,0.137,0.0,0,0
1739969204.441,0.09,3.76,3.74,0.000,-0.124,0.127,0.0,0,0
1739969233.164,0.09,3.76,3.74,0.000,-0.133,0.135,0.0,0,0
1739969261.890,0.09,3.76,3.74,0.000,-0.126,0.129,0.0,0,0
1739969290.613,0.09,3.76,3.74,0.000,-0.127,0.130,0.0,0,0
1739969319.339,0.09,3.76,3.74,0.000,-0.131,0.134,0.0,0,0
1739969348.109,0.09,3.76,3.74,0.000,-0.125,0.128,0.0,0,0
1739969376.789,0.08,3.76,3.74,0.000,-0.134,0.137,0.0,0,0
1739969405.515,0.09,3.76,3.74,0.000,-0.124,0.127,0.0,0,0
1739969434.238,0.09,3.75,3.73,0.000,-0.177,0.180,0.0,0,0
1739969462.964,0.08,3.75,3.73,0.000,-0.182,0.185,0.0,0,0
1739969491.687,0.09,3.76,3.74,0.000,-0.158,0.161,0.0,0,0
1739969520.414,0.09,3.76,3.74,0.000,-0.125,0.128,0.0,0,0
1739969549.136,0.09,3.76,3.74,0.000,-0.134,0.137,0.0,0,0
1739969577.863,0.09,3.76,3.74,0.000,-0.144,0.147,0.0,0,0
1739969606.589,0.09,3.76,3.74,0.000,-0.146,0.149,0.0,0,0
1739969635.312,0.09,3.76,3.74,0.000,-0.139,0.141,0.0,0,0
1739969664.050,0.09,3.76,3.74,0.000,-0.149,0.152,0.0,0,0
1739969692.761,0.09,3.76,3.74,0.000,-0.137,0.140,0.0,0,0
1739969721.488,0.09,3.76,3.74,0.000,-0.149,0.152,0.0,0,0
1739969750.210,0.09,3.76,3.74,0.000,-0.131,0.134,0.0,0,0
1739969778.937,0.09,3.76,3.74,0.000,-0.144,0.148,0.0,0,0
1739969807.660,0.09,3.76,3.74,0.000,-0.140,0.143,0.0,0,0
1739969836.386,0.09,3.76,3.74,0.000,-0.136,0.138,0.0,0,0
1739969865.113,0.09,3.76,3.74,0.000,-0.132,0.135,0.0,0,0
1739969893.835,0.09,3.75,3.73,0.000,-0.165,0.167,0.0,0,0
1739969922.562,0.09,3.75,3.72,0.000,-0.216,0.219,0.0,0,0
1739969951.285,0.09,3.76,3.74,0.000,-0.135,0.138,0.0,0,0
1739969980.011,0.09,3.76,3.74,0.000,-0.130,0.133,0.0,0,0
1739970008.734,0.09,3.76,3.74,0.000,-0.145,0.148,0.0,0,0
1739970037.460,0.09,3.76,3.74,0.000,-0.133,0.135,0.0,0,0
1739970066.183,0.09,3.76,3.74,0.000,-0.150,0.153,0.0,0,0
1739970094.976,0.09,3.76,3.74,0.000,-0.139,0.141,0.0,0,0
1739970123.636,0.08,3.76,3.74,0.000,-0.125,0.127,0.0,0,0
1739970152.359,0.08,3.76,3.74,0.000,-0.145,0.148,0.0,0,0
1739970181.085,0.08,3.76,3.74,0.000,-0.129,0.132,0.0,0,0
1739970209.808,0.08,3.75,3.73,0.000,-0.153,0.156,0.0,0,0
1739970238.535,0.08,3.75,3.73,0.000,-0.158,0.161,0.0,0,0
1739970267.257,0.08,3.75,3.73,0.000,-0.182,0.184,0.0,0,0
1739970295.984,0.08,3.75,3.73,0.000,-0.163,0.166,0.0,0,0
1739970324.710,0.08,3.75,3.73,0.000,-0.180,0.183,0.0,0,0
1739970353.433,0.08,3.75,3.73,0.000,-0.166,0.168,0.0,0,0
1739970382.160,0.08,3.75,3.73,0.000,-0.170,0.172,0.0,0,0
1739970410.917,0.08,3.75,3.73,0.000,-0.158,0.161,0.0,0,0
1739970439.609,0.08,3.75,3.73,0.000,-0.173,0.176,0.0,0,0
1739970468.332,0.08,3.75,3.73,0.000,-0.166,0.168,0.0,0,0
1739970497.058,0.08,3.75,3.73,0.000,-0.177,0.180,0.0,0,0
1739970525.781,0.08,3.75,3.73,0.000,-0.158,0.161,0.0,0,0
1739970554.507,0.08,3.75,3.73,0.000,-0.167,0.170,0.0,0,0
1739970583.234,0.08,3.75,3.73,0.000,-0.164,0.167,0.0,0,0
1739970611.957,0.08,3.75,3.73,0.000,-0.171,0.173,0.0,0,0
1739970640.683,0.08,3.75,3.73,0.000,-0.164,0.167,0.0,0,0
1739970669.406,0.08,3.75,3.73,0.000,-0.162,0.165,0.0,0,0
1739970698.132,0.08,3.75,3.73,0.000,-0.163,0.166,0.0,0,0
1739970726.863,0.08,3.75,3.73,0.000,-0.160,0.163,0.0,0,0
1739970755.582,0.08,3.75,3.73,0.000,-0.165,0.168,0.0,0,0
1739970784.308,0.08,3.75,3.73,0.000,-0.155,0.157,0.0,0,0
1739970813.031,0.08,3.75,3.73,0.000,-0.139,0.142,0.0,0,0
1739970841.757,0.08,3.75,3.73,0.000,-0.160,0.162,0.0,0,0
1739970870.480,0.08,3.75,3.73,0.000,-0.159,0.162,0.0,0,0
1739970899.207,0.08,3.75,3.74,0.000,-0.135,0.138,0.0,0,0
1739970927.929,0.09,3.75,3.73,0.000,-0.136,0.138,0.0,0,0
1739970956.656,0.08,3.75,3.74,0.000,-0.125,0.128,0.0,0,0
1739970985.378,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971014.105,0.08,3.75,3.74,0.000,-0.125,0.128,0.0,0,0
1739971042.832,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971071.554,0.08,3.75,3.74,0.000,-0.125,0.128,0.0,0,0
1739971100.281,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971129.003,0.08,3.75,3.74,0.000,-0.125,0.127,0.0,0,0
1739971157.785,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971186.453,0.08,3.75,3.74,0.000,-0.125,0.127,0.0,0,0
1739971215.179,0.08,3.75,3.73,0.000,-0.136,0.138,0.0,0,0
1739971243.906,0.08,3.75,3.74,0.000,-0.125,0.128,0.0,0,0
1739971272.628,0.08,3.75,3.73,0.000,-0.134,0.136,0.0,0,0
1739971301.355,0.08,3.75,3.74,0.000,-0.128,0.130,0.0,0,0
1739971330.078,0.08,3.75,3.74,0.000,-0.128,0.131,0.0,0,0
1739971358.804,0.08,3.75,3.73,0.000,-0.133,0.136,0.0,0,0
1739971387.527,0.08,3.75,3.74,0.000,-0.126,0.128,0.0,0,0
1739971416.253,0.08,3.75,3.73,0.000,-0.135,0.139,0.0,0,0
1739971444.976,0.08,3.75,3.74,0.000,-0.125,0.128,0.0,0,0
1739971473.726,0.08,3.75,3.73,0.000,-0.136,0.138,0.0,0,0
1739971502.429,0.08,3.75,3.74,0.000,-0.125,0.128,0.0,0,0
1739971531.152,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971559.878,0.08,3.75,3.74,0.000,-0.125,0.127,0.0,0,0
1739971588.601,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971617.328,0.08,3.75,3.74,0.000,-0.124,0.127,0.0,0,0
1739971646.050,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971674.777,0.08,3.75,3.74,0.000,-0.124,0.127,0.0,0,0
1739971703.503,0.08,3.75,3.73,0.000,-0.136,0.140,0.0,0,0
1739971732.226,0.08,3.75,3.74,0.000,-0.124,0.127,0.0,0,0
1739971760.953,0.08,3.75,3.73,0.000,-0.136,0.139,0.0,0,0
1739971789.675,0.08,3.75,3.74,0.000,-0.124,0.127,0.0,0,0
1739971818.402,0.08,3.75,3.73,0.000,-0.137,0.139,0.0,0,0
1739971847.125,0.08,3.75,3.74,0.000,-0.124,0.127,0.0,0,0
1739971875.851,0.08,3.75,3.73,0.000,-0.141,0.144,0.0,0,0
1739971904.574,0.08,3.74,3.72,0.000,-0.185,0.188,0.0,0,0
1739971933.300,0.08,3.74,3.72,0.000,-0.191,0.193,0.0,0,0
1739971962.027,0.08,3.74,3.72,0.000,-0.187,0.190,0.0,0,0
1739971990.750,0.08,3.74,3.72,0.000,-0.167,0.170,0.0,0,0
1739972019.476,0.08,3.75,3.73,0.000,-0.158,0.160,0.0,0,0
1739972048.199,0.08,3.74,3.72,0.000,-0.181,0.184,0.0,0,0
1739972076.925,0.08,3.74,3.72,0.000,-0.176,0.178,0.0,0,0
1739972105.648,0.08,3.75,3.73,0.000,-0.139,0.142,0.0,0,0
1739972134.375,0.08,3.75,3.73,0.000,-0.148,0.150,0.0,0,0
1739972163.097,0.09,3.74,3.72,0.000,-0.181,0.183,0.0,0,0
1739972191.824,0.09,3.74,3.72,0.000,-0.172,0.175,0.0,0,0
1739972220.593,0.09,3.75,3.73,0.000,-0.127,0.130,0.0,0,0
1739972249.273,0.09,3.74,3.72,0.000,-0.188,0.191,0.0,0,0
1739972278.000,0.08,3.75,3.73,0.000,-0.137,0.140,0.0,0,0
1739972306.722,0.09,3.75,3.73,0.000,-0.141,0.143,0.0,0,0
1739972335.449,0.09,3.75,3.73,0.000,-0.156,0.158,0.0,0,0
1739972364.171,0.09,3.74,3.72,0.000,-0.176,0.179,0.0,0,0
1739972392.898,0.08,3.75,3.73,0.000,-0.126,0.129,0.0,0,0
1739972421.625,0.09,3.74,3.73,0.000,-0.146,0.149,0.0,0,0
1739972450.347,0.08,3.74,3.73,0.000,-0.149,0.152,0.0,0,0
1739972479.074,0.08,3.74,3.73,0.000,-0.151,0.154,0.0,0,0
1739972507.796,0.08,3.75,3.73,0.000,-0.124,0.127,0.0,0,0
1739972536.535,0.08,3.74,3.72,0.000,-0.163,0.165,0.0,0,0
1739972565.246,0.08,3.75,3.73,0.000,-0.125,0.128,0.0,0,0
1739972593.972,0.08,3.74,3.73,0.000,-0.135,0.138,0.0,0,0
1739972622.695,0.08,3.74,3.73,0.000,-0.126,0.128,0.0,0,0
1739972651.421,0.08,3.74,3.72,0.000,-0.182,0.184,0.0,0,0
1739972680.148,0.08,3.74,3.72,0.000,-0.162,0.164,0.0,0,0
1739972708.871,0.08,3.74,3.73,0.000,-0.126,0.129,0.0,0,0
1739972737.597,0.08,3.74,3.73,0.000,-0.135,0.137,0.0,0,0
1739972766.320,0.08,3.74,3.73,0.000,-0.125,0.127,0.0,0,0
1739972795.046,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739972823.769,0.08,3.74,3.73,0.000,-0.125,0.127,0.0,0,0
1739972852.496,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739972881.222,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739972909.945,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739972938.671,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739972967.460,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739972996.121,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739973024.843,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739973053.570,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739973082.292,0.08,3.74,3.73,0.000,-0.137,0.139,0.0,0,0
1739973111.019,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739973139.746,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739973168.468,0.08,3.74,3.73,0.000,-0.125,0.127,0.0,0,0
1739973197.195,0.08,3.74,3.73,0.000,-0.136,0.139,0.0,0,0
1739973225.917,0.08,3.74,3.73,0.000,-0.125,0.128,0.0,0,0
1739973254.644,0.08,3.74,3.73,0.000,-0.135,0.137,0.0,0,0
1739973283.402,0.08,3.74,3.73,0.000,-0.126,0.129,0.0,0,0
1739973312.093,0.08,3.74,3.73,0.000,-0.131,0.134,0.0,0,0
1739973340.820,0.08,3.74,3.73,0.000,-0.130,0.132,0.0,0,0
1739973369.542,0.08,3.74,3.73,0.000,-0.126,0.128,0.0,0,0
1739973398.269,0.08,3.74,3.73,0.000,-0.135,0.137,0.0,0,0
1739973426.992,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739973455.718,0.08,3.74,3.73,0.000,-0.137,0.139,0.0,0,0
1739973484.441,0.08,3.74,3.73,0.000,-0.124,0.127,0.0,0,0
1739973513.167,0.08,3.74,3.71,0.000,-0.193,0.195,0.0,0,0
1739973541.890,0.08,3.73,3.69,0.000,-0.296,0.298,0.0,0,0
1739973570.617,0.08,3.73,3.69,0.000,-0.318,0.322,0.0,0,0
1739973599.347,0.08,3.72,3.67,0.000,-0.378,0.380,0.0,0,0
1739973628.066,0.08,3.71,3.66,0.000,-0.433,0.436,0.0,0,0
1739973656.792,0.08,3.71,3.66,0.000,-0.400,0.403,0.0,0,0
1739973685.515,0.08,3.71,3.67,0.000,-0.392,0.395,0.0,0,0
1739973714.242,0.08,3.74,3.72,0.000,-0.176,0.178,0.0,0,0
1739973742.964,0.08,3.74,3.72,0.000,-0.137,0.140,0.0,0,0
1739973771.691,0.08,3.74,3.72,0.000,-0.181,0.184,0.0,0,0
1739973800.414,0.08,3.74,3.72,0.000,-0.173,0.176,0.0,0,0
1739973829.140,0.08,3.74,3.72,0.000,-0.149,0.152,0.0,0,0
1739973857.867,0.08,3.74,3.72,0.000,-0.142,0.145,0.0,0,0
1739973886.589,0.08,3.74,3.72,0.000,-0.157,0.160,0.0,0,0
1739973915.316,0.08,3.74,3.72,0.000,-0.153,0.156,0.0,0,0
1739973944.039,0.08,3.74,3.73,0.000,-0.126,0.129,0.0,0,0
1739973972.765,0.08,3.74,3.73,0.000,-0.134,0.137,0.0,0,0
1739974001.488,0.08,3.74,3.73,0.000,-0.129,0.132,0.0,0,0
1739974030.269,0.08,3.74,3.73,0.000,-0.127,0.130,0.0,0,0
1739974058.941,0.08,3.74,3.72,0.000,-0.173,0.176,0.0,0,0
1739974087.664,0.08,3.74,3.73,0.000,-0.125,0.127,0.0,0,0
1739974116.390,0.08,3.74,3.72,0.000,-0.137,0.140,0.0,0,0
1739974145.113,0.08,3.74,3.73,0.000,-0.125,0.128,0.0,0,0
1739974173.839,0.08,3.74,3.72,0.000,-0.159,0.162,0.0,0,0
1739974202.562,0.08,3.74,3.72,0.000,-0.156,0.159,0.0,0,0
1739974231.289,0.08,3.73,3.70,0.000,-0.219,0.221,0.0,0,0
1739974260.011,0.08,3.73,3.70,0.000,-0.217,0.219,0.0,0,0
1739974288.738,0.08,3.74,3.72,0.000,-0.165,0.168,0.0,0,0
1739974317.464,0.08,3.73,3.70,0.000,-0.214,0.217,0.0,0,0
1739974346.210,0.08,3.73,3.70,0.000,-0.214,0.217,0.0,0,0
1739974374.914,0.08,3.73,3.71,0.000,-0.199,0.202,0.0,0,0
1739974403.636,0.08,3.73,3.70,0.000,-0.219,0.222,0.0,0,0
1739974432.363,0.08,3.72,3.69,0.000,-0.288,0.290,0.0,0,0
1739974461.085,0.09,3.72,3.69,0.000,-0.293,0.295,0.0,0,0
1739974489.812,0.09,3.73,3.71,0.000,-0.171,0.174,0.0,0,0
1739974518.539,0.09,3.74,3.72,0.000,-0.141,0.143,0.0,0,0
1739974547.261,0.08,3.73,3.71,0.000,-0.207,0.209,0.0,0,0
1739974575.988,0.08,3.73,3.70,0.000,-0.215,0.217,0.0,0,0
1739974604.710,0.08,3.74,3.72,0.000,-0.127,0.129,0.0,0,0
1739974633.437,0.08,3.74,3.72,0.000,-0.136,0.139,0.0,0,0
1739974662.160,0.08,3.73,3.71,0.000,-0.179,0.182,0.0,0,0
1739974690.886,0.08,3.74,3.72,0.000,-0.129,0.132,0.0,0,0
1739974719.609,0.09,3.74,3.72,0.000,-0.133,0.136,0.0,0,0
1739974748.335,0.09,3.74,3.72,0.000,-0.126,0.129,0.0,0,0
1739974777.062,0.09,3.74,3.72,0.000,-0.138,0.141,0.0,0,0
1739974805.785,0.09,3.73,3.70,0.000,-0.224,0.227,0.0,0,0
1739974834.511,0.09,3.74,3.72,0.000,-0.146,0.149,0.0,0,0
1739974863.234,0.09,3.73,3.71,0.000,-0.180,0.183,0.0,0,0
1739974891.960,0.09,3.74,3.72,0.000,-0.142,0.144,0.0,0,0
1739974920.683,0.09,3.73,3.71,0.000,-0.153,0.156,0.0,0,0
1739974949.410,0.09,3.74,3.72,0.000,-0.142,0.144,0.0,0,0
1739974978.136,0.09,3.73,3.71,0.000,-0.160,0.164,0.0,0,0
1739975006.859,0.09,3.73,3.70,0.000,-0.212,0.214,0.0,0,0
1739975035.585,0.09,3.73,3.72,0.000,-0.141,0.144,0.0,0,0
1739975064.308,0.09,3.73,3.71,0.000,-0.177,0.181,0.0,0,0
1739975093.078,0.09,3.73,3.70,0.000,-0.205,0.208,0.0,0,0
1739975121.757,0.09,3.73,3.71,0.000,-0.162,0.165,0.0,0,0
1739975150.484,0.09,3.74,3.72,0.000,-0.126,0.129,0.0,0,0
1739975179.207,0.09,3.74,3.72,0.000,-0.136,0.138,0.0,0,0
1739975207.933,0.09,3.73,3.71,0.000,-0.149,0.151,0.0,0,0
1739975236.660,0.09,3.74,3.72,0.000,-0.136,0.138,0.0,0,0
1739975265.433,0.09,3.74,3.72,0.000,-0.127,0.130,0.0,0,0
1739975294.109,0.09,3.73,3.72,0.000,-0.144,0.146,0.0,0,0
1739975322.832,0.09,3.73,3.69,0.000,-0.248,0.251,0.0,0,0
1739975351.558,0.09,3.73,3.72,0.000,-0.150,0.152,0.0,0,0
1739975380.281,0.09,3.73,3.71,0.000,-0.158,0.160,0.0,0,0
1739975409.023,0.09,3.74,3.72,0.000,-0.130,0.133,0.0,0,0
1739975437.734,0.09,3.74,3.72,0.000,-0.136,0.139,0.0,0,0
1739975466.457,0.09,3.74,3.72,0.000,-0.126,0.129,0.0,0,0
1739975495.183,0.09,3.73,3.71,0.000,-0.167,0.170,0.0,0,0
1739975523.906,0.09,3.74,3.72,0.000,-0.126,0.129,0.0,0,0
1739975552.632,0.09,3.73,3.72,0.000,-0.137,0.139,0.0,0,0
1739975581.355,0.08,3.73,3.72,0.000,-0.140,0.143,0.0,0,0
1739975610.082,0.08,3.74,3.72,0.000,-0.137,0.140,0.0,0,0
1739975638.804,0.08,3.74,3.72,0.000,-0.136,0.138,0.0,0,0
1739975667.531,0.08,3.73,3.71,0.000,-0.164,0.167,0.0,0,0
1739975696.257,0.08,3.74,3.72,0.000,-0.127,0.130,0.0,0,0
1739975724.980,0.08,3.74,3.72,0.000,-0.137,0.140,0.0,0,0
1739975753.707,0.08,3.73,3.71,0.000,-0.147,0.150,0.0,0,0
1739975782.429,0.08,3.73,3.72,0.000,-0.137,0.139,0.0,0,0
1739975811.156,0.08,3.73,3.71,0.000,-0.150,0.152,0.0,0,0
1739975839.945,0.08,3.74,3.72,0.000,-0.136,0.139,0.0,0,0
1739975868.605,0.08,3.74,3.72,0.000,-0.128,0.130,0.0,0,0
1739975897.328,0.08,3.73,3.71,0.000,-0.167,0.170,0.0,0,0
1739975926.054,0.08,3.73,3.71,0.000,-0.190,0.193,0.0,0,0
1739975954.781,0.08,3.73,3.70,0.000,-0.200,0.203,0.0,0,0
1739975983.503,0.08,3.74,3.72,0.000,-0.127,0.130,0.0,0,0
1739976012.230,0.08,3.73,3.72,0.000,-0.133,0.135,0.0,0,0
1739976040.953,0.08,3.73,3.70,0.000,-0.210,0.213,0.0,0,0
1739976069.679,0.08,3.73,3.72,0.000,-0.134,0.136,0.0,0,0
1739976098.402,0.08,3.73,3.72,0.000,-0.136,0.139,0.0,0,0
1739976127.128,0.08,3.74,3.72,0.000,-0.126,0.128,0.0,0,0
1739976155.886,0.08,3.73,3.72,0.000,-0.137,0.140,0.0,0,0
1739976184.578,0.08,3.73,3.71,0.000,-0.151,0.154,0.0,0,0
1739976213.304,0.08,3.73,3.71,0.000,-0.157,0.160,0.0,0,0
1739976242.027,0.08,3.74,3.72,0.000,-0.126,0.129,0.0,0,0
1739976270.753,0.08,3.73,3.72,0.000,-0.137,0.139,0.0,0,0
1739976299.476,0.08,3.74,3.72,0.000,-0.127,0.130,0.0,0,0
1739976328.203,0.08,3.73,3.72,0.000,-0.137,0.139,0.0,0,0
1739976356.925,0.08,3.74,3.72,0.000,-0.127,0.129,0.0,0,0
1739976385.652,0.09,3.73,3.71,0.000,-0.149,0.151,0.0,0,0
1739976414.378,0.08,3.73,3.71,0.000,-0.172,0.174,0.0,0,0
1739976443.101,0.08,3.72,3.69,0.000,-0.236,0.238,0.0,0,0
1739976471.832,0.08,3.73,3.72,0.000,-0.127,0.130,0.0,0,0
1739976500.550,0.08,3.73,3.72,0.000,-0.136,0.139,0.0,0,0
1739976529.277,0.08,3.74,3.72,0.000,-0.127,0.129,0.0,0,0
1739976558.000,0.08,3.73,3.72,0.000,-0.136,0.139,0.0,0,0
1739976586.726,0.09,3.72,3.70,0.000,-0.217,0.220,0.0,0,0
1739976615.453,0.09,3.72,3.69,0.000,-0.241,0.243,0.0,0,0
1739976644.175,0.08,3.73,3.71,0.000,-0.147,0.150,0.0,0,0
1739976672.902,0.08,3.73,3.72,0.000,-0.134,0.137,0.0,0,0
1739976701.625,0.08,3.73,3.72,0.000,-0.128,0.131,0.0,0,0
1739976730.351,0.08,3.73,3.71,0.000,-0.140,0.143,0.0,0,0
1739976759.074,0.08,3.72,3.70,0.000,-0.220,0.223,0.0,0,0
1739976787.800,0.08,3.72,3.70,0.000,-0.189,0.192,0.0,0,0
1739976816.523,0.08,3.73,3.71,0.000,-0.159,0.160,0.0,0,0
1739976845.250,0.08,3.73,3.71,0.000,-0.165,0.168,0.0,0,0
1739976873.976,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739976902.753,0.08,3.73,3.71,0.000,-0.129,0.132,0.0,0,0
1739976931.425,0.08,3.73,3.71,0.000,-0.171,0.173,0.0,0,0
1739976960.148,0.08,3.73,3.71,0.000,-0.166,0.169,0.0,0,0
1739976988.875,0.08,3.73,3.71,0.000,-0.136,0.138,0.0,0,0
1739977017.597,0.08,3.73,3.71,0.000,-0.127,0.129,0.0,0,0
1739977046.324,0.08,3.72,3.70,0.000,-0.197,0.200,0.0,0,0
1739977075.050,0.08,3.73,3.71,0.000,-0.134,0.137,0.0,0,0
1739977103.773,0.08,3.72,3.70,0.000,-0.181,0.184,0.0,0,0
1739977132.500,0.08,3.72,3.70,0.000,-0.215,0.218,0.0,0,0
1739977161.222,0.08,3.72,3.70,0.000,-0.174,0.178,0.0,0,0
1739977189.949,0.08,3.73,3.71,0.000,-0.130,0.133,0.0,0,0
1739977218.699,0.08,3.72,3.69,0.000,-0.230,0.232,0.0,0,0
1739977247.398,0.08,3.72,3.70,0.000,-0.178,0.181,0.0,0,0
1739977276.121,0.08,3.73,3.71,0.000,-0.139,0.142,0.0,0,0
1739977304.847,0.08,3.72,3.70,0.000,-0.174,0.176,0.0,0,0
1739977333.574,0.08,3.73,3.70,0.000,-0.169,0.172,0.0,0,0
1739977362.296,0.08,3.73,3.71,0.000,-0.146,0.149,0.0,0,0
1739977391.023,0.08,3.72,3.70,0.000,-0.174,0.177,0.0,0,0
1739977419.746,0.08,3.73,3.70,0.000,-0.159,0.162,0.0,0,0
1739977448.472,0.08,3.72,3.70,0.000,-0.205,0.207,0.0,0,0
1739977477.195,0.08,3.73,3.71,0.000,-0.154,0.156,0.0,0,0
1739977505.921,0.08,3.72,3.70,0.000,-0.189,0.192,0.0,0,0
1739977534.648,0.08,3.73,3.70,0.000,-0.162,0.165,0.0,0,0
1739977563.371,0.08,3.73,3.71,0.000,-0.127,0.130,0.0,0,0
1739977592.097,0.08,3.73,3.71,0.000,-0.136,0.138,0.0,0,0
1739977620.820,0.08,3.73,3.71,0.000,-0.127,0.130,0.0,0,0
1739977649.546,0.08,3.72,3.69,0.000,-0.211,0.214,0.0,0,0
1739977678.269,0.08,3.72,3.69,0.000,-0.208,0.211,0.0,0,0
1739977706.996,0.08,3.72,3.70,0.000,-0.167,0.170,0.0,0,0
1739977735.718,0.08,3.73,3.71,0.000,-0.127,0.130,0.0,0,0
1739977764.445,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739977793.171,0.08,3.72,3.70,0.000,-0.166,0.169,0.0,0,0
1739977821.894,0.08,3.72,3.69,0.000,-0.211,0.214,0.0,0,0
