epoch,link,log type,data
1739996882.71,1,DATA,SOFT2,1663,2440
1739996883.15,2,DATA,SOFT2,2084,2442
1739996883.19,3,DATA,SOFT2,2082,2469
1739996883.21,1,DATA,SOFT2,2163,2440
1739996883.65,2,DATA,SOFT2,2584,2441
1739996883.69,3,DATA,SOFT2,2582,2469
1739996883.71,1,DATA,SOFT2,2663,2439
1739996884.00,0,BSYS,4823665,INFO,disable SM bus
1739996884.00,0,BSYS,4823666,INFO,next ss et 1739996939
1739996888.00,0,BSYS,4827670,INFO,etmark 1739996888
1739996898.00,0,BSYS,4837670,INFO,etmark 1739996898
1739996908.00,0,BSYS,4847670,INFO,etmark 1739996908
1739996918.00,0,BSYS,4857670,INFO,etmark 1739996918
1739996928.00,0,BSYS,4867670,INFO,etmark 1739996928
1739996938.00,0,BSYS,4877671,INFO,etmark 1739996938
1739996939.00,0,BSYS,4878665,INFO,enable SM bus
1739996939.00,0,BSYS,4878666,INFO,ss until ms 4883666
1739996941.56,1,DATA,SOFT2,519,2438
1739996941.60,2,DATA,SOFT2,528,2442
1739996941.68,3,DATA,SOFT2,601,2470
1739996942.06,1,DATA,SOFT2,1019,2439
1739996942.10,2,DATA,SOFT2,1028,2442
1739996942.18,3,DATA,SOFT2,1101,2469
1739996942.56,1,DATA,SOFT2,1519,2438
1739996942.60,2,DATA,SOFT2,1528,2442
1739996942.68,3,DATA,SOFT2,1601,2470
1739996943.06,1,DATA,SOFT2,2019,2438
1739996943.16,2,DATA,SOFT2,2028,2442
1739996943.25,3,DATA,SOFT2,2101,2470
1739996943.56,1,DATA,SOFT2,2519,2439
1739996943.60,2,DATA,SOFT2,2528,2443
1739996943.68,3,DATA,SOFT2,2601,2470
1739996944.00,0,BSYS,4883666,INFO,disable SM bus
1739996944.00,0,BSYS,4883667,INFO,next ss et 1739996999
1739996948.00,0,BSYS,4887672,INFO,etmark 1739996948
1739996958.00,0,BSYS,4897671,INFO,etmark 1739996958
1739996968.00,0,BSYS,4907671,INFO,etmark 1739996968
1739996978.00,0,BSYS,4917671,INFO,etmark 1739996978
1739996988.00,0,BSYS,4927671,INFO,etmark 1739996988
1739996998.00,0,BSYS,4937671,INFO,etmark 1739996998
1739996999.00,0,BSYS,4938665,INFO,enable SM bus
1739996999.00,0,BSYS,4938666,INFO,ss until ms 4943666
1739997001.59,2,DATA,SOFT2,520,2444
1739997001.68,1,DATA,SOFT2,641,2438
1739997001.73,3,DATA,SOFT2,650,2471
1739997002.09,2,DATA,SOFT2,1020,2444
1739997002.18,1,DATA,SOFT2,1141,2438
1739997002.23,3,DATA,SOFT2,1150,2472
1739997002.59,2,DATA,SOFT2,1520,2445
1739997002.68,1,DATA,SOFT2,1641,2438
1739997002.73,3,DATA,SOFT2,1650,2471
1739997003.09,2,DATA,SOFT2,2020,2444
1739997003.18,1,DATA,SOFT2,2141,2438
1739997003.26,3,DATA,SOFT2,2150,2471
1739997003.59,2,DATA,SOFT2,2520,2444
1739997003.68,1,DATA,SOFT2,2641,2438
1739997003.73,3,DATA,SOFT2,2650,2471
1739997004.00,0,BSYS,4943666,INFO,disable SM bus
1739997004.00,0,BSYS,4943667,INFO,next ss et 1739997059
1739997008.00,0,BSYS,4947671,INFO,etmark 1739997008
1739997018.00,0,BSYS,4957671,INFO,etmark 1739997018
1739997028.00,0,BSYS,4967671,INFO,etmark 1739997028
1739997038.00,0,BSYS,4977671,INFO,etmark 1739997038
1739997048.00,0,BSYS,4987671,INFO,etmark 1739997048
1739997058.00,0,BSYS,4997672,INFO,etmark 1739997058
1739997059.00,0,BSYS,4998666,INFO,enable SM bus
1739997059.00,0,BSYS,4998667,INFO,ss until ms 5003667
1739997061.59,2,DATA,SOFT2,520,2445
1739997061.67,3,DATA,SOFT2,591,2472
1739997061.69,1,DATA,SOFT2,652,2437
1739997062.09,2,DATA,SOFT2,1020,2444
1739997062.17,3,DATA,SOFT2,1091,2472
1739997062.19,1,DATA,SOFT2,1152,2438
1739997062.59,2,DATA,SOFT2,1520,2444
1739997062.67,3,DATA,SOFT2,1591,2472
1739997062.69,1,DATA,SOFT2,1652,2438
1739997063.09,2,DATA,SOFT2,2020,2445
1739997063.17,3,DATA,SOFT2,2091,2472
1739997063.19,1,DATA,SOFT2,2152,2437
1739997063.59,2,DATA,SOFT2,2520,2445
1739997063.67,3,DATA,SOFT2,2591,2472
1739997063.69,1,DATA,SOFT2,2652,2437
1739997064.00,0,BSYS,5003667,INFO,disable SM bus
1739997064.00,0,BSYS,5003668,INFO,next ss et 1739997119
1739997068.00,0,BSYS,5007672,INFO,etmark 1739997068
1739997078.00,0,BSYS,5017673,INFO,etmark 1739997078
1739997088.00,0,BSYS,5027672,INFO,etmark 1739997088
1739997098.00,0,BSYS,5037672,INFO,etmark 1739997098
1739997108.00,0,BSYS,5047672,INFO,etmark 1739997108
1739997118.00,0,BSYS,5057672,INFO,etmark 1739997118
1739997119.00,0,BSYS,5058666,INFO,enable SM bus
1739997119.00,0,BSYS,5058667,INFO,ss until ms 5063667
1739997121.56,1,DATA,SOFT2,523,2437
1739997121.60,2,DATA,SOFT2,519,2444
1739997121.64,3,DATA,SOFT2,565,2473
1739997122.06,1,DATA,SOFT2,1023,2437
1739997122.10,2,DATA,SOFT2,1019,2444
1739997122.14,3,DATA,SOFT2,1065,2472
1739997122.56,1,DATA,SOFT2,1523,2437
1739997122.60,2,DATA,SOFT2,1519,2444
1739997122.64,3,DATA,SOFT2,1565,2472
1739997123.06,1,DATA,SOFT2,2023,2437
1739997123.10,2,DATA,SOFT2,2019,2444
1739997123.14,3,DATA,SOFT2,2065,2472
1739997123.56,1,DATA,SOFT2,2523,2437
1739997123.60,2,DATA,SOFT2,2519,2444
1739997123.64,3,DATA,SOFT2,2565,2473
1739997124.00,0,BSYS,5063667,INFO,disable SM bus
1739997124.00,0,BSYS,5063668,INFO,next ss et 1739997179
1739997128.00,0,BSYS,5067672,INFO,etmark 1739997128
1739997138.00,0,BSYS,5077672,INFO,etmark 1739997138
1739997148.00,0,BSYS,5087672,INFO,etmark 1739997148
1739997158.00,0,BSYS,5097672,INFO,etmark 1739997158
1739997168.00,0,BSYS,5107672,INFO,etmark 1739997168
1739997178.00,0,BSYS,5117672,INFO,etmark 1739997178
1739997179.00,0,BSYS,5118667,INFO,enable SM bus
1739997179.00,0,BSYS,5118668,INFO,ss until ms 5123668
1739997181.67,2,DATA,SOFT2,604,2444
1739997181.70,1,DATA,SOFT2,637,2437
1739997181.81,3,DATA,SOFT2,627,2473
1739997182.17,2,DATA,SOFT2,1104,2445
1739997182.20,1,DATA,SOFT2,1137,2437
1739997182.31,3,DATA,SOFT2,1127,2473
1739997182.67,2,DATA,SOFT2,1604,2445
1739997182.70,1,DATA,SOFT2,1637,2437
1739997182.81,3,DATA,SOFT2,1627,2473
1739997183.17,2,DATA,SOFT2,2104,2445
1739997183.20,1,DATA,SOFT2,2137,2437
1739997183.31,3,DATA,SOFT2,2127,2473
1739997183.67,2,DATA,SOFT2,2604,2444
1739997183.70,1,DATA,SOFT2,2637,2437
1739997183.81,3,DATA,SOFT2,2627,2473
1739997184.00,0,BSYS,5123668,INFO,disable SM bus
1739997184.00,0,BSYS,5123669,INFO,next ss et 1739997239
1739997188.00,0,BSYS,5127673,INFO,etmark 1739997188
1739997198.00,0,BSYS,5137673,INFO,etmark 1739997198
1739997208.00,0,BSYS,5147674,INFO,etmark 1739997208
1739997218.00,0,BSYS,5157673,INFO,etmark 1739997218
1739997228.00,0,BSYS,5167673,INFO,etmark 1739997228
1739997238.00,0,BSYS,5177673,INFO,etmark 1739997238
1739997239.00,0,BSYS,5178667,INFO,enable SM bus
1739997239.00,0,BSYS,5178668,INFO,ss until ms 5183668
1739997241.57,1,DATA,SOFT2,531,2436
1739997241.64,2,DATA,SOFT2,569,2447
1739997241.69,3,DATA,SOFT2,614,2473
1739997242.07,1,DATA,SOFT2,1031,2437
1739997242.14,2,DATA,SOFT2,1069,2447
1739997242.19,3,DATA,SOFT2,1114,2473
1739997242.57,1,DATA,SOFT2,1531,2437
1739997242.64,2,DATA,SOFT2,1569,2447
1739997242.69,3,DATA,SOFT2,1614,2473
1739997243.07,1,DATA,SOFT2,2031,2437
1739997243.14,2,DATA,SOFT2,2069,2447
1739997243.19,3,DATA,SOFT2,2114,2473
1739997243.57,1,DATA,SOFT2,2531,2437
1739997243.64,2,DATA,SOFT2,2569,2447
1739997243.69,3,DATA,SOFT2,2614,2473
1739997244.00,0,BSYS,5183668,INFO,disable SM bus
1739997244.00,0,BSYS,5183669,INFO,next ss et 1739997299
1739997248.00,0,BSYS,5187673,INFO,etmark 1739997248
1739997258.00,0,BSYS,5197673,INFO,etmark 1739997258
1739997268.00,0,BSYS,5207673,INFO,etmark 1739997268
1739997278.00,0,BSYS,5217673,INFO,etmark 1739997278
1739997288.00,0,BSYS,5227673,INFO,etmark 1739997288
1739997298.00,0,BSYS,5237673,INFO,etmark 1739997298
1739997299.00,0,BSYS,5238668,INFO,enable SM bus
1739997299.00,0,BSYS,5238669,INFO,ss until ms 5243669
1739997301.64,1,DATA,SOFT2,598,2437
1739997301.68,3,DATA,SOFT2,570,2473
1739997301.76,2,DATA,SOFT2,615,2447
1739997302.14,1,DATA,SOFT2,1098,2437
1739997302.18,3,DATA,SOFT2,1070,2472
1739997302.26,2,DATA,SOFT2,1115,2446
1739997302.64,1,DATA,SOFT2,1598,2437
1739997302.68,3,DATA,SOFT2,1570,2473
1739997302.76,2,DATA,SOFT2,1615,2447
1739997303.14,1,DATA,SOFT2,2098,2437
1739997303.18,3,DATA,SOFT2,2070,2473
1739997303.26,2,DATA,SOFT2,2115,2447
1739997303.64,1,DATA,SOFT2,2598,2437
1739997303.68,3,DATA,SOFT2,2570,2473
1739997303.76,2,DATA,SOFT2,2615,2446
1739997304.00,0,BSYS,5243669,INFO,disable SM bus
1739997304.00,0,BSYS,5243670,INFO,next ss et 1739997359
1739997308.00,0,BSYS,5247673,INFO,etmark 1739997308
1739997318.00,0,BSYS,5257674,INFO,etmark 1739997318
1739997328.00,0,BSYS,5267674,INFO,etmark 1739997328
1739997338.00,0,BSYS,5277674,INFO,etmark 1739997338
1739997348.00,0,BSYS,5287674,INFO,etmark 1739997348
1739997358.00,0,BSYS,5297674,INFO,etmark 1739997358
1739997359.00,0,BSYS,5298668,INFO,enable SM bus
1739997359.00,0,BSYS,5298669,INFO,ss until ms 5303669
1739997361.67,3,DATA,SOFT2,594,2473
1739997361.69,1,DATA,SOFT2,640,2437
1739997361.71,2,DATA,SOFT2,627,2448
1739997362.17,3,DATA,SOFT2,1094,2472
1739997362.19,1,DATA,SOFT2,1140,2437
1739997362.21,2,DATA,SOFT2,1127,2447
1739997362.67,3,DATA,SOFT2,1594,2472
1739997362.69,1,DATA,SOFT2,1640,2437
1739997362.71,2,DATA,SOFT2,1627,2447
1739997363.17,3,DATA,SOFT2,2094,2473
1739997363.19,1,DATA,SOFT2,2140,2437
1739997363.21,2,DATA,SOFT2,2127,2448
1739997363.67,3,DATA,SOFT2,2594,2473
1739997363.69,1,DATA,SOFT2,2640,2437
1739997363.71,2,DATA,SOFT2,2627,2448
1739997364.00,0,BSYS,5303669,INFO,disable SM bus
1739997364.00,0,BSYS,5303670,INFO,next ss et 1739997419
1739997368.00,0,BSYS,5307674,INFO,etmark 1739997368
1739997378.00,0,BSYS,5317674,INFO,etmark 1739997378
1739997388.00,0,BSYS,5327674,INFO,etmark 1739997388
1739997398.00,0,BSYS,5337674,INFO,etmark 1739997398
1739997408.00,0,BSYS,5347674,INFO,etmark 1739997408
1739997418.00,0,BSYS,5357674,INFO,etmark 1739997418
1739997419.00,0,BSYS,5358670,INFO,enable SM bus
1739997419.00,0,BSYS,5358671,INFO,ss until ms 5363671
1739997421.58,1,DATA,SOFT2,544,2437
1739997421.67,2,DATA,SOFT2,596,2449
1739997421.71,3,DATA,SOFT2,637,2473
1739997422.08,1,DATA,SOFT2,1044,2437
1739997422.17,2,DATA,SOFT2,1096,2449
1739997422.21,3,DATA,SOFT2,1137,2472
1739997422.58,1,DATA,SOFT2,1544,2438
1739997422.67,2,DATA,SOFT2,1596,2449
1739997422.71,3,DATA,SOFT2,1637,2473
1739997423.08,1,DATA,SOFT2,2044,2438
1739997423.17,2,DATA,SOFT2,2096,2449
1739997423.21,3,DATA,SOFT2,2137,2473
1739997423.58,1,DATA,SOFT2,2544,2438
1739997423.67,2,DATA,SOFT2,2596,2449
1739997423.71,3,DATA,SOFT2,2637,2472
1739997424.00,0,BSYS,5363671,INFO,disable SM bus
1739997424.00,0,BSYS,5363672,INFO,next ss et 1739997479
1739997428.00,0,BSYS,5367674,INFO,etmark 1739997428
1739997438.00,0,BSYS,5377675,INFO,etmark 1739997438
1739997448.00,0,BSYS,5387675,INFO,etmark 1739997448
1739997458.00,0,BSYS,5397675,INFO,etmark 1739997458
1739997468.00,0,BSYS,5407675,INFO,etmark 1739997468
1739997478.00,0,BSYS,5417675,INFO,etmark 1739997478
1739997479.00,0,BSYS,5418669,INFO,enable SM bus
1739997479.00,0,BSYS,5418670,INFO,ss until ms 5423670
1739997481.61,1,DATA,SOFT2,575,2438
1739997481.69,3,DATA,SOFT2,576,2474
1739997481.77,2,DATA,SOFT2,626,2450
1739997482.11,1,DATA,SOFT2,1075,2438
1739997482.15,3,DATA,SOFT2,1076,2474
1739997482.20,2,DATA,SOFT2,1126,2450
1739997482.61,1,DATA,SOFT2,1575,2438
1739997482.65,3,DATA,SOFT2,1576,2474
1739997482.70,2,DATA,SOFT2,1626,2450
1739997483.11,1,DATA,SOFT2,2075,2438
1739997483.15,3,DATA,SOFT2,2076,2474
1739997483.20,2,DATA,SOFT2,2126,2450
1739997483.61,1,DATA,SOFT2,2575,2438
1739997483.65,3,DATA,SOFT2,2576,2474
1739997483.70,2,DATA,SOFT2,2626,2450
1739997484.00,0,BSYS,5423670,INFO,disable SM bus
1739997484.00,0,BSYS,5423671,INFO,next ss et 1739997539
1739997488.00,0,BSYS,5427675,INFO,etmark 1739997488
1739997498.00,0,BSYS,5437675,INFO,etmark 1739997498
1739997508.00,0,BSYS,5447675,INFO,etmark 1739997508
1739997518.00,0,BSYS,5457675,INFO,etmark 1739997518
1739997528.00,0,BSYS,5467675,INFO,etmark 1739997528
1739997538.00,0,BSYS,5477675,INFO,etmark 1739997538
1739997539.00,0,BSYS,5478670,INFO,enable SM bus
1739997539.00,0,BSYS,5478671,INFO,ss until ms 5483671
1739997541.57,1,DATA,SOFT2,529,2438
1739997541.61,2,DATA,SOFT2,537,2450
1739997541.67,3,DATA,SOFT2,594,2474
1739997542.07,1,DATA,SOFT2,1029,2438
1739997542.11,2,DATA,SOFT2,1037,2450
1739997542.17,3,DATA,SOFT2,1094,2474
1739997542.57,1,DATA,SOFT2,1529,2439
1739997542.61,2,DATA,SOFT2,1537,2450
1739997542.67,3,DATA,SOFT2,1594,2474
1739997543.07,1,DATA,SOFT2,2029,2439
1739997543.11,2,DATA,SOFT2,2037,2449
1739997543.17,3,DATA,SOFT2,2094,2474
1739997543.57,1,DATA,SOFT2,2529,2439
1739997543.61,2,DATA,SOFT2,2537,2450
1739997543.67,3,DATA,SOFT2,2594,2474
1739997544.00,0,BSYS,5483671,INFO,disable SM bus
1739997544.00,0,BSYS,5483672,INFO,next ss et 1739997599
1739997548.00,0,BSYS,5487675,INFO,etmark 1739997548
1739997558.00,0,BSYS,5497676,INFO,etmark 1739997558
1739997568.00,0,BSYS,5507677,INFO,etmark 1739997568
1739997578.00,0,BSYS,5517676,INFO,etmark 1739997578
1739997588.00,0,BSYS,5527676,INFO,etmark 1739997588
1739997598.00,0,BSYS,5537676,INFO,etmark 1739997598
1739997599.00,0,BSYS,5538670,INFO,enable SM bus
1739997599.00,0,BSYS,5538671,INFO,ss until ms 5543671
1739997601.60,1,DATA,SOFT2,563,2440
1739997601.70,2,DATA,SOFT2,626,2449
1739997601.73,3,DATA,SOFT2,656,2474
1739997602.10,1,DATA,SOFT2,1063,2439
1739997602.20,2,DATA,SOFT2,1126,2449
1739997602.23,3,DATA,SOFT2,1156,2474
1739997602.60,1,DATA,SOFT2,1563,2439
1739997602.70,2,DATA,SOFT2,1626,2449
1739997602.73,3,DATA,SOFT2,1656,2474
1739997603.10,1,DATA,SOFT2,2063,2439
1739997603.20,2,DATA,SOFT2,2126,2449
1739997603.23,3,DATA,SOFT2,2156,2474
1739997603.60,1,DATA,SOFT2,2563,2439
1739997603.70,2,DATA,SOFT2,2626,2449
1739997603.73,3,DATA,SOFT2,2656,2474
1739997604.00,0,BSYS,5543671,INFO,disable SM bus
1739997604.00,0,BSYS,5543672,INFO,next ss et 1739997659
1739997608.00,0,BSYS,5547676,INFO,etmark 1739997608
1739997618.00,0,BSYS,5557676,INFO,etmark 1739997618
1739997628.00,0,BSYS,5567676,INFO,etmark 1739997628
1739997638.00,0,BSYS,5577676,INFO,etmark 1739997638
1739997648.00,0,BSYS,5587676,INFO,etmark 1739997648
1739997658.00,0,BSYS,5597676,INFO,etmark 1739997658
1739997659.00,0,BSYS,5598671,INFO,enable SM bus
1739997659.00,0,BSYS,5598672,INFO,ss until ms 5603672
1739997661.65,1,DATA,SOFT2,614,2439
1739997661.69,2,DATA,SOFT2,589,2449
1739997661.78,3,DATA,SOFT2,600,2474
1739997662.15,1,DATA,SOFT2,1114,2440
1739997662.19,2,DATA,SOFT2,1089,2449
1739997662.28,3,DATA,SOFT2,1100,2474
1739997662.65,1,DATA,SOFT2,1614,2440
1739997662.69,2,DATA,SOFT2,1589,2449
1739997662.78,3,DATA,SOFT2,1600,2474
1739997663.15,1,DATA,SOFT2,2114,2440
1739997663.19,2,DATA,SOFT2,2089,2449
1739997663.28,3,DATA,SOFT2,2100,2474
1739997663.65,1,DATA,SOFT2,2614,2440
1739997663.69,2,DATA,SOFT2,2588,2449
1739997663.78,3,DATA,SOFT2,2600,2473
1739997664.00,0,BSYS,5603672,INFO,disable SM bus
1739997664.00,0,BSYS,5603673,INFO,next ss et 1739997719
1739997668.00,0,BSYS,5607677,INFO,etmark 1739997668
1739997678.00,0,BSYS,5617677,INFO,etmark 1739997678
1739997688.00,0,BSYS,5627677,INFO,etmark 1739997688
1739997698.00,0,BSYS,5637677,INFO,etmark 1739997698
1739997708.00,0,BSYS,5647677,INFO,etmark 1739997708
1739997718.00,0,BSYS,5657677,INFO,etmark 1739997718
1739997719.00,0,BSYS,5658671,INFO,enable SM bus
1739997719.00,0,BSYS,5658672,INFO,ss until ms 5663672
1739997721.55,1,DATA,SOFT2,515,2440
1739997721.67,3,DATA,SOFT2,594,2474
1739997721.70,2,DATA,SOFT2,631,2448
1739997722.05,1,DATA,SOFT2,1015,2440
1739997722.17,3,DATA,SOFT2,1094,2474
1739997722.20,2,DATA,SOFT2,1131,2448
1739997722.55,1,DATA,SOFT2,1515,2440
1739997722.67,3,DATA,SOFT2,1594,2474
1739997722.70,2,DATA,SOFT2,1631,2448
1739997723.05,1,DATA,SOFT2,2015,2440
1739997723.17,3,DATA,SOFT2,2094,2474
1739997723.20,2,DATA,SOFT2,2131,2448
1739997723.55,1,DATA,SOFT2,2515,2440
1739997723.67,3,DATA,SOFT2,2594,2473
1739997723.70,2,DATA,SOFT2,2631,2449
1739997724.00,0,BSYS,5663672,INFO,disable SM bus
1739997724.00,0,BSYS,5663673,INFO,next ss et 1739997779
1739997728.00,0,BSYS,5667677,INFO,etmark 1739997728
1739997738.00,0,BSYS,5677677,INFO,etmark 1739997738
1739997748.00,0,BSYS,5687677,INFO,etmark 1739997748
1739997758.00,0,BSYS,5697677,INFO,etmark 1739997758
1739997768.00,0,BSYS,5707677,INFO,etmark 1739997768
1739997778.00,0,BSYS,5717678,INFO,etmark 1739997778
1739997779.00,0,BSYS,5718672,INFO,enable SM bus
1739997779.00,0,BSYS,5718673,INFO,ss until ms 5723673
1739997781.55,1,DATA,SOFT2,514,2441
1739997781.59,2,DATA,SOFT2,516,2449
1739997781.66,3,DATA,SOFT2,588,2474
1739997782.05,1,DATA,SOFT2,1014,2441
1739997782.09,2,DATA,SOFT2,1016,2449
1739997782.16,3,DATA,SOFT2,1088,2474
1739997782.55,1,DATA,SOFT2,1514,2441
1739997782.59,2,DATA,SOFT2,1516,2449
1739997782.66,3,DATA,SOFT2,1588,2474
1739997783.05,1,DATA,SOFT2,2014,2441
1739997783.09,2,DATA,SOFT2,2016,2449
1739997783.16,3,DATA,SOFT2,2088,2474
1739997783.55,1,DATA,SOFT2,2514,2441
1739997783.59,2,DATA,SOFT2,2516,2449
1739997783.66,3,DATA,SOFT2,2588,2474
1739997784.00,0,BSYS,5723673,INFO,disable SM bus
1739997784.00,0,BSYS,5723674,INFO,next ss et 1739997839
1739997788.00,0,BSYS,5727678,INFO,etmark 1739997788
1739997798.00,0,BSYS,5737678,INFO,etmark 1739997798
1739997808.00,0,BSYS,5747678,INFO,etmark 1739997808
1739997818.00,0,BSYS,5757678,INFO,etmark 1739997818
1739997828.00,0,BSYS,5767678,INFO,etmark 1739997828
1739997838.00,0,BSYS,5777678,INFO,etmark 1739997838
1739997839.00,0,BSYS,5778672,INFO,enable SM bus
1739997839.00,0,BSYS,5778673,INFO,ss until ms 5783673
1739997841.57,1,DATA,SOFT2,528,2441
1739997841.66,3,DATA,SOFT2,582,2474
1739997841.74,2,DATA,SOFT2,595,2450
1739997842.07,1,DATA,SOFT2,1028,2441
1739997842.16,3,DATA,SOFT2,1082,2474
1739997842.24,2,DATA,SOFT2,1095,2450
1739997842.57,1,DATA,SOFT2,1528,2441
1739997842.66,3,DATA,SOFT2,1582,2474
1739997842.74,2,DATA,SOFT2,1595,2450
1739997843.07,1,DATA,SOFT2,2028,2441
1739997843.16,3,DATA,SOFT2,2082,2474
1739997843.24,2,DATA,SOFT2,2095,2450
1739997843.57,1,DATA,SOFT2,2528,2441
1739997843.66,3,DATA,SOFT2,2582,2474
1739997843.74,2,DATA,SOFT2,2595,2450
1739997844.00,0,BSYS,5783673,INFO,disable SM bus
1739997844.00,0,BSYS,5783674,INFO,next ss et 1739997899
1739997848.00,0,BSYS,5787678,INFO,etmark 1739997848
1739997858.00,0,BSYS,5797678,INFO,etmark 1739997858
1739997868.00,0,BSYS,5807678,INFO,etmark 1739997868
1739997878.00,0,BSYS,5817678,INFO,etmark 1739997878
1739997888.00,0,BSYS,5827678,INFO,etmark 1739997888
1739997898.00,0,BSYS,5837678,INFO,etmark 1739997898
1739997899.00,0,BSYS,5838673,INFO,enable SM bus
1739997899.00,0,BSYS,5838674,INFO,ss until ms 5843674
1739997901.61,1,DATA,SOFT2,573,2442
1739997901.65,2,DATA,SOFT2,577,2451
1739997901.68,3,DATA,SOFT2,594,2475
1739997902.11,1,DATA,SOFT2,1073,2442
1739997902.15,2,DATA,SOFT2,1077,2451
1739997902.18,3,DATA,SOFT2,1094,2475
1739997902.61,1,DATA,SOFT2,1573,2442
1739997902.65,2,DATA,SOFT2,1577,2451
1739997902.68,3,DATA,SOFT2,1594,2475
1739997903.11,1,DATA,SOFT2,2073,2442
1739997903.15,2,DATA,SOFT2,2077,2451
1739997903.18,3,DATA,SOFT2,2094,2475
1739997903.61,1,DATA,SOFT2,2573,2442
1739997903.65,2,DATA,SOFT2,2577,2451
1739997903.68,3,DATA,SOFT2,2594,2474
1739997904.00,0,BSYS,5843674,INFO,disable SM bus
1739997904.00,0,BSYS,5843675,INFO,next ss et 1739997959
1739997908.00,0,BSYS,5847679,INFO,etmark 1739997908
1739997918.00,0,BSYS,5857679,INFO,etmark 1739997918
1739997928.00,0,BSYS,5867679,INFO,etmark 1739997928
1739997938.00,0,BSYS,5877679,INFO,etmark 1739997938
1739997948.00,0,BSYS,5887679,INFO,etmark 1739997948
1739997958.00,0,BSYS,5897679,INFO,etmark 1739997958
1739997959.00,0,BSYS,5898673,INFO,enable SM bus
1739997959.00,0,BSYS,5898674,INFO,ss until ms 5903674
1739997961.66,1,DATA,SOFT2,620,2442
1739997961.69,3,DATA,SOFT2,615,2475
1739997961.78,2,DATA,SOFT2,640,2452
1739997962.16,1,DATA,SOFT2,1120,2442
1739997962.19,3,DATA,SOFT2,1115,2475
1739997962.28,2,DATA,SOFT2,1140,2451
1739997962.66,1,DATA,SOFT2,1620,2442
1739997962.69,3,DATA,SOFT2,1615,2475
1739997962.78,2,DATA,SOFT2,1640,2452
1739997963.16,1,DATA,SOFT2,2120,2442
1739997963.21,2,DATA,SOFT2,2140,2452
1739997963.27,3,DATA,SOFT2,2115,2475
1739997963.66,1,DATA,SOFT2,2620,2442
1739997963.69,3,DATA,SOFT2,2615,2475
1739997963.78,2,DATA,SOFT2,2640,2451
1739997964.00,0,BSYS,5903674,INFO,disable SM bus
1739997964.00,0,BSYS,5903675,INFO,next ss et 1739998019
1739997968.00,0,BSYS,5907679,INFO,etmark 1739997968
1739997978.00,0,BSYS,5917679,INFO,etmark 1739997978
1739997988.00,0,BSYS,5927679,INFO,etmark 1739997988
1739997998.00,0,BSYS,5937679,INFO,etmark 1739997998
1739998008.00,0,BSYS,5947680,INFO,etmark 1739998008
1739998018.00,0,BSYS,5957680,INFO,etmark 1739998018
1739998019.00,0,BSYS,5958674,INFO,enable SM bus
1739998019.00,0,BSYS,5958675,INFO,ss until ms 5963675
1739998021.64,2,DATA,SOFT2,566,2453
1739998021.67,1,DATA,SOFT2,628,2443
1739998021.69,3,DATA,SOFT2,587,2476
1739998022.14,2,DATA,SOFT2,1066,2453
1739998022.17,1,DATA,SOFT2,1128,2443
1739998022.19,3,DATA,SOFT2,1087,2477
1739998022.64,2,DATA,SOFT2,1566,2453
1739998022.67,1,DATA,SOFT2,1628,2443
1739998022.69,3,DATA,SOFT2,1587,2476
1739998023.14,2,DATA,SOFT2,2066,2453
1739998023.17,1,DATA,SOFT2,2128,2443
1739998023.19,3,DATA,SOFT2,2087,2477
1739998023.64,2,DATA,SOFT2,2566,2453
1739998023.67,1,DATA,SOFT2,2628,2443
1739998023.69,3,DATA,SOFT2,2587,2477
1739998024.00,0,BSYS,5963675,INFO,disable SM bus
1739998024.00,0,BSYS,5963676,INFO,next ss et 1739998079
1739998028.00,0,BSYS,5967680,INFO,etmark 1739998028
1739998038.00,0,BSYS,5977680,INFO,etmark 1739998038
1739998048.00,0,BSYS,5987680,INFO,etmark 1739998048
1739998058.00,0,BSYS,5997680,INFO,etmark 1739998058
1739998068.00,0,BSYS,6007680,INFO,etmark 1739998068
1739998078.00,0,BSYS,6017680,INFO,etmark 1739998078
1739998079.00,0,BSYS,6018674,INFO,enable SM bus
1739998079.00,0,BSYS,6018675,INFO,ss until ms 6023675
1739998079.00,0,BSYS,6018676,INFO,inc new sample
1739998079.00,0,BSYS,6018678,INFO,sample 4 complete
1739998079.00,0,BSYS,6018679,INFO,next ss et 1739998079
1739998079.00,0,BSYS,6018681,INFO,next sa et 1739999279
1739998081.64,3,DATA,SOFT2,560,2478
1739998081.66,1,DATA,SOFT2,609,2444
1739998081.70,2,DATA,SOFT2,626,2455
1739998082.14,3,DATA,SOFT2,1060,2478
1739998082.16,1,DATA,SOFT2,1109,2443
1739998082.20,2,DATA,SOFT2,1126,2455
1739998082.64,3,DATA,SOFT2,1560,2478
1739998082.66,1,DATA,SOFT2,1609,2443
1739998082.70,2,DATA,SOFT2,1626,2455
1739998083.14,3,DATA,SOFT2,2060,2478
1739998083.16,1,DATA,SOFT2,2109,2444
1739998083.20,2,DATA,SOFT2,2126,2455
1739998083.64,3,DATA,SOFT2,2560,2478
1739998083.66,1,DATA,SOFT2,2609,2444
1739998083.70,2,DATA,SOFT2,2626,2455
1739998084.00,0,BSYS,6023675,INFO,disable SM bus
1739998084.00,0,BSYS,6023676,INFO,next ss et 1739998139
1739998088.00,0,BSYS,6027680,INFO,etmark 1739998088
